invoice_id,customer_id,invoice_date,due_date,amount_due,tax_amount,total_amount,status
INV6CCC771EB0,CUST100055429,2025-08-28,2025-09-18,390.13,31.21,421.34,Unpaid
INVE9BD1F55BD,CUST100069955,2026-01-09,2026-01-30,269.69,21.58,291.27,Partially Paid
INV9F94805F6C,CUST100055419,2025-10-12,2025-11-02,251.8,20.14,271.94,Overdue
INV4B20F1DC81,CUST100097277,2026-03-11,2026-04-01,25.58,2.05,27.63,Paid
INVA6978CFAB7,CUST100095714,2025-12-02,2025-12-23,183.18,14.65,197.83,Partially Paid
INV7C8CE8B2C9,CUST100031173,2026-02-16,2026-03-09,218.02,17.44,235.46,Paid
INV1994072894,CUST100098582,2026-01-30,2026-02-20,319.85,25.59,345.44,Paid
INVF5B16F8DFC,CUST100002449,2026-05-14,2026-06-04,270.7,21.66,292.36,Paid
INV243519F3C1,CUST100020357,2025-10-25,2025-11-15,140.24,11.22,151.46,Paid
INVC59AF85CF6,CUST100083570,2025-12-28,2026-01-18,105.56,8.44,114.0,Overdue
INV08CAD204BE,CUST100029879,2026-06-27,2026-07-18,271.28,21.7,292.98,Paid
INV7FD613922A,CUST100000104,2026-03-20,2026-04-10,179.02,14.32,193.34,Partially Paid
INV5F1AEB27FE,CUST100014806,2026-04-12,2026-05-03,372.82,29.83,402.65,Paid
INVDA8D935930,CUST100025096,2026-06-02,2026-06-23,356.62,28.53,385.15,Paid
INV6065367E7B,CUST100043195,2025-11-30,2025-12-21,92.12,7.37,99.49,Paid
INVC6A1AD4D69,CUST100072075,2025-12-18,2026-01-08,386.98,30.96,417.94,Paid
INVB95791F85A,CUST100009831,2025-11-07,2025-11-28,380.87,30.47,411.34,Paid
INVB22E1B88EC,CUST100075683,2025-12-31,2026-01-21,202.78,16.22,219.0,Paid
INV8A444C0493,CUST100092313,2025-12-05,2025-12-26,214.87,17.19,232.06,Paid
INVFDD93DB41A,CUST100055828,2026-03-05,2026-03-26,127.66,10.21,137.87,Partially Paid
INV0EEDBED769,CUST100069898,2026-02-20,2026-03-13,214.94,17.2,232.14,Paid
INV1D73C0C725,CUST100032820,2025-10-21,2025-11-11,238.01,19.04,257.05,Unpaid
INVC31A11A79E,CUST100036505,2025-11-03,2025-11-24,89.85,7.19,97.04,Paid
INV960915DF2E,CUST100063714,2026-02-06,2026-02-27,123.24,9.86,133.1,Paid
INVB92E146C55,CUST100066096,2026-01-14,2026-02-04,354.47,28.36,382.83,Paid
INVEE0BFF3CE6,CUST100090252,2026-04-15,2026-05-06,108.3,8.66,116.96,Paid
INV1927F4ABFF,CUST100083363,2025-12-20,2026-01-10,223.61,17.89,241.5,Partially Paid
INVED55D169D1,CUST100040683,2025-12-10,2025-12-31,35.03,2.8,37.83,Paid
INV583271B89B,CUST100011192,2026-04-05,2026-04-26,79.2,6.34,85.54,Paid
INV4C982C677D,CUST100044997,2025-12-30,2026-01-20,273.29,21.86,295.15,Paid
INVB77DB31575,CUST100090431,2025-10-19,2025-11-09,55.7,4.46,60.16,Paid
INVD00C10278B,CUST100019388,2026-03-17,2026-04-07,229.86,18.39,248.25,Paid
INVD2DD9869A2,CUST100047721,2025-10-18,2025-11-08,344.76,27.58,372.34,Paid
INVCE7EFB8729,CUST100077378,2026-06-12,2026-07-03,159.37,12.75,172.12,Unpaid
INV9195FF92BF,CUST100014600,2026-07-19,2026-08-09,286.58,22.93,309.51,Partially Paid
INV8F8EE40F5C,CUST100056591,2025-08-09,2025-08-30,268.19,21.46,289.65,Paid
INVAB179E7BBD,CUST100001996,2026-07-04,2026-07-25,318.08,25.45,343.53,Paid
INV97AA658A6E,CUST100015473,2026-07-14,2026-08-04,133.28,10.66,143.94,Paid
INV47E9BFD379,CUST100034333,2026-02-20,2026-03-13,148.97,11.92,160.89,Paid
INV2FEC6B39DD,CUST100013597,2025-09-23,2025-10-14,115.99,9.28,125.27,Unpaid
INV9705F55F37,CUST100040173,2026-04-17,2026-05-08,124.34,9.95,134.29,Paid
INV5EF39FAD71,CUST100053229,2025-09-24,2025-10-15,215.64,17.25,232.89,Paid
INV64EA3B82B7,CUST100079429,2025-11-04,2025-11-25,254.97,20.4,275.37,Paid
INVE6FF0E69FA,CUST100003908,2026-03-18,2026-04-08,126.96,10.16,137.12,Paid
INVFBBE939F8B,CUST100023854,2026-01-07,2026-01-28,225.67,18.05,243.72,Paid
INV428E6ECBE8,CUST100049664,2026-06-23,2026-07-14,266.07,21.29,287.36,Overdue
INV8EE3C11B63,CUST100000705,2025-09-08,2025-09-29,293.62,23.49,317.11,Paid
INV89081B302B,CUST100057077,2026-05-06,2026-05-27,82.21,6.58,88.79,Paid
INV247794BD5E,CUST100021795,2025-10-12,2025-11-02,118.32,9.47,127.79,Paid
INV1CDD10C8C8,CUST100002318,2026-02-07,2026-02-28,256.9,20.55,277.45,Paid
INV6AEE6E40D9,CUST100016202,2025-11-15,2025-12-06,39.58,3.17,42.75,Paid
INVDB1D1445DC,CUST100055761,2026-04-22,2026-05-13,226.87,18.15,245.02,Overdue
INV1345399213,CUST100079194,2026-05-09,2026-05-30,262.53,21.0,283.53,Paid
INV45FFA8A10D,CUST100015202,2026-06-28,2026-07-19,301.32,24.11,325.43,Paid
INVA6F1E8562B,CUST100059250,2025-10-24,2025-11-14,371.69,29.74,401.43,Unpaid
INV3D85CBF181,CUST100084649,2026-01-21,2026-02-11,251.4,20.11,271.51,Paid
INV55EF958D3B,CUST100006117,2026-02-19,2026-03-12,139.08,11.13,150.21,Paid
INVA5365552CA,CUST100098099,2026-06-18,2026-07-09,61.46,4.92,66.38,Unpaid
INV74FDABF11B,CUST100059452,2026-04-02,2026-04-23,326.61,26.13,352.74,Paid
INV4CCC563275,CUST100075628,2026-06-12,2026-07-03,51.1,4.09,55.19,Paid
INV964ABD4925,CUST100065962,2025-11-16,2025-12-07,107.11,8.57,115.68,Paid
INV1A873CBA70,CUST100096415,2025-11-03,2025-11-24,345.0,27.6,372.6,Paid
INVA6D468C2DD,CUST100002560,2025-08-27,2025-09-17,262.74,21.02,283.76,Paid
INV82BD98EFF1,CUST100026540,2025-10-28,2025-11-18,347.43,27.79,375.22,Paid
INV6A46EEAA82,CUST100064964,2026-06-24,2026-07-15,322.38,25.79,348.17,Paid
INV59D1C5BCE3,CUST100062448,2026-04-16,2026-05-07,57.4,4.59,61.99,Paid
INV1763D11068,CUST100098186,2025-12-26,2026-01-16,126.21,10.1,136.31,Overdue
INV27C833AF75,CUST100035544,2026-02-06,2026-02-27,143.54,11.48,155.02,Overdue
INV87AB23B311,CUST100080237,2025-11-10,2025-12-01,84.38,6.75,91.13,Paid
INV9D1395A2F8,CUST100057281,2025-09-19,2025-10-10,393.26,31.46,424.72,Unpaid
INV12804E68BD,CUST100085465,2026-04-11,2026-05-02,195.83,15.67,211.5,Unpaid
INVFF266D49B9,CUST100035636,2026-05-22,2026-06-12,376.37,30.11,406.48,Paid
INVB0D1FD244F,CUST100035676,2026-03-30,2026-04-20,98.75,7.9,106.65,Paid
INVAFA383E992,CUST100090333,2025-09-03,2025-09-24,230.32,18.43,248.75,Paid
INV0B754BD7E3,CUST100098300,2025-12-04,2025-12-25,235.75,18.86,254.61,Paid
INV5B698EBD70,CUST100020533,2025-08-15,2025-09-05,46.34,3.71,50.05,Paid
INVC1AF5AF529,CUST100000638,2025-12-14,2026-01-04,149.77,11.98,161.75,Paid
INV79D807E8A1,CUST100075704,2026-03-22,2026-04-12,50.82,4.07,54.89,Paid
INV6A4DAB3D1D,CUST100036809,2026-01-18,2026-02-08,51.04,4.08,55.12,Paid
INV8D80A31122,CUST100010225,2026-04-02,2026-04-23,29.95,2.4,32.35,Unpaid
INVF28EE766E0,CUST100091738,2026-05-22,2026-06-12,68.27,5.46,73.73,Paid
INVF0F944015D,CUST100019478,2025-11-30,2025-12-21,254.97,20.4,275.37,Paid
INVFD3BBB46BC,CUST100052094,2025-08-07,2025-08-28,123.55,9.88,133.43,Paid
INVE1A8073B6C,CUST100006460,2026-03-25,2026-04-15,379.24,30.34,409.58,Partially Paid
INV73F8DD3197,CUST100083819,2026-06-19,2026-07-10,325.97,26.08,352.05,Paid
INV44316F8139,CUST100011994,2026-06-01,2026-06-22,175.67,14.05,189.72,Paid
INV56A6A46069,CUST100025711,2026-06-01,2026-06-22,399.19,31.94,431.13,Paid
INV3546DC3BBF,CUST100033571,2026-02-24,2026-03-17,390.22,31.22,421.44,Overdue
INVE1BF14241A,CUST100056470,2026-05-07,2026-05-28,331.91,26.55,358.46,Paid
INV0B6C27C9B7,CUST100034703,2026-03-06,2026-03-27,207.86,16.63,224.49,Paid
INV0DF51FA062,CUST100076677,2025-09-14,2025-10-05,162.06,12.96,175.02,Paid
INVC7241F89EB,CUST100043034,2025-11-04,2025-11-25,194.47,15.56,210.03,Partially Paid
INV0E78EDF191,CUST100010054,2026-06-26,2026-07-17,212.04,16.96,229.0,Paid
INV2333FAC2CE,CUST100071784,2025-11-01,2025-11-22,376.3,30.1,406.4,Paid
INV2FA72D1A8B,CUST100018326,2025-10-22,2025-11-12,207.35,16.59,223.94,Partially Paid
INV0EBF82BB43,CUST100023652,2026-07-22,2026-08-12,190.35,15.23,205.58,Paid
INV6D9436633C,CUST100084561,2025-10-23,2025-11-13,247.45,19.8,267.25,Paid
INV38D1719505,CUST100013578,2025-08-03,2025-08-24,354.61,28.37,382.98,Paid
INVBFBC952626,CUST100060745,2026-05-17,2026-06-07,142.72,11.42,154.14,Unpaid
INV6029D5CE1B,CUST100025575,2025-11-20,2025-12-11,40.05,3.2,43.25,Paid
INV456F235F7F,CUST100080739,2026-03-31,2026-04-21,151.06,12.08,163.14,Partially Paid
INV69125802FB,CUST100040088,2026-07-18,2026-08-08,287.52,23.0,310.52,Partially Paid
INV859B37BF50,CUST100049432,2026-07-12,2026-08-02,161.02,12.88,173.9,Unpaid
INVBB138E9B72,CUST100007407,2025-10-10,2025-10-31,54.79,4.38,59.17,Paid
INVD78052048A,CUST100045988,2025-10-29,2025-11-19,392.11,31.37,423.48,Paid
INV6988A03E45,CUST100041528,2026-01-31,2026-02-21,280.52,22.44,302.96,Unpaid
INV42B74ACBA6,CUST100005749,2025-11-05,2025-11-26,22.45,1.8,24.25,Unpaid
INVCD22207213,CUST100031598,2025-10-17,2025-11-07,253.96,20.32,274.28,Partially Paid
INV3D01ABA561,CUST100065128,2025-10-17,2025-11-07,260.71,20.86,281.57,Paid
INV4EA9C86BD4,CUST100045621,2026-02-27,2026-03-20,395.61,31.65,427.26,Paid
INVBC110CFC00,CUST100040263,2026-02-16,2026-03-09,341.26,27.3,368.56,Paid
INV941AF313B9,CUST100007290,2025-10-30,2025-11-20,188.68,15.09,203.77,Paid
INV860E3B6AF2,CUST100006777,2025-08-15,2025-09-05,248.36,19.87,268.23,Paid
INVA00AB44693,CUST100064913,2026-05-20,2026-06-10,100.4,8.03,108.43,Unpaid
INV287E25A1F7,CUST100036274,2026-02-07,2026-02-28,275.48,22.04,297.52,Paid
INV45D10CA0AD,CUST100039630,2025-09-12,2025-10-03,167.86,13.43,181.29,Paid
INV269464347A,CUST100013168,2025-11-14,2025-12-05,25.22,2.02,27.24,Unpaid
INVEBBEE23863,CUST100070146,2026-01-05,2026-01-26,329.52,26.36,355.88,Paid
INV699154B4C1,CUST100024417,2026-06-22,2026-07-13,234.09,18.73,252.82,Partially Paid
INV6E1B976886,CUST100092982,2025-11-10,2025-12-01,243.1,19.45,262.55,Paid
INV9360855F78,CUST100047189,2026-07-13,2026-08-03,50.93,4.07,55.0,Paid
INV26D6583A53,CUST100083034,2026-01-07,2026-01-28,230.35,18.43,248.78,Paid
INV515F2DD0ED,CUST100096667,2025-08-10,2025-08-31,292.0,23.36,315.36,Paid
INV90A682CD1A,CUST100071351,2026-07-20,2026-08-10,230.55,18.44,248.99,Paid
INV3086BBF7D6,CUST100051244,2026-06-14,2026-07-05,268.05,21.44,289.49,Paid
INVF5F7C00F87,CUST100011351,2025-10-26,2025-11-16,192.6,15.41,208.01,Paid
INV5452918554,CUST100060378,2025-10-16,2025-11-06,391.11,31.29,422.4,Paid
INVC8E3C8490E,CUST100049518,2026-06-14,2026-07-05,130.4,10.43,140.83,Unpaid
INV76F22FEB28,CUST100087860,2025-09-12,2025-10-03,73.96,5.92,79.88,Paid
INVD1C96AA00A,CUST100061568,2025-11-03,2025-11-24,46.11,3.69,49.8,Unpaid
INV98B4FEE99C,CUST100032941,2025-11-07,2025-11-28,163.97,13.12,177.09,Unpaid
INV562CBBB718,CUST100026146,2025-11-08,2025-11-29,156.86,12.55,169.41,Unpaid
INVB80DB8D93C,CUST100000714,2025-08-14,2025-09-04,385.56,30.84,416.4,Unpaid
INV30FF7EB643,CUST100057944,2026-06-13,2026-07-04,166.5,13.32,179.82,Paid
INVA712FF31DC,CUST100086985,2025-10-18,2025-11-08,243.52,19.48,263.0,Partially Paid
INVF3312EE1AE,CUST100061269,2026-05-12,2026-06-02,278.27,22.26,300.53,Overdue
INVA90A5D09EF,CUST100087364,2026-01-31,2026-02-21,202.41,16.19,218.6,Paid
INVAC2D2271A3,CUST100073995,2026-02-19,2026-03-12,234.96,18.8,253.76,Paid
INV8F7520F0E4,CUST100066886,2025-08-21,2025-09-11,260.5,20.84,281.34,Paid
INV912104A54C,CUST100034459,2025-11-13,2025-12-04,336.39,26.91,363.3,Unpaid
INV13A7BE47FF,CUST100077818,2026-02-16,2026-03-09,60.01,4.8,64.81,Overdue
INV3B961F608F,CUST100028544,2025-11-27,2025-12-18,52.89,4.23,57.12,Unpaid
INV4BDA7BF770,CUST100019032,2026-01-18,2026-02-08,210.07,16.81,226.88,Unpaid
INVC37934E2C4,CUST100021565,2025-12-05,2025-12-26,92.11,7.37,99.48,Overdue
INVE36229BF78,CUST100057778,2026-06-12,2026-07-03,88.57,7.09,95.66,Unpaid
INVD888D0BE20,CUST100020650,2025-09-07,2025-09-28,282.89,22.63,305.52,Paid
INVDAC0494B20,CUST100058248,2026-05-25,2026-06-15,86.93,6.95,93.88,Paid
INV3E4D078FB6,CUST100007504,2026-02-11,2026-03-04,221.32,17.71,239.03,Partially Paid
INVF3F8BB44A8,CUST100046858,2026-07-01,2026-07-22,66.6,5.33,71.93,Paid
INV491C07B8C9,CUST100013122,2026-05-12,2026-06-02,249.56,19.96,269.52,Paid
INV7DF3CFD8C8,CUST100082887,2026-07-01,2026-07-22,230.97,18.48,249.45,Paid
INV4453998DA8,CUST100031875,2026-06-28,2026-07-19,85.83,6.87,92.7,Paid
INV562BCF3FB1,CUST100014056,2026-05-18,2026-06-08,289.15,23.13,312.28,Paid
INVA7D046E0D3,CUST100038793,2025-10-24,2025-11-14,140.39,11.23,151.62,Overdue
INV3AB1637902,CUST100065109,2025-09-04,2025-09-25,52.51,4.2,56.71,Paid
INV714497ABB5,CUST100062272,2026-02-11,2026-03-04,85.38,6.83,92.21,Paid
INV0DE04FD447,CUST100055778,2025-08-31,2025-09-21,168.76,13.5,182.26,Paid
INVB20B37E82C,CUST100029333,2026-07-22,2026-08-12,285.89,22.87,308.76,Overdue
INVDB7A1734D2,CUST100051659,2026-06-22,2026-07-13,105.48,8.44,113.92,Paid
INVD166B09B7A,CUST100058866,2026-02-15,2026-03-08,339.75,27.18,366.93,Unpaid
INV8EA878E75C,CUST100075474,2025-12-21,2026-01-11,37.91,3.03,40.94,Paid
INV6A8169A9AE,CUST100034856,2026-01-03,2026-01-24,317.02,25.36,342.38,Paid
INVF555FE146F,CUST100025140,2026-05-04,2026-05-25,77.33,6.19,83.52,Overdue
INV356CD52BFE,CUST100002930,2026-01-14,2026-02-04,31.61,2.53,34.14,Overdue
INV800B8EC18D,CUST100085634,2026-07-13,2026-08-03,80.06,6.4,86.46,Paid
INV9E0864BD0D,CUST100078133,2026-04-08,2026-04-29,136.72,10.94,147.66,Overdue
INVEADB56876D,CUST100090079,2026-04-10,2026-05-01,49.23,3.94,53.17,Paid
INVF153CED374,CUST100022777,2025-10-09,2025-10-30,326.86,26.15,353.01,Unpaid
INVF5D9D7388A,CUST100011041,2026-06-28,2026-07-19,289.72,23.18,312.9,Partially Paid
INVCCD7EDCAE7,CUST100076206,2026-02-05,2026-02-26,20.93,1.67,22.6,Paid
INV92FCB9DDA0,CUST100020464,2026-04-07,2026-04-28,61.42,4.91,66.33,Paid
INVA38A6CEEAC,CUST100045112,2025-12-01,2025-12-22,131.83,10.55,142.38,Overdue
INVC86A54081D,CUST100005516,2025-12-06,2025-12-27,344.14,27.53,371.67,Paid
INVAACBA3D276,CUST100055247,2026-07-22,2026-08-12,282.63,22.61,305.24,Overdue
INVAE29941B9E,CUST100095958,2025-09-30,2025-10-21,112.65,9.01,121.66,Paid
INV71773FE392,CUST100010730,2026-03-23,2026-04-13,330.17,26.41,356.58,Overdue
INV0F64141B27,CUST100074573,2026-05-11,2026-06-01,191.86,15.35,207.21,Paid
INVEEC872CFE2,CUST100094620,2026-06-19,2026-07-10,327.51,26.2,353.71,Paid
INVB41C3D5477,CUST100021925,2025-10-14,2025-11-04,156.45,12.52,168.97,Partially Paid
INV6392A27F3F,CUST100096213,2025-11-07,2025-11-28,376.67,30.13,406.8,Unpaid
INVF11D4C8988,CUST100046503,2026-02-16,2026-03-09,64.7,5.18,69.88,Unpaid
INV2D6858CA98,CUST100061208,2026-05-31,2026-06-21,246.33,19.71,266.04,Overdue
INVA866E6B554,CUST100078709,2025-09-21,2025-10-12,207.94,16.64,224.58,Paid
INVA743061C5C,CUST100002386,2025-08-23,2025-09-13,148.33,11.87,160.2,Paid
INVE237097BDE,CUST100018318,2026-03-16,2026-04-06,379.74,30.38,410.12,Overdue
INV607CFD12CE,CUST100009964,2025-08-21,2025-09-11,258.42,20.67,279.09,Paid
INV020BEBB74F,CUST100079850,2026-01-23,2026-02-13,199.4,15.95,215.35,Paid
INVA10AF31C23,CUST100024016,2025-10-19,2025-11-09,33.84,2.71,36.55,Paid
INVE8B4FDA26A,CUST100037633,2026-06-15,2026-07-06,209.63,16.77,226.4,Partially Paid
INV5CFCE41090,CUST100056660,2026-05-25,2026-06-15,287.02,22.96,309.98,Paid
INV6A9693FBAE,CUST100004595,2026-06-12,2026-07-03,95.08,7.61,102.69,Paid
INV95A5BF87B5,CUST100052406,2025-10-14,2025-11-04,108.53,8.68,117.21,Paid
INVE73BEB85FB,CUST100081074,2026-07-15,2026-08-05,395.09,31.61,426.7,Paid
INVFF10BFB1F0,CUST100082647,2026-03-24,2026-04-14,356.9,28.55,385.45,Unpaid
INVF9ACB7D334,CUST100056141,2025-09-28,2025-10-19,160.37,12.83,173.2,Paid
INV355053C10E,CUST100062184,2025-11-21,2025-12-12,348.0,27.84,375.84,Overdue
INVA07ABF8D79,CUST100095938,2026-06-18,2026-07-09,310.85,24.87,335.72,Unpaid
INV58E4CEFAF5,CUST100048572,2025-08-28,2025-09-18,53.96,4.32,58.28,Unpaid
INVE9BF0DE5F5,CUST100088305,2026-03-17,2026-04-07,156.83,12.55,169.38,Paid
INV1B0F8679E6,CUST100040565,2026-02-21,2026-03-14,301.46,24.12,325.58,Unpaid
INVA48A42AC77,CUST100018602,2026-06-07,2026-06-28,333.88,26.71,360.59,Paid
INVF69614B206,CUST100072742,2025-08-11,2025-09-01,38.17,3.05,41.22,Unpaid
INV4B2189E327,CUST100002936,2026-01-14,2026-02-04,79.77,6.38,86.15,Paid
INV724B599A83,CUST100010170,2025-12-13,2026-01-03,147.36,11.79,159.15,Paid
INV74C8F1E25D,CUST100039715,2026-07-20,2026-08-10,307.74,24.62,332.36,Paid
INVC6F2704E0D,CUST100001063,2026-05-07,2026-05-28,28.63,2.29,30.92,Partially Paid
INV9DC00D09B6,CUST100011553,2026-03-07,2026-03-28,251.08,20.09,271.17,Partially Paid
INVE04AEDDDE7,CUST100018798,2025-09-17,2025-10-08,34.88,2.79,37.67,Paid
INVCF738FF155,CUST100077565,2026-06-01,2026-06-22,30.37,2.43,32.8,Paid
INVD4354C3CC3,CUST100012714,2025-10-07,2025-10-28,179.12,14.33,193.45,Unpaid
INVFC3FA30EC6,CUST100005038,2025-08-27,2025-09-17,171.51,13.72,185.23,Unpaid
INV4954C9A111,CUST100067488,2025-11-26,2025-12-17,35.78,2.86,38.64,Partially Paid
INV8F210219DB,CUST100090205,2026-04-19,2026-05-10,327.5,26.2,353.7,Unpaid
INV23E8B95DBE,CUST100060027,2026-01-18,2026-02-08,373.14,29.85,402.99,Partially Paid
INVF681EBA6DC,CUST100060997,2025-12-11,2026-01-01,112.09,8.97,121.06,Overdue
INV6333B00147,CUST100023869,2025-09-21,2025-10-12,395.75,31.66,427.41,Paid
INVACF8ACE974,CUST100089060,2025-12-06,2025-12-27,327.43,26.19,353.62,Paid
INV2231D4D879,CUST100070322,2026-02-10,2026-03-03,226.54,18.12,244.66,Partially Paid
INVDC53DAA0CE,CUST100088508,2025-11-29,2025-12-20,191.73,15.34,207.07,Paid
INV8147BE6D81,CUST100009599,2025-11-28,2025-12-19,284.02,22.72,306.74,Paid
INV34153AF06C,CUST100010158,2026-07-08,2026-07-29,387.42,30.99,418.41,Paid
INVAD57F57FE9,CUST100039132,2025-10-18,2025-11-08,263.88,21.11,284.99,Paid
INV31BB51FAE4,CUST100053377,2025-09-23,2025-10-14,131.5,10.52,142.02,Paid
INVE674404E63,CUST100049133,2026-07-10,2026-07-31,30.71,2.46,33.17,Paid
INV6335960FE4,CUST100078012,2026-01-01,2026-01-22,92.82,7.43,100.25,Overdue
INV01A4CB7D40,CUST100092349,2026-04-26,2026-05-17,340.32,27.23,367.55,Unpaid
INVD2A74A7896,CUST100045435,2025-12-05,2025-12-26,343.43,27.47,370.9,Paid
INV1697E7EBB4,CUST100049719,2026-06-27,2026-07-18,129.74,10.38,140.12,Paid
INV6479FB56AC,CUST100064619,2025-11-22,2025-12-13,194.1,15.53,209.63,Paid
INV8E242E80B9,CUST100011423,2026-01-13,2026-02-03,302.09,24.17,326.26,Partially Paid
INV6222BB344A,CUST100089051,2026-06-19,2026-07-10,236.85,18.95,255.8,Paid
INVAB7FB83384,CUST100077201,2026-06-02,2026-06-23,181.49,14.52,196.01,Paid
INVAE6FD00614,CUST100030327,2026-01-09,2026-01-30,328.5,26.28,354.78,Paid
INV3261C7705E,CUST100088126,2026-04-08,2026-04-29,286.17,22.89,309.06,Paid
INV2C37087DC1,CUST100038791,2025-12-16,2026-01-06,372.9,29.83,402.73,Partially Paid
INVB5195E7F98,CUST100032286,2026-04-17,2026-05-08,397.08,31.77,428.85,Partially Paid
INV6D1CB91372,CUST100011659,2026-07-10,2026-07-31,150.27,12.02,162.29,Paid
INVDFA5507511,CUST100065799,2026-02-03,2026-02-24,206.32,16.51,222.83,Overdue
INVCB705CA9A1,CUST100009196,2026-03-16,2026-04-06,381.47,30.52,411.99,Paid
INVDCD36B08E8,CUST100051758,2025-11-07,2025-11-28,26.43,2.11,28.54,Unpaid
INVC764F0CCC5,CUST100098347,2026-02-24,2026-03-17,36.65,2.93,39.58,Paid
INVFF27C661C3,CUST100040857,2026-04-02,2026-04-23,55.22,4.42,59.64,Overdue
INV7B0827336A,CUST100034188,2025-10-21,2025-11-11,177.7,14.22,191.92,Paid
INVE3C47515A6,CUST100000082,2026-06-13,2026-07-04,131.13,10.49,141.62,Paid
INVA8BF4D2C91,CUST100052302,2026-03-10,2026-03-31,236.29,18.9,255.19,Paid
INV6CEF83A5E4,CUST100025755,2026-02-05,2026-02-26,91.28,7.3,98.58,Paid
INV6B1A7F283A,CUST100053987,2026-03-27,2026-04-17,60.28,4.82,65.1,Overdue
INV48C61C83EF,CUST100050669,2026-04-30,2026-05-21,388.75,31.1,419.85,Unpaid
INV9BCD62075E,CUST100001655,2026-07-12,2026-08-02,308.38,24.67,333.05,Paid
INV95D302A302,CUST100054999,2026-02-07,2026-02-28,341.57,27.33,368.9,Paid
INVCD3741749E,CUST100037634,2025-11-16,2025-12-07,80.23,6.42,86.65,Paid
INVF9AFB1B161,CUST100053485,2026-01-23,2026-02-13,208.95,16.72,225.67,Paid
INV03FF49608B,CUST100033424,2025-09-17,2025-10-08,77.04,6.16,83.2,Paid
INVAAE30C4DA0,CUST100079373,2026-01-17,2026-02-07,34.61,2.77,37.38,Paid
INV923480E5C0,CUST100038287,2026-05-05,2026-05-26,155.08,12.41,167.49,Paid
INVD773D904B4,CUST100064592,2025-11-25,2025-12-16,260.71,20.86,281.57,Paid
INVECDB6A3EF5,CUST100062423,2025-08-20,2025-09-10,391.28,31.3,422.58,Partially Paid
INV1A2D712F37,CUST100022439,2025-08-13,2025-09-03,147.68,11.81,159.49,Paid
INV9DFFB9FAD0,CUST100013200,2025-12-13,2026-01-03,159.52,12.76,172.28,Unpaid
INVB6473CFF90,CUST100060156,2026-01-07,2026-01-28,62.85,5.03,67.88,Paid
INV8C7773405A,CUST100097052,2026-05-01,2026-05-22,362.57,29.01,391.58,Paid
INVDBACD8C85B,CUST100081384,2026-02-14,2026-03-07,191.89,15.35,207.24,Unpaid
INV3D86874F7B,CUST100059314,2025-08-29,2025-09-19,307.31,24.58,331.89,Paid
INV194538F94F,CUST100064096,2025-11-06,2025-11-27,361.68,28.93,390.61,Paid
INV0CC12A9829,CUST100076296,2025-08-25,2025-09-15,261.07,20.89,281.96,Paid
INV9E0A9A41C1,CUST100067567,2025-10-13,2025-11-03,178.67,14.29,192.96,Paid
INV3B5FDCA50B,CUST100096924,2026-01-11,2026-02-01,22.96,1.84,24.8,Paid
INV0577FF6538,CUST100082664,2025-11-21,2025-12-12,378.46,30.28,408.74,Paid
INV5D4F0F1D4E,CUST100096108,2025-12-25,2026-01-15,76.72,6.14,82.86,Paid
INV9983E56CB0,CUST100035975,2026-06-16,2026-07-07,207.06,16.56,223.62,Unpaid
INVCEAEE4DAE3,CUST100005224,2025-10-22,2025-11-12,345.51,27.64,373.15,Partially Paid
INV17F7D7FF02,CUST100007462,2025-11-28,2025-12-19,126.38,10.11,136.49,Partially Paid
INV47E48021ED,CUST100051899,2025-11-15,2025-12-06,329.15,26.33,355.48,Paid
INV6C7D74EA32,CUST100002231,2026-05-16,2026-06-06,320.0,25.6,345.6,Paid
INV4285212356,CUST100059882,2026-06-11,2026-07-02,268.2,21.46,289.66,Overdue
INVAE35136877,CUST100011209,2025-09-03,2025-09-24,135.81,10.86,146.67,Paid
INV06FA0C669C,CUST100039468,2026-03-30,2026-04-20,160.87,12.87,173.74,Paid
INV7FCF4B2846,CUST100006889,2026-05-15,2026-06-05,359.5,28.76,388.26,Paid
INVFCA3A9C7D3,CUST100021413,2025-12-26,2026-01-16,60.51,4.84,65.35,Paid
INV2EBF532B90,CUST100014800,2026-01-10,2026-01-31,105.97,8.48,114.45,Paid
INV249DFDCCBB,CUST100034201,2026-06-19,2026-07-10,222.99,17.84,240.83,Unpaid
INV974D033179,CUST100041096,2025-08-20,2025-09-10,62.41,4.99,67.4,Paid
INVADFD27A0FD,CUST100058846,2025-08-25,2025-09-15,184.85,14.79,199.64,Overdue
INV9E54C76838,CUST100069668,2026-07-21,2026-08-11,217.16,17.37,234.53,Partially Paid
INVAC6A652C06,CUST100051508,2025-09-07,2025-09-28,269.64,21.57,291.21,Paid
INVA9B6EFBE49,CUST100012221,2025-08-05,2025-08-26,327.75,26.22,353.97,Paid
INVC0D20BF4C7,CUST100012168,2025-09-24,2025-10-15,82.77,6.62,89.39,Unpaid
INV898AA1A50B,CUST100066865,2026-01-04,2026-01-25,148.81,11.9,160.71,Partially Paid
INV11370E243E,CUST100006769,2026-02-27,2026-03-20,270.56,21.64,292.2,Paid
INV8446A54E48,CUST100020171,2025-10-10,2025-10-31,335.26,26.82,362.08,Paid
INVA5CB40D13B,CUST100017141,2026-04-27,2026-05-18,36.7,2.94,39.64,Paid
