customer_id,product_recommended,propensity_score,score_date
CUST100094941,Streaming Bundle,0.5923,2026-07-15
CUST100017387,Streaming Bundle,0.6898,2026-07-13
CUST100017901,International Roaming Pack,0.839,2026-07-06
CUST100031301,Family Plan Upgrade,0.765,2026-07-04
CUST100046329,Device Insurance,0.6787,2026-07-23
CUST100040030,Family Plan Upgrade,0.6438,2026-07-22
CUST100010674,5G Handset Upgrade,0.288,2026-07-11
CUST100057836,Family Plan Upgrade,0.931,2026-07-20
CUST100086037,Device Insurance,0.1452,2026-07-03
CUST100069315,5G Handset Upgrade,0.5467,2026-07-22
CUST100011130,Streaming Bundle,0.4053,2026-07-16
CUST100004694,Family Plan Upgrade,0.3212,2026-07-06
CUST100074244,5G Handset Upgrade,0.7724,2026-07-01
CUST100016903,Family Plan Upgrade,0.6232,2026-07-07
CUST100084056,5G Handset Upgrade,0.7089,2026-07-06
CUST100023765,Device Insurance,0.6297,2026-07-08
CUST100061314,Family Plan Upgrade,0.903,2026-07-21
CUST100079641,International Roaming Pack,0.3156,2026-07-19
CUST100085777,Device Insurance,0.0623,2026-07-11
CUST100019259,Home Security Add-on,0.0625,2026-07-09
CUST100046070,5G Handset Upgrade,0.4108,2026-07-05
CUST100085085,Streaming Bundle,0.8008,2026-07-04
CUST100056698,Device Insurance,0.7678,2026-07-01
CUST100060541,Home Security Add-on,0.8269,2026-07-20
CUST100066605,International Roaming Pack,0.6335,2026-07-22
CUST100014107,Family Plan Upgrade,0.6672,2026-07-03
CUST100066078,5G Handset Upgrade,0.9228,2026-07-11
CUST100099214,Home Security Add-on,0.1932,2026-07-23
CUST100022384,Streaming Bundle,0.8627,2026-07-20
CUST100020337,Streaming Bundle,0.751,2026-07-16
CUST100001169,Home Security Add-on,0.8397,2026-07-01
CUST100081840,5G Handset Upgrade,0.0938,2026-07-15
CUST100034462,International Roaming Pack,0.0182,2026-07-12
CUST100064751,International Roaming Pack,0.7696,2026-07-08
CUST100020991,International Roaming Pack,0.0011,2026-07-10
CUST100030511,Home Security Add-on,0.6459,2026-07-15
CUST100006232,Home Security Add-on,0.4438,2026-07-18
CUST100012109,International Roaming Pack,0.8965,2026-07-09
CUST100086818,International Roaming Pack,0.3586,2026-07-20
CUST100057245,Device Insurance,0.1647,2026-07-05
CUST100021010,Streaming Bundle,0.4854,2026-07-06
CUST100076453,Streaming Bundle,0.373,2026-07-07
CUST100013916,International Roaming Pack,0.4262,2026-07-06
CUST100060074,Streaming Bundle,0.2747,2026-07-08
CUST100023042,International Roaming Pack,0.9807,2026-07-07
CUST100040700,Home Security Add-on,0.9494,2026-07-18
CUST100076526,5G Handset Upgrade,0.3594,2026-07-04
CUST100007990,Device Insurance,0.2946,2026-07-14
CUST100067421,Device Insurance,0.0172,2026-07-12
CUST100076844,International Roaming Pack,0.4287,2026-07-17
CUST100096990,5G Handset Upgrade,0.8322,2026-07-07
CUST100059493,Family Plan Upgrade,0.826,2026-07-17
CUST100039392,Home Security Add-on,0.3312,2026-07-10
CUST100061322,Family Plan Upgrade,0.8271,2026-07-19
CUST100049771,Home Security Add-on,0.748,2026-07-02
CUST100062223,5G Handset Upgrade,0.0108,2026-07-12
CUST100016938,International Roaming Pack,0.9933,2026-07-15
CUST100023350,International Roaming Pack,0.1131,2026-07-06
CUST100032368,Streaming Bundle,0.1452,2026-07-21
CUST100063401,Family Plan Upgrade,0.0595,2026-07-11
CUST100010394,Home Security Add-on,0.4677,2026-07-10
CUST100072234,5G Handset Upgrade,0.7443,2026-07-15
CUST100013123,International Roaming Pack,0.1266,2026-07-14
CUST100093549,International Roaming Pack,0.8963,2026-07-13
CUST100012646,Streaming Bundle,0.136,2026-07-04
CUST100016705,Device Insurance,0.5004,2026-07-16
CUST100083063,5G Handset Upgrade,0.9451,2026-07-11
CUST100053097,Streaming Bundle,0.7614,2026-07-01
CUST100090422,International Roaming Pack,0.9086,2026-07-10
CUST100051199,Family Plan Upgrade,0.1189,2026-07-18
CUST100071925,Family Plan Upgrade,0.3297,2026-07-03
CUST100053929,Family Plan Upgrade,0.2027,2026-07-02
CUST100003582,5G Handset Upgrade,0.2516,2026-07-18
CUST100058937,Home Security Add-on,0.297,2026-07-02
CUST100063188,International Roaming Pack,0.6882,2026-07-05
CUST100050968,Home Security Add-on,0.4373,2026-07-01
CUST100045422,Family Plan Upgrade,0.6431,2026-07-18
CUST100068446,Home Security Add-on,0.9792,2026-07-23
CUST100091727,5G Handset Upgrade,0.1969,2026-07-23
CUST100098084,Device Insurance,0.8496,2026-07-07
CUST100047200,Family Plan Upgrade,0.1538,2026-07-07
CUST100048247,Device Insurance,0.722,2026-07-01
CUST100061079,Home Security Add-on,0.6845,2026-07-03
CUST100073291,Home Security Add-on,0.8967,2026-07-07
CUST100071274,Streaming Bundle,0.8032,2026-07-07
CUST100074539,International Roaming Pack,0.1391,2026-07-19
CUST100057139,Streaming Bundle,0.585,2026-07-20
CUST100032836,Streaming Bundle,0.9803,2026-07-20
CUST100059941,5G Handset Upgrade,0.699,2026-07-05
CUST100060406,Streaming Bundle,0.4687,2026-07-18
CUST100024587,Family Plan Upgrade,0.2938,2026-07-12
CUST100093512,Streaming Bundle,0.5604,2026-07-07
CUST100040375,5G Handset Upgrade,0.7681,2026-07-12
CUST100050971,Device Insurance,0.2917,2026-07-04
CUST100030400,Home Security Add-on,0.7002,2026-07-08
CUST100007818,Device Insurance,0.646,2026-07-13
CUST100027920,Home Security Add-on,0.5636,2026-07-07
CUST100035898,Streaming Bundle,0.307,2026-07-07
CUST100003917,Family Plan Upgrade,0.8156,2026-07-21
CUST100026246,Streaming Bundle,0.4632,2026-07-09
CUST100036860,Device Insurance,0.2132,2026-07-15
CUST100089106,Device Insurance,0.9362,2026-07-21
CUST100065376,Device Insurance,0.0991,2026-07-21
CUST100050207,5G Handset Upgrade,0.7946,2026-07-15
CUST100085497,Home Security Add-on,0.0044,2026-07-04
CUST100012016,5G Handset Upgrade,0.9289,2026-07-22
CUST100079736,Device Insurance,0.1746,2026-07-03
CUST100066789,Device Insurance,0.7196,2026-07-10
CUST100024036,Family Plan Upgrade,0.6459,2026-07-09
CUST100085741,5G Handset Upgrade,0.6659,2026-07-22
CUST100033470,5G Handset Upgrade,0.0165,2026-07-12
CUST100020310,Streaming Bundle,0.0583,2026-07-15
CUST100072912,5G Handset Upgrade,0.1194,2026-07-11
CUST100020261,Family Plan Upgrade,0.241,2026-07-14
CUST100052883,Home Security Add-on,0.1642,2026-07-22
CUST100084815,International Roaming Pack,0.8852,2026-07-12
CUST100010639,5G Handset Upgrade,0.8048,2026-07-08
CUST100025756,Streaming Bundle,0.8455,2026-07-06
CUST100088528,Device Insurance,0.7616,2026-07-11
CUST100074079,International Roaming Pack,0.6309,2026-07-03
CUST100017115,International Roaming Pack,0.0425,2026-07-21
CUST100094037,Family Plan Upgrade,0.0478,2026-07-16
CUST100071129,5G Handset Upgrade,0.411,2026-07-14
CUST100090575,Streaming Bundle,0.0503,2026-07-20
CUST100059018,Device Insurance,0.2991,2026-07-06
CUST100093910,Home Security Add-on,0.7561,2026-07-05
CUST100017759,Family Plan Upgrade,0.9938,2026-07-11
CUST100071961,Streaming Bundle,0.1843,2026-07-15
CUST100014427,International Roaming Pack,0.3756,2026-07-03
CUST100023194,Family Plan Upgrade,0.9166,2026-07-04
CUST100023382,5G Handset Upgrade,0.756,2026-07-22
CUST100035510,Home Security Add-on,0.9844,2026-07-09
CUST100082825,International Roaming Pack,0.9968,2026-07-19
CUST100058001,Streaming Bundle,0.7004,2026-07-04
CUST100059044,Device Insurance,0.1991,2026-07-02
CUST100005503,5G Handset Upgrade,0.2473,2026-07-16
CUST100085964,5G Handset Upgrade,0.8019,2026-07-19
CUST100088297,Streaming Bundle,0.4845,2026-07-03
CUST100001586,Device Insurance,0.3662,2026-07-16
CUST100030311,Device Insurance,0.8445,2026-07-01
CUST100075314,Streaming Bundle,0.5459,2026-07-12
CUST100065823,5G Handset Upgrade,0.8222,2026-07-06
CUST100037770,International Roaming Pack,0.3352,2026-07-16
CUST100013079,Family Plan Upgrade,0.5864,2026-07-04
CUST100042139,Home Security Add-on,0.4123,2026-07-10
CUST100050972,Device Insurance,0.522,2026-07-05
CUST100085452,Family Plan Upgrade,0.9448,2026-07-02
CUST100009278,Home Security Add-on,0.1095,2026-07-13
CUST100078867,Device Insurance,0.4773,2026-07-10
CUST100075478,Family Plan Upgrade,0.6296,2026-07-23
CUST100080767,Home Security Add-on,0.2931,2026-07-22
CUST100088192,Device Insurance,0.1199,2026-07-03
CUST100054592,Device Insurance,0.777,2026-07-06
CUST100049643,Home Security Add-on,0.0369,2026-07-06
CUST100074402,5G Handset Upgrade,0.0383,2026-07-03
CUST100013151,International Roaming Pack,0.1514,2026-07-06
CUST100011347,5G Handset Upgrade,0.0971,2026-07-11
CUST100066859,Home Security Add-on,0.2871,2026-07-06
CUST100031452,5G Handset Upgrade,0.284,2026-07-05
CUST100008919,International Roaming Pack,0.6853,2026-07-17
CUST100003553,Home Security Add-on,0.1629,2026-07-16
CUST100067442,Streaming Bundle,0.7723,2026-07-06
CUST100036406,5G Handset Upgrade,0.5566,2026-07-15
CUST100080304,5G Handset Upgrade,0.1853,2026-07-02
CUST100090164,Device Insurance,0.3927,2026-07-13
CUST100085941,Streaming Bundle,0.5163,2026-07-07
CUST100088166,International Roaming Pack,0.0304,2026-07-16
CUST100092811,Home Security Add-on,0.2052,2026-07-15
CUST100081954,Family Plan Upgrade,0.7479,2026-07-03
CUST100094670,Streaming Bundle,0.4805,2026-07-06
CUST100086289,Device Insurance,0.7579,2026-07-02
CUST100058039,5G Handset Upgrade,0.7867,2026-07-13
CUST100074631,Streaming Bundle,0.1011,2026-07-17
CUST100012065,Device Insurance,0.6219,2026-07-05
CUST100032175,Device Insurance,0.4412,2026-07-04
CUST100034078,Home Security Add-on,0.464,2026-07-05
CUST100028273,5G Handset Upgrade,0.7913,2026-07-15
CUST100054191,Home Security Add-on,0.4976,2026-07-22
CUST100049240,Home Security Add-on,0.5614,2026-07-18
CUST100054295,Device Insurance,0.0159,2026-07-10
CUST100025966,Home Security Add-on,0.3279,2026-07-03
CUST100081694,Home Security Add-on,0.48,2026-07-11
CUST100057629,5G Handset Upgrade,0.3413,2026-07-06
CUST100017775,5G Handset Upgrade,0.3249,2026-07-01
CUST100078586,Streaming Bundle,0.4387,2026-07-23
CUST100062756,Streaming Bundle,0.6726,2026-07-06
CUST100001063,Family Plan Upgrade,0.2236,2026-07-06
CUST100085651,Home Security Add-on,0.6339,2026-07-11
CUST100029968,Streaming Bundle,0.6218,2026-07-18
CUST100009602,Streaming Bundle,0.0463,2026-07-18
CUST100035612,Device Insurance,0.383,2026-07-18
CUST100005081,Device Insurance,0.1836,2026-07-05
CUST100058783,Family Plan Upgrade,0.4459,2026-07-03
CUST100020079,Family Plan Upgrade,0.7007,2026-07-15
CUST100049300,Streaming Bundle,0.7397,2026-07-07
CUST100098006,Streaming Bundle,0.4024,2026-07-12
CUST100071977,International Roaming Pack,0.3798,2026-07-02
CUST100001653,Family Plan Upgrade,0.6083,2026-07-07
CUST100063759,Streaming Bundle,0.8557,2026-07-01
CUST100027140,5G Handset Upgrade,0.4553,2026-07-13
CUST100033441,Family Plan Upgrade,0.1499,2026-07-17
CUST100032216,International Roaming Pack,0.5814,2026-07-07
CUST100082903,Streaming Bundle,0.7214,2026-07-09
CUST100092909,Device Insurance,0.7634,2026-07-15
CUST100087621,5G Handset Upgrade,0.9546,2026-07-08
CUST100098331,International Roaming Pack,0.424,2026-07-20
CUST100038091,International Roaming Pack,0.8019,2026-07-19
CUST100047652,Family Plan Upgrade,0.5154,2026-07-11
CUST100011121,Home Security Add-on,0.0839,2026-07-18
CUST100037217,5G Handset Upgrade,0.3894,2026-07-13
CUST100008569,Streaming Bundle,0.397,2026-07-18
CUST100033839,5G Handset Upgrade,0.8827,2026-07-18
CUST100000876,Streaming Bundle,0.3846,2026-07-22
CUST100009389,International Roaming Pack,0.2626,2026-07-20
CUST100016604,5G Handset Upgrade,0.1353,2026-07-23
CUST100097687,5G Handset Upgrade,0.4815,2026-07-19
CUST100082293,Home Security Add-on,0.4396,2026-07-01
CUST100080676,Device Insurance,0.705,2026-07-02
CUST100040938,Family Plan Upgrade,0.2035,2026-07-01
CUST100015150,Streaming Bundle,0.6787,2026-07-04
CUST100008318,Device Insurance,0.6074,2026-07-14
CUST100009061,Device Insurance,0.9234,2026-07-07
CUST100086819,Family Plan Upgrade,0.7195,2026-07-16
CUST100049326,Home Security Add-on,0.4597,2026-07-14
CUST100060868,International Roaming Pack,0.7529,2026-07-22
CUST100099239,Streaming Bundle,0.9904,2026-07-02
CUST100034335,Family Plan Upgrade,0.1134,2026-07-12
CUST100090956,Device Insurance,0.2267,2026-07-21
CUST100079805,Home Security Add-on,0.7326,2026-07-13
CUST100062322,Home Security Add-on,0.0341,2026-07-18
CUST100087482,International Roaming Pack,0.6454,2026-07-14
CUST100002626,Home Security Add-on,0.6899,2026-07-11
CUST100086127,Home Security Add-on,0.2325,2026-07-20
CUST100007386,International Roaming Pack,0.4808,2026-07-21
CUST100042823,5G Handset Upgrade,0.5221,2026-07-11
CUST100069361,Home Security Add-on,0.9378,2026-07-08
CUST100086150,Home Security Add-on,0.1514,2026-07-14
CUST100099614,5G Handset Upgrade,0.2081,2026-07-20
CUST100036774,5G Handset Upgrade,0.6316,2026-07-14
CUST100027533,5G Handset Upgrade,0.2288,2026-07-13
CUST100084479,Home Security Add-on,0.1426,2026-07-14
CUST100069960,Device Insurance,0.2495,2026-07-15
CUST100030967,Family Plan Upgrade,0.2539,2026-07-15
CUST100007213,5G Handset Upgrade,0.0614,2026-07-04
CUST100012253,5G Handset Upgrade,0.6661,2026-07-17
CUST100005937,Family Plan Upgrade,0.7129,2026-07-07
CUST100081015,5G Handset Upgrade,0.0261,2026-07-15
CUST100066585,Device Insurance,0.7536,2026-07-23
CUST100057979,Streaming Bundle,0.6718,2026-07-22
CUST100089512,5G Handset Upgrade,0.6778,2026-07-17
CUST100057605,Family Plan Upgrade,0.4171,2026-07-01
CUST100003270,International Roaming Pack,0.1703,2026-07-16
CUST100065677,Home Security Add-on,0.235,2026-07-07
CUST100003152,International Roaming Pack,0.4109,2026-07-15
CUST100059032,5G Handset Upgrade,0.3866,2026-07-12
CUST100077310,Family Plan Upgrade,0.3281,2026-07-07
CUST100063602,5G Handset Upgrade,0.4353,2026-07-05
CUST100005690,Family Plan Upgrade,0.8804,2026-07-14
CUST100071781,5G Handset Upgrade,0.8765,2026-07-22
CUST100079907,Device Insurance,0.5946,2026-07-12
CUST100015535,Device Insurance,0.3916,2026-07-14
CUST100074923,Streaming Bundle,0.2897,2026-07-16
CUST100057803,Home Security Add-on,0.9906,2026-07-02
CUST100089142,Device Insurance,0.4285,2026-07-07
CUST100075267,Device Insurance,0.726,2026-07-11
CUST100092962,Home Security Add-on,0.8872,2026-07-20
CUST100061908,Home Security Add-on,0.9352,2026-07-23
CUST100051432,International Roaming Pack,0.5539,2026-07-16
CUST100082596,International Roaming Pack,0.8982,2026-07-10
CUST100003915,Streaming Bundle,0.3531,2026-07-22
CUST100077112,Device Insurance,0.0913,2026-07-10
CUST100014766,Family Plan Upgrade,0.7644,2026-07-06
CUST100034382,Device Insurance,0.4137,2026-07-08
CUST100064603,Device Insurance,0.3081,2026-07-14
CUST100049357,International Roaming Pack,0.5819,2026-07-17
CUST100071586,Device Insurance,0.088,2026-07-14
CUST100001694,Streaming Bundle,0.9664,2026-07-10
CUST100048718,International Roaming Pack,0.3794,2026-07-06
CUST100048662,5G Handset Upgrade,0.636,2026-07-02
CUST100044749,Home Security Add-on,0.6337,2026-07-03
CUST100007958,Home Security Add-on,0.176,2026-07-09
CUST100000638,International Roaming Pack,0.2672,2026-07-09
CUST100032668,Streaming Bundle,0.1214,2026-07-20
CUST100035530,International Roaming Pack,0.8584,2026-07-23
CUST100020629,Device Insurance,0.6536,2026-07-03
CUST100033183,5G Handset Upgrade,0.8114,2026-07-19
CUST100022704,International Roaming Pack,0.1732,2026-07-16
CUST100021031,Device Insurance,0.3892,2026-07-09
CUST100087548,International Roaming Pack,0.1813,2026-07-19
CUST100084412,5G Handset Upgrade,0.1041,2026-07-12
CUST100063820,Device Insurance,0.3357,2026-07-08
CUST100015747,Home Security Add-on,0.6209,2026-07-03
CUST100014236,Streaming Bundle,0.2787,2026-07-15
CUST100077572,Streaming Bundle,0.1378,2026-07-02
CUST100052607,International Roaming Pack,0.6363,2026-07-07
CUST100092063,Streaming Bundle,0.6942,2026-07-08
CUST100066892,Home Security Add-on,0.2837,2026-07-16
CUST100078560,International Roaming Pack,0.2985,2026-07-15
CUST100098391,Device Insurance,0.5539,2026-07-06
CUST100049529,Family Plan Upgrade,0.3373,2026-07-04
CUST100012449,Streaming Bundle,0.0232,2026-07-05
CUST100013748,Home Security Add-on,0.8186,2026-07-23
CUST100068336,Device Insurance,0.6326,2026-07-01
CUST100035174,Home Security Add-on,0.994,2026-07-05
CUST100044769,International Roaming Pack,0.9912,2026-07-22
CUST100061949,International Roaming Pack,0.1782,2026-07-14
CUST100042216,Device Insurance,0.0193,2026-07-05
CUST100050129,Streaming Bundle,0.4138,2026-07-10
CUST100041491,Family Plan Upgrade,0.8304,2026-07-14
CUST100000028,5G Handset Upgrade,0.6335,2026-07-17
CUST100082916,Family Plan Upgrade,0.0281,2026-07-13
CUST100016170,Device Insurance,0.3427,2026-07-01
CUST100002982,Family Plan Upgrade,0.1341,2026-07-16
CUST100078618,Device Insurance,0.8138,2026-07-06
CUST100026441,International Roaming Pack,0.1394,2026-07-05
CUST100086562,Family Plan Upgrade,0.9588,2026-07-18
CUST100090029,International Roaming Pack,0.282,2026-07-08
CUST100057345,Device Insurance,0.7567,2026-07-19
CUST100051431,Home Security Add-on,0.8025,2026-07-21
CUST100038934,Device Insurance,0.5953,2026-07-21
CUST100052005,5G Handset Upgrade,0.8056,2026-07-18
CUST100092971,Device Insurance,0.456,2026-07-23
CUST100089349,Device Insurance,0.6126,2026-07-23
CUST100059262,Streaming Bundle,0.8741,2026-07-18
CUST100080680,Family Plan Upgrade,0.3018,2026-07-21
CUST100037885,Streaming Bundle,0.8507,2026-07-16
CUST100053790,Streaming Bundle,0.3762,2026-07-07
CUST100015868,5G Handset Upgrade,0.1443,2026-07-05
CUST100069844,Streaming Bundle,0.6912,2026-07-15
CUST100045126,5G Handset Upgrade,0.5221,2026-07-11
CUST100080859,Family Plan Upgrade,0.6263,2026-07-19
CUST100008704,Family Plan Upgrade,0.5603,2026-07-23
CUST100072666,Home Security Add-on,0.7678,2026-07-18
CUST100001166,5G Handset Upgrade,0.1047,2026-07-11
CUST100071987,Streaming Bundle,0.2176,2026-07-18
CUST100039391,International Roaming Pack,0.9467,2026-07-17
CUST100018780,Device Insurance,0.979,2026-07-18
CUST100012396,Streaming Bundle,0.0739,2026-07-17
CUST100027174,5G Handset Upgrade,0.8154,2026-07-22
CUST100044094,Device Insurance,0.4736,2026-07-09
CUST100048636,Device Insurance,0.9142,2026-07-22
CUST100086260,International Roaming Pack,0.6159,2026-07-15
CUST100091130,Device Insurance,0.9348,2026-07-09
CUST100096245,5G Handset Upgrade,0.8131,2026-07-09
CUST100052793,International Roaming Pack,0.769,2026-07-19
CUST100045006,Home Security Add-on,0.8138,2026-07-03
CUST100090892,Home Security Add-on,0.1756,2026-07-08
CUST100005448,Device Insurance,0.7429,2026-07-21
CUST100033206,Device Insurance,0.8645,2026-07-16
CUST100042908,Device Insurance,0.2019,2026-07-04
CUST100065906,5G Handset Upgrade,0.1398,2026-07-09
CUST100086715,Family Plan Upgrade,0.7455,2026-07-21
CUST100057801,International Roaming Pack,0.665,2026-07-01
CUST100043501,Device Insurance,0.707,2026-07-01
CUST100074849,Home Security Add-on,0.3879,2026-07-04
CUST100028423,Family Plan Upgrade,0.2873,2026-07-19
CUST100092107,Streaming Bundle,0.4746,2026-07-23
CUST100019736,Family Plan Upgrade,0.5026,2026-07-16
CUST100098981,Family Plan Upgrade,0.2137,2026-07-10
CUST100054346,Device Insurance,0.1405,2026-07-17
CUST100086400,Device Insurance,0.9434,2026-07-03
CUST100082478,Home Security Add-on,0.3274,2026-07-09
CUST100074130,Family Plan Upgrade,0.2138,2026-07-11
CUST100023999,5G Handset Upgrade,0.3606,2026-07-06
CUST100001640,Streaming Bundle,0.1157,2026-07-01
CUST100040915,Home Security Add-on,0.1549,2026-07-18
CUST100030964,Streaming Bundle,0.5043,2026-07-19
CUST100087618,Home Security Add-on,0.9889,2026-07-06
