account_id,customer_id,parent_account_id,account_type,hierarchy_level
ACC5C58438742,CUST100090386,,Family Plan,0
ACC4F21506E40,CUST100085377,ACC456D3822F1,Family Plan,0
ACC71C051F0B0,CUST100016563,,Individual,0
ACC2253FDE6DB,CUST100078735,,Family Plan,1
ACC16ADABB255,CUST100090439,,Business Master,0
ACC2EFEFE27F4,CUST100054983,,Family Plan,0
ACCEA80CCF589,CUST100038373,,Individual,0
ACC56EAF573D8,CUST100086133,ACCBF331C9642,Family Plan,0
ACC3CD8D520AA,CUST100062416,,Individual,0
ACC0A577DABA1,CUST100052106,,Individual,0
ACCE30109E8F4,CUST100029319,,Family Plan,0
ACC42ED83AB81,CUST100079470,ACC373DC0CEF9,Individual,1
ACC9C955361E1,CUST100095906,,Individual,0
ACC4707958D65,CUST100024847,ACCDCA35EC957,Business Master,0
ACCDE19E0ADBE,CUST100022205,,Individual,0
ACC2C71240CDF,CUST100091796,,Individual,0
ACCCE7358C465,CUST100060782,,Business Master,0
ACC7E58F41C6C,CUST100080744,,Individual,0
ACCD837AF32A1,CUST100082028,,Business Sub-Account,0
ACC60919729F4,CUST100078814,ACC7A10B68433,Business Sub-Account,0
ACC01C45AEE23,CUST100075932,,Individual,0
ACCE229628EE8,CUST100026650,,Individual,1
ACCD220B0512F,CUST100062713,,Individual,0
ACCA6208514E2,CUST100028004,,Individual,0
ACC0CE576CC0E,CUST100059691,,Individual,0
ACC8A33CE9E6E,CUST100060724,ACCED23E29796,Family Plan,0
ACCB0D9802AD2,CUST100056352,ACCAD4E52198C,Individual,0
ACCEC4CE489D9,CUST100029913,,Individual,1
ACCE32ED098A2,CUST100066257,,Individual,0
ACC9B17145DBB,CUST100074501,,Individual,0
ACC644B267888,CUST100010335,,Family Plan,0
ACC934B1FEC4F,CUST100043068,,Business Master,1
ACCF09BC9B5B2,CUST100099510,,Family Plan,0
ACC25F7407F30,CUST100090345,ACC1881854D88,Individual,0
ACC93413F87DA,CUST100092309,,Individual,0
ACCB2FD810E65,CUST100054805,,Individual,1
ACC77D443BE56,CUST100053200,,Business Sub-Account,0
ACC9F0BA41F79,CUST100089602,,Family Plan,0
ACCC087930AFF,CUST100031935,ACC5CD2BF66F2,Individual,1
ACCE310A3F5D7,CUST100000297,,Family Plan,0
ACC1BEA7CFD3E,CUST100081060,,Individual,0
ACC0B4A847AE2,CUST100089025,,Individual,0
ACCED137B0135,CUST100053218,,Business Master,0
ACC4C5F4A9C63,CUST100066245,,Individual,0
ACCBE1FD7AC0A,CUST100068536,ACC64AC460D62,Individual,0
ACC8C35C4D49D,CUST100097846,,Individual,1
ACC2983A6E821,CUST100085360,ACC5338A1F390,Family Plan,0
ACCC183C78CF3,CUST100007192,,Individual,0
ACC3680E28532,CUST100007147,,Family Plan,0
ACC96985644EF,CUST100046914,,Family Plan,0
ACC31FA342FA0,CUST100053294,ACC7481246BD7,Individual,0
ACCF526CBC38D,CUST100077003,,Individual,0
ACC59B7178D8F,CUST100041919,,Family Plan,0
ACCA4CDD95613,CUST100027226,,Individual,1
ACCF73BCC3B76,CUST100051557,,Individual,0
ACC3DFCEE029C,CUST100016786,ACCCB5DD6CE62,Family Plan,0
ACC953397C738,CUST100001181,,Individual,0
ACC205A3677CE,CUST100021793,,Individual,1
ACC0D23A303B6,CUST100009251,,Family Plan,1
ACC2FA2649501,CUST100065193,,Family Plan,0
ACC5F468849BF,CUST100054861,,Individual,1
ACC687472F899,CUST100079231,,Individual,2
ACCD31238F72C,CUST100035662,,Individual,1
ACCBE6ED2B115,CUST100054587,ACC731AC4829F,Family Plan,0
ACCDC043952F2,CUST100022758,,Individual,2
ACCAFDBB0D3A0,CUST100002281,,Individual,0
ACC3C4D9F6266,CUST100087263,,Individual,0
ACC1EE3866247,CUST100039318,,Individual,0
ACCDC236C4AFC,CUST100073555,ACC253851BDD9,Family Plan,1
ACCF72ACB6645,CUST100091719,,Business Sub-Account,0
ACCC9FA14FE0C,CUST100079140,,Individual,0
ACC01E6A868D0,CUST100059348,,Individual,0
ACC1CCA0F1955,CUST100031417,,Family Plan,0
ACC7C69616AFF,CUST100087378,,Individual,0
ACC3675EDEEBB,CUST100011885,ACC44CD4100EB,Individual,0
ACCA06E61AD70,CUST100040193,,Individual,0
ACC818DE1F90C,CUST100023312,,Individual,0
ACC8429C646F8,CUST100084416,,Family Plan,0
ACCC1A18E73DA,CUST100092860,ACC40C95046D2,Individual,0
ACCD99C6A7690,CUST100017057,,Individual,1
ACCCEEF4A6A69,CUST100080156,ACCE1267A0801,Family Plan,0
ACC2253DD2366,CUST100091580,,Business Master,0
ACC0F476CB731,CUST100073267,,Individual,0
ACC99BA78BB48,CUST100020806,,Family Plan,0
ACC8E8DFF95F6,CUST100034164,,Family Plan,0
ACCD553563F72,CUST100026884,,Individual,0
ACC5E00550673,CUST100097312,,Individual,0
ACCF041C56208,CUST100024989,ACC83F5523444,Business Sub-Account,2
ACC119352CCC6,CUST100059860,,Family Plan,1
ACC3B201C8206,CUST100092080,,Family Plan,0
ACCA6E8E4DADA,CUST100012586,,Family Plan,0
ACC322D5B2389,CUST100006772,,Family Plan,1
ACC80AB807C34,CUST100004640,,Family Plan,0
ACC03B70235C8,CUST100088977,,Family Plan,0
ACC41374B310F,CUST100049175,,Individual,2
ACC66DA5E0FC4,CUST100012866,,Family Plan,0
ACCF6D8773729,CUST100039359,,Individual,0
ACC48F73DF328,CUST100023134,,Family Plan,0
ACC1629845029,CUST100057204,,Family Plan,0
ACC2902A8313C,CUST100082723,,Family Plan,1
ACC60AA282BD5,CUST100073077,,Individual,1
ACCB94467EA20,CUST100098127,ACC31D9363F9F,Individual,0
ACC274458061F,CUST100074275,ACC7280D1A7A9,Individual,0
ACCD8EF91A917,CUST100050381,ACC17AAB35B20,Individual,1
ACC767C09D5F4,CUST100091871,,Individual,0
ACC052D46D1B7,CUST100020509,,Individual,1
ACCDC16344C8B,CUST100092092,,Individual,2
ACC09CC6B5F54,CUST100086853,,Individual,1
ACCB853946178,CUST100034993,,Individual,0
ACC88046818A1,CUST100046663,,Individual,1
ACC2CFED24912,CUST100013034,,Individual,0
ACCFDAE350139,CUST100028249,,Business Master,0
ACC488FAFCBCE,CUST100078822,ACCE3AC150656,Individual,1
ACCA67F6DEDA0,CUST100098227,,Individual,0
ACC0A1D6C5AD2,CUST100040924,,Individual,1
ACC09DD24738A,CUST100037358,ACC4839D792E9,Individual,0
ACC64DB824131,CUST100018659,ACCFE6B58D9FA,Individual,0
ACCC51F9359CD,CUST100008917,ACCFB5A7D4705,Individual,1
ACC639940EE4B,CUST100060742,ACC6F8E8606CB,Individual,0
ACCEDA6E938A9,CUST100010869,,Business Master,0
ACCC2C8610C3A,CUST100056530,,Individual,0
ACC519BEEA617,CUST100011986,,Individual,0
ACC2AB7FCB000,CUST100054255,,Individual,0
ACC7F62F5B99B,CUST100077580,,Family Plan,0
ACCB8732C1135,CUST100048016,,Individual,0
ACCE296F3D3D2,CUST100021770,,Family Plan,0
ACC2CBE7806C0,CUST100084544,,Individual,1
ACCCB5DD6CE62,CUST100033578,,Family Plan,0
ACC2BBA5D5940,CUST100021685,,Individual,0
ACCC4B7E6BC58,CUST100062123,,Family Plan,0
ACC6AAEBA3266,CUST100024709,ACCBBE03F8CD6,Family Plan,0
ACC3DC31260FD,CUST100069552,,Individual,0
ACC9B85EB4BAC,CUST100002001,,Business Master,0
ACCCA2F106031,CUST100084966,,Business Sub-Account,0
ACC5D115F76CE,CUST100056399,,Business Master,0
ACC975D850D8B,CUST100055592,,Family Plan,0
ACC01A9884819,CUST100094552,,Business Master,1
ACCBDE19DC9F8,CUST100033294,ACC6F869CB205,Individual,0
ACC0DDBEE8125,CUST100025897,ACC4C78A6C013,Individual,0
ACC73496E8DC0,CUST100008303,,Individual,0
ACCCFEA92BF08,CUST100053020,ACC272C14A445,Family Plan,0
ACC94C543EA34,CUST100020831,ACC6A1E9D29C6,Individual,0
ACCD9A3D29022,CUST100033663,,Business Master,1
ACC531B7E1C92,CUST100054424,,Family Plan,1
ACC85665E4F19,CUST100020357,ACC9B69846C4F,Family Plan,0
ACCC554E0F1EB,CUST100041456,,Individual,0
ACC50E839EE8D,CUST100048266,,Individual,0
ACC0338408C65,CUST100063393,,Business Sub-Account,0
ACC4FBCDBF847,CUST100024080,,Individual,0
ACC7AE14F2F17,CUST100059048,,Individual,0
ACC3579412153,CUST100044171,,Individual,0
ACC0D64096102,CUST100054115,,Family Plan,0
ACCA9A5D541A2,CUST100004315,,Family Plan,0
ACC316FB51468,CUST100093036,,Individual,0
ACC2C84041222,CUST100061865,,Individual,2
ACC761E7D9E4A,CUST100062771,,Family Plan,0
ACCAC1535FF38,CUST100084354,,Individual,1
ACCF4B6A6E69E,CUST100063775,,Individual,0
ACC8517547DFA,CUST100054647,,Individual,2
ACC53F798381B,CUST100001734,,Individual,0
ACC13D08FC9BE,CUST100058043,,Individual,1
ACCC0BD49936E,CUST100022801,,Individual,0
ACCFFEBA4A3FA,CUST100040769,,Individual,0
ACC3E90CBAEDC,CUST100089492,,Individual,0
ACC58F0BD07C0,CUST100056310,,Individual,0
ACC4C036586DE,CUST100063369,,Individual,0
ACC2BF7C64F39,CUST100098144,,Business Sub-Account,1
ACCD56E9191D8,CUST100081593,ACC4329438BB3,Individual,0
ACCEAEFC03C36,CUST100001739,,Individual,0
ACCC4A207F0D6,CUST100006811,,Individual,1
ACCB06CD634C6,CUST100049702,,Family Plan,1
ACC4C8DD68E00,CUST100021213,ACC2DC666A6CB,Individual,0
ACC3FA6902E4B,CUST100077329,ACC63C167F415,Individual,0
ACC73B3416FB1,CUST100080600,,Individual,1
ACCB7FBC1E04A,CUST100030901,ACC5C90ED5206,Individual,0
ACCE3E356D6C0,CUST100028086,,Individual,1
ACCFFB2262E64,CUST100090423,ACCB670D575D0,Individual,0
ACCBBA906D639,CUST100037623,,Business Sub-Account,0
ACC1F8898D3C3,CUST100031844,,Individual,0
ACCE68B138107,CUST100038916,,Individual,1
ACC536702ED74,CUST100094343,,Individual,0
ACC20A48D03A9,CUST100008734,ACCB853946178,Family Plan,0
ACC331743A5B4,CUST100093616,ACC237B7C96F6,Individual,0
ACC544A9F4D02,CUST100056661,,Individual,1
ACCAA9B54171F,CUST100016341,ACC62B0BEF53B,Family Plan,0
ACCF32DD10593,CUST100081594,,Individual,0
ACC0038D1FBBB,CUST100050498,,Individual,1
ACCA1255D59AE,CUST100017817,,Individual,0
ACCE4EAD195DC,CUST100055140,,Business Master,0
ACCBBA0C52B24,CUST100070717,ACC09BF761FAD,Individual,0
ACCD5894366EF,CUST100093102,,Family Plan,0
ACC113757691C,CUST100051241,,Business Master,0
ACCCDFB00A64D,CUST100098406,,Family Plan,0
ACC1E324AEB80,CUST100086352,ACC5A87BD66E6,Individual,1
ACCE90B328ED2,CUST100035983,,Individual,0
ACC3DA3649753,CUST100088242,ACC2E58DE89EC,Business Master,0
ACC5E7D053C60,CUST100069535,,Business Sub-Account,0
ACC42F4BACEE7,CUST100091635,,Family Plan,0
ACCD61E6E9872,CUST100030503,,Business Master,0
ACCCF5871BDAD,CUST100070822,ACCE54F3770F5,Business Master,1
ACC91AFC261A5,CUST100004432,,Family Plan,1
ACC067247040A,CUST100057017,,Business Master,1
ACC6F709C6503,CUST100091656,ACCFEC29BB0A7,Business Master,0
ACC174A172E3B,CUST100011996,,Individual,0
ACC0A2309D98B,CUST100015836,,Individual,1
ACC000347C6D1,CUST100015911,,Family Plan,0
ACC0AD773994E,CUST100003877,,Individual,0
ACC03BC8D7818,CUST100035420,,Family Plan,0
ACCEF24D3D515,CUST100076370,,Individual,0
ACC02CAC4BBEF,CUST100089956,ACC930B55E238,Individual,1
ACCDB6D1D2EB6,CUST100019302,,Individual,0
ACCB36C9BCD73,CUST100099337,,Family Plan,0
ACCE2D6C5DB9F,CUST100085156,,Business Sub-Account,0
ACC86631A3510,CUST100008924,,Individual,1
ACC033A7C7C64,CUST100080223,,Individual,0
ACCACEC7612C5,CUST100001370,ACC2F248AB97E,Business Sub-Account,1
ACC3B11A8979E,CUST100008438,,Individual,0
ACC3F7822FFA5,CUST100091557,,Family Plan,0
ACCD2C3E637C1,CUST100080709,,Individual,0
ACC3D71A166D1,CUST100008912,,Family Plan,0
ACC09A6D9B101,CUST100034015,,Business Master,0
ACCC55BD54390,CUST100016065,,Individual,0
ACCE62D83DC8B,CUST100017036,ACCBEC925F985,Individual,0
ACC649D70D1E7,CUST100043174,,Individual,0
ACC60E848D9F2,CUST100025494,,Family Plan,1
ACCBCD23D15D2,CUST100089635,,Individual,1
ACC5FCD6CA3C0,CUST100021548,,Business Sub-Account,0
ACC5BA9E259A2,CUST100002049,,Individual,0
ACC96A01F3D58,CUST100074579,,Individual,1
ACC00CE3850E3,CUST100016618,,Business Master,1
ACC79200C53A7,CUST100048540,,Family Plan,0
ACC138C68481F,CUST100041496,,Family Plan,0
ACC78E24B2342,CUST100045359,,Family Plan,1
ACC9EDA1E93B6,CUST100026071,ACC0EA9EB2EA9,Individual,0
ACC768551EDBF,CUST100000697,ACC6A179D9271,Family Plan,0
ACC12BBD89D2E,CUST100034455,ACCB86FE55CBB,Family Plan,0
ACC9693C06CE0,CUST100018399,ACC4E5ABFD12E,Individual,0
ACC9F2533ECB1,CUST100041140,,Individual,0
ACC9915A0D5F6,CUST100053474,,Business Sub-Account,0
ACC458C14BD9E,CUST100094590,,Individual,0
ACC539CF2FD00,CUST100006198,,Individual,0
ACC42F332A78A,CUST100000071,,Business Sub-Account,0
ACCDA89D9BCE6,CUST100054415,ACCD2F642D2F9,Individual,0
ACC2AD9273801,CUST100067185,,Individual,0
ACC04A4720D4C,CUST100079278,,Individual,0
ACC55B2DB9346,CUST100077881,,Individual,0
ACCEBAD864C95,CUST100092029,,Individual,1
ACC76520DC1C9,CUST100037248,ACC3244811F28,Individual,0
ACCD97244A8D0,CUST100014951,,Family Plan,2
ACC2A258A12EC,CUST100062774,,Individual,0
ACC4745CFB948,CUST100097034,,Individual,2
ACC0AC5D4EAC3,CUST100073917,,Business Master,0
ACCC584C63D22,CUST100079570,,Individual,0
ACCDCB8BF18C4,CUST100095399,,Individual,0
ACC51C09BBB5E,CUST100049932,,Individual,0
ACC1BC03F075A,CUST100024508,,Business Master,0
ACC68B5BDF364,CUST100089132,,Individual,0
ACC6E03CB4BAD,CUST100084027,,Individual,0
ACC6F9BEC02D7,CUST100056343,,Individual,0
ACC31EE097E27,CUST100024278,,Family Plan,1
ACC8B11DC641F,CUST100009406,ACCF2F89AFC64,Individual,0
ACCC9EFF1E146,CUST100007212,,Individual,0
ACC9EEE363EA4,CUST100029144,,Family Plan,0
ACC30440E636E,CUST100013916,,Family Plan,0
ACC0888D4EA85,CUST100090808,,Individual,0
ACC1F4DD85131,CUST100091823,,Family Plan,0
ACC04C6CA288B,CUST100006575,,Family Plan,0
ACC864B5029AA,CUST100071442,,Business Sub-Account,0
ACCFE4D6A51E3,CUST100044068,ACC5C17D394E3,Individual,0
ACCD0FB696E5A,CUST100003068,,Individual,1
ACC931583FA37,CUST100062430,,Family Plan,0
ACC7085450784,CUST100044686,,Individual,2
ACCDFE3EA6B45,CUST100054566,ACC838D17C440,Business Master,0
ACC07EE5EAAAB,CUST100017258,,Family Plan,2
ACC47D6DD7079,CUST100087548,,Individual,0
ACCEDBF2EC7B2,CUST100065449,,Individual,0
ACC2316763920,CUST100016080,ACCAC865D66AC,Family Plan,0
ACC4E881D97E8,CUST100057096,,Individual,1
ACC68974C3C9D,CUST100021185,ACCCCA3C3A97E,Family Plan,0
ACCCE9992DA78,CUST100091640,,Business Master,2
ACCD8CE0A07EA,CUST100071172,ACCB0D0D06651,Family Plan,0
ACC78ABD698E6,CUST100074195,,Business Sub-Account,0
ACC1C5B32C70A,CUST100054760,,Family Plan,0
ACC616584D4B6,CUST100034008,,Individual,0
ACCFE6B58D9FA,CUST100082128,,Individual,0
ACCE8E72E9D86,CUST100092410,,Family Plan,2
ACC1C424EE314,CUST100033147,,Individual,0
ACCDE071D1D4E,CUST100013308,,Individual,0
ACC81C39F7BB6,CUST100037494,,Family Plan,0
ACCF5B0691CB4,CUST100005392,,Business Master,0
ACC3C1BA83D3F,CUST100019202,,Business Master,1
ACC3572477C9B,CUST100060857,,Business Sub-Account,0
ACC808D648300,CUST100006973,,Individual,0
ACC991A8D8D47,CUST100086246,,Individual,0
ACCF1870D3E36,CUST100008566,,Individual,0
ACC13E7378006,CUST100058809,,Individual,0
ACC03CBF16884,CUST100011357,,Family Plan,0
ACC4804861FCD,CUST100078035,,Business Master,0
ACC7F690ED415,CUST100025049,,Business Sub-Account,0
ACC3C36D3B7AA,CUST100029418,,Individual,0
ACCDD2AD56280,CUST100053670,,Family Plan,0
ACC8397A43B3E,CUST100027456,,Business Sub-Account,0
ACC184F997B89,CUST100062498,,Individual,0
ACC9DB4C30B8E,CUST100059383,,Individual,0
ACCE827451B74,CUST100029283,,Business Sub-Account,0
ACC4A211DD1B5,CUST100008082,,Individual,0
ACCFEB5A54CC0,CUST100003570,,Business Master,1
ACC5FF622931F,CUST100073614,,Family Plan,0
ACC96BA76C0DA,CUST100031760,,Business Master,0
ACC788ABDBD85,CUST100002017,,Individual,0
ACC7592C6842E,CUST100033221,,Family Plan,0
ACC6693CDDC9F,CUST100035054,ACCE686043BB0,Individual,1
ACC41C92E1E80,CUST100076533,,Individual,1
ACC64A9B7B31B,CUST100057550,,Individual,0
ACC0F6EC08232,CUST100077922,,Business Master,0
ACC1742B589CB,CUST100048481,,Individual,0
ACC5F61A340CF,CUST100068772,,Individual,0
ACCC391374D55,CUST100028669,,Individual,0
ACC958AB528B7,CUST100050653,,Family Plan,0
ACC09E83FE8E9,CUST100021964,,Individual,0
ACC3E71A8D255,CUST100035646,,Individual,0
ACCE6F839661C,CUST100076364,,Family Plan,0
ACCC46B271C91,CUST100041704,ACCFAB4D8D54F,Family Plan,0
ACCFEE8C73627,CUST100018994,,Family Plan,0
ACCCC129B3FBD,CUST100060651,,Individual,2
ACC7DA8855644,CUST100065454,ACCF719ADA665,Individual,0
ACC23EFF71C27,CUST100044803,,Individual,1
ACCD63DA69DAB,CUST100051189,,Individual,0
ACC020BF1B79C,CUST100072933,,Individual,0
ACCD037F95856,CUST100024731,ACC1B128471C7,Individual,1
ACC76B569B425,CUST100067424,,Individual,0
ACC88F94D3A5C,CUST100007592,ACCE7F5D39781,Family Plan,0
ACCC9D60DCD06,CUST100073464,,Family Plan,0
ACC77DF5BB250,CUST100002022,,Family Plan,0
ACC9AA6856A38,CUST100030190,ACC357D75D14F,Individual,0
ACC91EC4AC4AF,CUST100007473,,Individual,0
ACC5CE22257B3,CUST100092053,,Family Plan,0
ACC609CDD9CEB,CUST100009876,,Individual,0
ACC3BA6CF74E0,CUST100011835,,Individual,0
ACC1178254136,CUST100028274,,Business Sub-Account,2
ACCDE07ADED69,CUST100051031,,Individual,0
ACCC565D662D8,CUST100011192,,Individual,0
ACC3A27BE20DF,CUST100092554,,Individual,0
ACC331B237AC6,CUST100028355,,Individual,0
ACCDD34F7021F,CUST100012282,,Individual,0
ACC82A9BF0253,CUST100077233,,Individual,0
ACC56C3C488D8,CUST100034120,ACC4E881D97E8,Family Plan,1
ACC233CB91EB6,CUST100050432,,Individual,2
ACC990649DF93,CUST100006209,,Business Sub-Account,0
ACC47FB6962FC,CUST100049080,,Individual,0
ACCE989E5352B,CUST100097067,,Individual,0
ACCE3BDE6B7AA,CUST100062826,,Individual,0
ACCED64DDD7D9,CUST100070334,,Individual,1
ACCB93EDF7723,CUST100082762,,Individual,2
ACC294420EE5F,CUST100047405,,Business Sub-Account,1
ACC2844E01CD2,CUST100027590,ACC882A666073,Family Plan,0
ACC8E51B16C7F,CUST100001813,,Individual,0
ACC5E7573E33B,CUST100003709,,Individual,1
ACCAF9652F5DF,CUST100064621,ACC345BE0FA27,Individual,0
ACC2BE5BB59A5,CUST100063138,,Business Master,0
ACCC123317ACC,CUST100040649,ACC72CB428DE2,Individual,0
ACC855E3C7B70,CUST100042507,,Individual,0
ACCD232F69349,CUST100039984,,Individual,1
ACCF62070757F,CUST100059409,ACC6F268802ED,Individual,1
ACC849D3F1DBF,CUST100038760,,Individual,1
ACCBF9054976F,CUST100066513,,Individual,0
ACCCFD9DA03C7,CUST100005502,,Family Plan,0
ACCE89D281AAC,CUST100085057,,Individual,0
ACC6FE8673C88,CUST100060122,ACCD70DC7B2A5,Family Plan,1
ACC069F413D79,CUST100053530,,Individual,0
ACC38C4E268AA,CUST100011071,,Individual,0
ACC426056F3E8,CUST100036010,,Individual,1
ACCD4EB6FAF18,CUST100056083,ACCEC2362707A,Individual,0
ACC6E7EE8CEE1,CUST100056601,,Business Sub-Account,0
ACC341C9F22AA,CUST100036814,,Business Master,0
ACC4B0EED8DCC,CUST100066148,ACC8AC72DE58D,Individual,1
ACC60D95F0D7A,CUST100030686,ACC4CCA033764,Individual,1
ACC400A7B463B,CUST100083615,ACCDA315D75FF,Individual,1
ACCDE088D8D4D,CUST100009609,,Individual,0
ACC8A955A6761,CUST100022800,,Family Plan,0
ACC66AC87ACC3,CUST100081356,,Business Master,0
ACC4D51D5BEA7,CUST100088074,,Individual,0
ACCB720D60AC6,CUST100024155,,Business Sub-Account,1
ACC2A9C41C0D3,CUST100090043,ACC7E6014C6CC,Individual,1
ACC9A473D63C0,CUST100059455,,Individual,0
ACC9E4963EBDF,CUST100060115,,Individual,0
ACC70C1AB6521,CUST100058626,,Business Master,2
ACC2F64B347E5,CUST100094034,,Individual,0
ACC0669551E03,CUST100032955,ACC20B4CE12E0,Family Plan,0
ACC4A032A1BFD,CUST100029061,,Business Master,1
ACC70BD910B8A,CUST100027638,,Family Plan,0
ACC12D5F818E9,CUST100041416,,Individual,0
ACCA42D08D38C,CUST100026977,ACCAA6591CB99,Individual,0
ACCF86658E6E2,CUST100033602,,Individual,0
ACC4653278667,CUST100079356,,Individual,0
ACCF639970CE6,CUST100004221,,Individual,0
ACC2C8EDD8D7F,CUST100057650,,Business Master,0
ACC7834CB1E49,CUST100044183,,Business Sub-Account,1
ACC320ECE3248,CUST100056283,ACC545C376C90,Individual,0
ACCB5340F8326,CUST100086131,,Individual,0
ACCB2A6344765,CUST100013649,ACC062372A576,Business Master,0
ACC64B9181961,CUST100091552,,Individual,1
ACC2BC5B01E17,CUST100069594,,Family Plan,2
ACCB4CC50C858,CUST100038259,,Individual,0
ACCEF44720E3C,CUST100063606,,Individual,0
ACC1FEDB187D8,CUST100034981,,Individual,1
ACC87ECC10F29,CUST100058806,,Individual,1
ACC903B2D980F,CUST100033192,ACCC46ABCA263,Individual,0
ACC736A211196,CUST100001517,,Individual,0
ACC3CBEA81F88,CUST100039525,,Individual,0
ACCB414B3EEAB,CUST100006791,,Individual,0
ACC448847DFAE,CUST100059914,,Individual,0
ACC82099E0F1E,CUST100019674,,Individual,1
ACC7D349B1D46,CUST100024105,ACCBE5B13CBC1,Family Plan,1
ACC2B7D7C0B12,CUST100074128,,Individual,1
ACC63DA1A4CEA,CUST100019293,ACCD26901A292,Individual,0
ACC9300F8D646,CUST100070899,ACC71E22D0F7E,Family Plan,0
ACCE7F8247E67,CUST100094167,,Business Master,0
ACCDD9CA799AC,CUST100072202,,Individual,0
ACC5E0CDB0322,CUST100085245,,Individual,0
ACC0CFEBD1DBF,CUST100081986,,Business Master,0
ACCD332506D6E,CUST100034752,ACC1DB6FC4835,Family Plan,2
ACC21395C4D61,CUST100028711,,Business Master,1
ACC90424EC9F9,CUST100047100,,Individual,0
ACC192E9F7D81,CUST100009238,,Business Sub-Account,1
ACC6146B9F8F9,CUST100060582,,Family Plan,1
ACCDDEADDE728,CUST100027113,,Family Plan,0
ACCC0F144BF45,CUST100064557,,Individual,0
ACC42CEF065BE,CUST100030801,,Individual,0
ACC72ECB8B896,CUST100031872,,Individual,0
ACC1DC691C19B,CUST100094794,,Individual,1
ACCDF321F91EB,CUST100093419,,Individual,0
ACC4529860809,CUST100007922,,Individual,0
ACC1A0A3ABFF2,CUST100004202,,Business Master,0
ACC8B109FF223,CUST100045099,,Individual,0
ACCBA1CF85C43,CUST100054541,ACCD2E1071567,Family Plan,0
ACC3A20B31877,CUST100010445,,Individual,0
ACCD27A042817,CUST100085368,,Individual,1
ACCD4DFBF1ABB,CUST100007543,ACC89195D51C0,Family Plan,0
ACC95AACB7BBC,CUST100046418,,Individual,0
ACC566EAD441E,CUST100053653,,Individual,0
ACC316385BB9A,CUST100080300,,Individual,0
ACC420FDF1CB6,CUST100012279,,Family Plan,0
ACCCF5B01AEE8,CUST100077552,,Business Master,1
ACCB34EC147B5,CUST100098666,,Family Plan,0
ACC980FFE282F,CUST100013933,ACCF2DF13AF95,Family Plan,0
ACC98C435557E,CUST100096013,,Business Sub-Account,2
ACCCCB84CB11E,CUST100046201,,Individual,1
ACC300B5FB7CD,CUST100036191,,Individual,0
ACC0A6A518379,CUST100029790,ACC3011D98AB1,Individual,0
ACC92EF86CB4C,CUST100017614,,Individual,0
ACC8DF8188BDC,CUST100002472,ACCDC78F7E151,Individual,0
ACCDA17AB8D7D,CUST100057455,,Business Master,0
ACCE5D1D7BDC8,CUST100008419,,Individual,0
ACCF0853071BB,CUST100069331,,Family Plan,0
ACCFB6DB35B71,CUST100046851,,Individual,1
ACCB8635BEE3C,CUST100053349,,Individual,0
ACCA8F345750C,CUST100042841,,Individual,0
ACC4867BD987E,CUST100001645,,Family Plan,1
ACC2E35C7A260,CUST100000643,ACC173F37564F,Individual,0
ACCC5388D22B9,CUST100044851,ACCE07E0E09BF,Individual,1
ACCB403571164,CUST100030748,,Business Master,0
ACC168B4B6BD9,CUST100011523,ACC2B0D7564D7,Individual,0
ACC88F5775824,CUST100045257,ACCFAE3ECA5AA,Individual,0
ACC09AE26E0CE,CUST100021614,,Business Sub-Account,0
ACCBBE63ACDB4,CUST100051921,ACC47E3414AFE,Individual,0
ACCD4AA29F220,CUST100090976,,Family Plan,0
ACCDBD3442A4D,CUST100018942,,Business Master,0
ACCC3C8BA9C9D,CUST100054124,ACC997A55C3AA,Family Plan,0
ACCBE5F450561,CUST100080817,,Individual,0
ACC9B62CD1A50,CUST100050189,,Individual,0
ACC715C869CAF,CUST100084244,,Individual,0
ACC99A03E0C97,CUST100098467,ACCD25EE2EFE4,Individual,2
ACCE8338D4257,CUST100062114,,Business Sub-Account,0
ACC8E4BBD2E3A,CUST100089093,,Individual,1
ACC6F0D709348,CUST100046411,,Individual,0
ACC94B919DA5C,CUST100075829,,Individual,1
ACCEDE84FE35C,CUST100039973,,Individual,0
ACCFE32C1460D,CUST100090305,ACC3CCDB433EE,Individual,0
