session_id,customer_id,ip_address,session_start,session_duration_min,bytes_uploaded_mb,bytes_downloaded_mb,apn
SES14C73CB7B547,CUST100047508,129.62.102.127,2026-07-12 01:10:18,288,159.7,119.33,iot.telco.com
SES07218EA1B24E,CUST100020319,193.215.161.209,2026-06-19 19:01:21,361,53.8,66.99,iot.telco.com
SES6F9532642ED5,CUST100066233,196.115.98.79,2026-06-28 22:38:58,111,54.53,14.79,iot.telco.com
SESBB46DF794E3D,CUST100049490,34.117.150.14,2026-07-23 10:49:53,107,52.67,333.13,broadband.telco.com
SES379A98C2438C,CUST100020963,35.236.70.142,2026-07-15 02:50:29,351,15.44,35.27,broadband.telco.com
SES8728135A1722,CUST100057335,209.78.57.171,2026-06-26 15:59:20,338,2.68,293.28,internet.telco.com
SESA53B437D8748,CUST100011942,35.90.50.165,2026-06-22 22:27:04,145,113.87,20.04,internet.telco.com
SESFECA58534216,CUST100037386,212.104.59.246,2026-06-05 18:27:02,121,81.53,291.09,internet.telco.com
SESEA5ADED0BF77,CUST100066801,53.38.221.111,2026-07-03 07:32:44,140,5.76,363.68,internet.telco.com
SES733BEB619527,CUST100041423,205.104.207.187,2026-07-12 19:36:53,432,58.95,116.1,iot.telco.com
SESE1C0C72D5845,CUST100074504,208.155.79.75,2026-07-17 21:12:10,36,16.64,333.06,iot.telco.com
SESD2BEAF093BA4,CUST100071935,64.230.97.213,2026-06-01 20:34:37,65,12.65,720.91,internet.telco.com
SES9892FD54A30E,CUST100035618,27.230.47.111,2026-07-07 06:23:46,185,188.63,144.38,broadband.telco.com
SESE297EA264C5E,CUST100023013,26.98.58.160,2026-06-28 20:01:46,408,41.71,1191.98,iot.telco.com
SES0B2741695895,CUST100072899,218.95.120.46,2026-07-01 07:34:16,205,5.28,1.32,internet.telco.com
SESFCBBB64CF4DC,CUST100044422,216.88.181.175,2026-06-18 13:03:38,175,70.43,54.18,internet.telco.com
SES8D0FDB1BCA32,CUST100041633,53.139.71.2,2026-06-25 02:23:51,410,56.39,316.23,broadband.telco.com
SES99FFA0F4FC73,CUST100058866,100.255.50.18,2026-07-09 22:18:26,228,28.44,461.85,iot.telco.com
SESDEE6D5EA8F73,CUST100088848,221.109.161.77,2026-06-15 11:26:26,29,21.5,15.17,internet.telco.com
SES48610041A0C8,CUST100037366,142.59.49.206,2026-06-01 17:02:19,224,108.29,1172.25,broadband.telco.com
SES9F95BA18A381,CUST100076909,47.230.121.111,2026-06-09 09:06:21,19,11.89,427.94,internet.telco.com
SESB6473CD955ED,CUST100050510,84.0.24.41,2026-07-16 21:27:49,412,1.95,934.64,iot.telco.com
SES7B5432FA47AC,CUST100046247,17.155.108.95,2026-06-06 09:19:53,300,62.64,6.08,internet.telco.com
SES041F5DC36A62,CUST100011375,83.214.168.63,2026-06-02 10:56:48,145,2.37,46.78,broadband.telco.com
SES805FAEFF96CE,CUST100057839,53.78.29.111,2026-07-09 23:41:49,330,5.88,298.7,broadband.telco.com
SES794733B8A76C,CUST100002169,197.226.102.7,2026-06-23 05:57:03,342,85.82,243.97,broadband.telco.com
SESDD6984366374,CUST100029432,144.255.248.231,2026-06-16 10:32:51,3,16.02,427.06,iot.telco.com
SESD9963D4348C4,CUST100006719,214.67.170.78,2026-07-13 15:04:15,434,106.97,1195.33,broadband.telco.com
SESAA7C28C51875,CUST100042235,169.42.165.214,2026-06-08 05:12:32,223,32.92,857.88,iot.telco.com
SESE7924F8E56FD,CUST100024590,148.47.164.17,2026-06-17 18:57:44,456,52.2,264.7,internet.telco.com
SES07D2F62E6B48,CUST100008983,153.1.183.122,2026-07-21 04:33:55,259,14.21,147.58,internet.telco.com
SESF67248697764,CUST100013925,65.61.134.59,2026-06-19 18:23:18,345,8.87,69.86,internet.telco.com
SES54AA023E4221,CUST100055957,19.109.101.234,2026-06-02 08:02:21,125,35.17,255.93,internet.telco.com
SES8F0830C6748E,CUST100098865,40.148.180.100,2026-06-01 03:45:35,304,4.6,623.74,broadband.telco.com
SES2D43555E1BAE,CUST100014267,93.117.89.168,2026-07-13 15:53:47,117,75.31,217.69,internet.telco.com
SESB3CBCA367C98,CUST100093036,80.143.133.249,2026-06-22 17:27:29,420,0.19,344.95,broadband.telco.com
SES26AF0797B6A7,CUST100055266,107.13.94.212,2026-07-01 16:29:08,55,32.87,302.14,broadband.telco.com
SES3A1146F9EF66,CUST100006448,158.223.210.157,2026-06-14 06:08:24,280,79.81,1969.47,internet.telco.com
SES2016B457E98F,CUST100003642,6.222.68.127,2026-06-19 08:11:49,343,9.48,601.96,iot.telco.com
SES10ACB5A796A6,CUST100055229,12.49.30.231,2026-06-06 11:44:46,83,37.14,413.88,broadband.telco.com
SESC9B43BC12B34,CUST100003494,174.27.242.26,2026-07-03 13:04:11,322,2.76,665.74,broadband.telco.com
SESE76E94263C93,CUST100078780,205.8.158.123,2026-06-26 00:03:34,178,44.25,929.99,broadband.telco.com
SESB0FB4A5D228A,CUST100023825,176.67.78.190,2026-07-19 19:09:24,39,129.93,165.24,internet.telco.com
SES6FA9CE1B664C,CUST100068424,180.124.36.127,2026-07-16 01:30:51,158,10.11,193.81,internet.telco.com
SESF21316676810,CUST100022305,12.154.97.26,2026-07-02 20:10:01,380,30.48,363.39,iot.telco.com
SES707BB0AC51ED,CUST100028150,64.88.218.89,2026-07-07 20:48:13,402,7.54,347.96,iot.telco.com
SES39CC551BBFC4,CUST100010227,172.48.201.187,2026-07-02 21:43:22,234,86.02,793.04,broadband.telco.com
SESEF2AE4C180E5,CUST100012546,223.129.238.216,2026-06-23 15:10:26,208,26.89,231.99,broadband.telco.com
SES3E45E2BF999F,CUST100037640,128.13.75.104,2026-07-21 00:42:07,320,70.19,64.96,broadband.telco.com
SES0605EEEC4098,CUST100083416,196.221.123.100,2026-06-16 07:33:27,44,7.33,286.23,internet.telco.com
SESE22BB00AB36B,CUST100013522,106.191.31.142,2026-07-07 03:01:39,223,45.43,485.15,internet.telco.com
SES15B6C8F7FF08,CUST100062572,132.147.60.209,2026-07-07 05:24:22,300,22.85,83.32,broadband.telco.com
SES71B8800509F8,CUST100037803,172.176.166.232,2026-06-21 17:50:22,351,33.94,93.1,internet.telco.com
SES78E8C15EA91E,CUST100042283,133.164.47.192,2026-06-28 12:14:36,420,97.45,62.41,iot.telco.com
SES20D3A1D9DDD1,CUST100076728,206.163.3.249,2026-06-17 20:47:17,194,27.04,89.05,internet.telco.com
SES5CC97CA7FD1E,CUST100093738,156.103.91.59,2026-06-02 04:55:55,294,49.91,176.19,internet.telco.com
SES0F7466DF54A2,CUST100067645,216.106.249.146,2026-07-09 15:26:48,223,2.16,8.82,iot.telco.com
SES1EAD80F5ED24,CUST100085455,75.115.110.83,2026-07-21 02:53:54,457,60.44,360.86,broadband.telco.com
SES51977A8AF851,CUST100059370,189.158.91.177,2026-07-13 00:39:31,98,45.13,3.59,internet.telco.com
SES4C4FE543D0C1,CUST100080229,207.146.28.80,2026-06-04 00:16:01,165,2.35,550.85,broadband.telco.com
SES3E04D80174D3,CUST100034603,180.38.203.34,2026-06-03 16:49:10,208,6.15,49.95,iot.telco.com
SESCCBAB5665D1C,CUST100019402,213.221.69.161,2026-07-23 11:52:42,381,39.07,102.25,broadband.telco.com
SES1527894E3D65,CUST100045848,220.138.237.170,2026-06-05 12:00:37,143,23.41,307.13,broadband.telco.com
SES9AA2F6EA1A88,CUST100023999,107.148.220.34,2026-06-18 01:39:27,418,4.16,236.3,internet.telco.com
SESBDF3310B0B1F,CUST100069919,129.144.130.89,2026-07-02 20:58:01,266,84.11,153.03,internet.telco.com
SES39F2F9B0B418,CUST100066415,210.148.134.193,2026-07-06 09:21:16,400,65.43,404.07,iot.telco.com
SES3D71E1F41891,CUST100037831,182.165.114.2,2026-06-10 07:43:46,350,41.78,8.11,broadband.telco.com
SES216A4E61C819,CUST100035934,196.241.52.80,2026-06-01 23:29:50,100,83.06,240.28,broadband.telco.com
SES1FC6DC66C55A,CUST100073714,68.28.175.43,2026-07-17 15:51:46,13,38.51,99.29,broadband.telco.com
SES81EDDAD89C2E,CUST100010397,170.57.135.247,2026-06-07 02:01:58,394,79.83,87.64,broadband.telco.com
SES74C72A693AAD,CUST100007772,184.25.126.83,2026-07-04 06:41:27,405,75.2,666.44,internet.telco.com
SESCEA905450C81,CUST100028175,39.192.143.19,2026-06-26 03:36:51,300,202.29,140.45,internet.telco.com
SESA149F4CA8EFA,CUST100005039,220.72.230.64,2026-07-12 07:48:32,286,0.63,101.4,iot.telco.com
SESC6EC81FFAC81,CUST100006921,151.115.125.60,2026-06-16 19:25:35,145,63.77,759.29,internet.telco.com
SESF366D20AB305,CUST100064539,173.123.252.229,2026-06-15 23:19:29,255,8.47,278.48,iot.telco.com
SESE1E4D3FA9B4D,CUST100006346,120.242.155.139,2026-07-04 18:11:01,467,44.51,118.2,iot.telco.com
SES74BB69DA1B34,CUST100042663,35.166.210.192,2026-06-09 07:14:33,410,22.16,107.41,iot.telco.com
SESB6941FD8A3DD,CUST100051309,189.34.5.168,2026-06-24 21:07:14,356,5.38,655.58,internet.telco.com
SES012F14EF51DB,CUST100069880,62.141.116.95,2026-07-21 01:15:52,168,3.84,732.3,iot.telco.com
SES8F1B3E9279B5,CUST100039865,199.204.113.7,2026-07-22 23:26:30,277,38.48,188.25,internet.telco.com
SES6A46F3032204,CUST100032859,103.173.87.49,2026-06-22 08:41:44,10,27.95,55.8,internet.telco.com
SES0683C83AA16F,CUST100096190,212.85.152.140,2026-06-01 11:54:48,151,35.02,508.41,broadband.telco.com
SES1535CF3DBDBD,CUST100063927,112.134.209.105,2026-06-18 11:53:23,18,152.29,348.77,iot.telco.com
SESDBBBE8BAE25A,CUST100013016,61.231.11.154,2026-06-09 08:23:30,321,50.78,203.57,internet.telco.com
SES0A5591DCEB8B,CUST100005619,75.211.27.110,2026-06-26 20:04:24,17,26.05,226.87,iot.telco.com
SES8F48F337C9C5,CUST100021395,210.244.173.152,2026-07-21 20:09:18,246,14.64,226.53,internet.telco.com
SES359C7325044C,CUST100080786,207.198.43.128,2026-07-06 09:32:56,129,69.15,102.19,iot.telco.com
SES96F13BFF02CD,CUST100071859,148.148.38.227,2026-06-05 17:18:18,399,38.45,558.42,internet.telco.com
SESFBA3EC683347,CUST100059423,146.156.156.112,2026-06-05 21:50:59,338,66.68,501.82,internet.telco.com
SES4DF9DC64D2DE,CUST100016038,209.60.56.173,2026-07-08 22:26:17,160,20.94,91.67,broadband.telco.com
SESD05601FBD41D,CUST100047845,204.184.249.5,2026-06-18 05:48:32,179,10.93,11.92,broadband.telco.com
SES9B1C1D39A6B6,CUST100060540,134.17.158.250,2026-07-08 08:19:05,202,106.9,202.3,internet.telco.com
SES66FDD8D3E2DE,CUST100068253,105.107.181.58,2026-06-02 19:29:18,132,140.28,560.3,internet.telco.com
SES061723DE1D6B,CUST100083591,198.61.200.226,2026-06-08 07:13:09,404,107.02,103.41,iot.telco.com
SESDCC2742481A6,CUST100019328,48.48.173.131,2026-07-11 14:09:43,160,21.88,22.43,broadband.telco.com
SES6CF16175DCB6,CUST100013318,210.49.3.143,2026-06-22 18:36:30,8,68.31,300.48,broadband.telco.com
SES7C1DAF8B0615,CUST100078848,154.19.70.146,2026-07-20 19:13:56,156,38.44,9.73,iot.telco.com
SES14F690BDEE1C,CUST100036786,154.107.78.32,2026-07-13 08:16:41,140,46.9,152.9,iot.telco.com
SESF104683B2A41,CUST100007632,209.4.22.209,2026-07-15 17:38:07,318,25.68,11.93,broadband.telco.com
SESDC4E329F867E,CUST100042375,207.206.95.28,2026-06-09 00:36:26,435,14.95,64.26,iot.telco.com
SESFBD7A0B928DB,CUST100020085,184.16.68.25,2026-07-01 23:59:44,254,26.82,24.96,internet.telco.com
SES133E0050F9C6,CUST100013394,12.46.28.115,2026-06-08 01:46:28,130,47.51,409.08,broadband.telco.com
SESE86A4FC13842,CUST100012211,163.123.101.229,2026-06-27 13:19:07,50,27.11,402.99,internet.telco.com
SES279D31BD34D0,CUST100050385,200.182.25.54,2026-06-18 22:05:33,369,45.49,260.87,internet.telco.com
SESDF52C2F84B35,CUST100019699,161.101.246.136,2026-07-06 10:06:26,203,117.79,1420.93,iot.telco.com
SES10E369189DD8,CUST100048416,79.225.214.200,2026-06-03 12:58:04,451,113.0,15.88,broadband.telco.com
SES787ED768D5AD,CUST100067566,151.115.247.130,2026-06-07 00:11:07,27,111.0,202.69,internet.telco.com
SESF4EE86D1BBE8,CUST100006104,138.97.101.69,2026-07-10 13:33:05,201,73.07,421.81,iot.telco.com
SES747026CA043A,CUST100036194,203.46.152.42,2026-07-14 22:54:07,40,63.98,633.83,internet.telco.com
SESD0A83237C121,CUST100013965,120.45.89.186,2026-06-28 00:08:05,465,25.53,531.77,internet.telco.com
SES0C79F1B53199,CUST100089516,159.28.235.253,2026-07-20 10:31:00,421,31.0,468.92,broadband.telco.com
SES0D2556B80EB9,CUST100081743,172.167.170.137,2026-06-17 04:41:05,444,66.99,188.61,broadband.telco.com
SESCEC2EDA4540E,CUST100057262,105.23.168.53,2026-06-02 22:17:08,249,42.72,116.8,iot.telco.com
SES39DD13609101,CUST100083453,121.241.244.24,2026-07-06 12:22:56,107,122.76,300.43,broadband.telco.com
SES63FCBDF9045C,CUST100043285,197.68.216.154,2026-06-09 04:41:08,358,40.45,4.4,internet.telco.com
SESCA7578BB7D89,CUST100058686,151.231.42.61,2026-06-05 16:28:53,319,41.03,815.22,broadband.telco.com
SES76392BC4100F,CUST100013117,174.142.154.160,2026-06-17 02:42:31,348,31.55,122.08,internet.telco.com
SES6AC06DDF22CE,CUST100069959,184.172.131.248,2026-07-02 19:17:34,359,13.17,12.0,internet.telco.com
SESAD10CE372BE7,CUST100004777,147.224.26.36,2026-06-29 00:58:16,451,267.01,429.5,internet.telco.com
SES1959C120046C,CUST100043152,19.191.160.165,2026-07-04 01:24:32,254,16.53,19.31,internet.telco.com
SES61258908417B,CUST100045676,147.88.177.191,2026-07-09 06:01:44,91,38.74,266.51,internet.telco.com
SES9A8A2144CD50,CUST100057499,188.160.16.190,2026-06-08 05:38:07,49,19.19,80.03,internet.telco.com
SES5F98A1D03580,CUST100069358,188.2.9.0,2026-07-23 18:22:57,144,21.2,185.37,broadband.telco.com
SES1F442951E681,CUST100097012,211.153.6.34,2026-07-19 01:34:27,126,22.28,51.46,broadband.telco.com
SESAB83006CD6C0,CUST100055939,181.205.160.39,2026-06-21 10:18:44,448,2.26,175.5,broadband.telco.com
SESA45001DCFCEF,CUST100012343,161.148.46.241,2026-06-28 06:23:23,94,70.88,380.03,iot.telco.com
SES4D1536694CCB,CUST100013771,214.172.43.122,2026-07-13 10:49:59,366,16.26,497.74,internet.telco.com
SES87DDB1B40F7B,CUST100080425,223.24.91.46,2026-06-14 06:57:47,144,85.16,55.8,iot.telco.com
SESF1AF172A3685,CUST100010664,205.25.133.62,2026-06-09 08:13:03,70,212.01,608.47,iot.telco.com
SES43D3B68CAA05,CUST100091006,64.3.30.139,2026-07-07 16:35:23,61,73.94,534.06,iot.telco.com
SES67A4239829EC,CUST100080893,203.173.172.168,2026-06-20 19:45:12,301,32.26,115.46,broadband.telco.com
SESC173093C112D,CUST100071242,196.56.146.158,2026-07-10 13:10:30,34,81.86,63.15,internet.telco.com
SES435F3B2A4673,CUST100020439,184.206.187.128,2026-07-06 17:36:25,293,227.44,683.04,broadband.telco.com
SES2D9F338EF020,CUST100070769,156.81.181.254,2026-07-23 12:27:36,279,10.53,892.3,broadband.telco.com
SES11AB7C1C7949,CUST100077936,197.131.112.35,2026-06-30 08:19:15,93,8.47,6.87,internet.telco.com
SESD3DFC21F14E8,CUST100015540,135.60.72.1,2026-07-06 16:44:01,321,18.69,137.53,iot.telco.com
SESEAB26778FCB6,CUST100041727,58.253.236.63,2026-06-25 09:13:16,43,26.21,731.67,internet.telco.com
SES7640F7666E1B,CUST100062678,198.132.102.141,2026-06-10 12:13:13,192,25.59,375.11,iot.telco.com
SESF750201BD6D9,CUST100078014,216.48.159.59,2026-06-24 06:56:09,450,18.94,344.33,internet.telco.com
SES93C83287FBE0,CUST100078801,207.98.189.44,2026-06-19 10:17:38,24,34.03,1.63,internet.telco.com
SESB785805C299C,CUST100029503,52.48.122.116,2026-06-20 18:28:21,448,0.61,130.17,broadband.telco.com
SES53A46FD7EE67,CUST100073679,173.241.156.229,2026-06-01 10:33:45,231,10.68,480.83,internet.telco.com
SES98668C2877B8,CUST100049958,70.96.112.239,2026-07-06 03:01:33,355,56.34,40.86,iot.telco.com
SESD7F470A44A7F,CUST100083577,120.203.32.111,2026-06-22 04:49:06,257,77.05,447.7,iot.telco.com
SESB0023A1D1883,CUST100018814,32.36.230.233,2026-07-18 00:46:38,202,48.19,491.21,internet.telco.com
SESB4A280DDCAE4,CUST100098558,69.250.156.222,2026-07-13 07:27:46,381,50.57,49.23,internet.telco.com
SES52B90A8B2489,CUST100071640,131.143.119.148,2026-06-14 02:53:42,457,35.21,383.61,broadband.telco.com
SES309F49155BEF,CUST100097240,150.61.83.134,2026-06-17 06:22:37,347,19.8,220.99,broadband.telco.com
SES816955089822,CUST100048584,177.218.68.238,2026-07-14 09:47:10,97,30.41,411.86,broadband.telco.com
SES50E1761A148C,CUST100090566,89.163.75.26,2026-06-18 19:35:19,331,26.68,145.27,broadband.telco.com
SESC7D3F1C6663F,CUST100030791,109.94.250.214,2026-06-16 17:29:29,281,65.94,468.32,iot.telco.com
SES3A911DA7EF7C,CUST100003382,170.130.225.68,2026-06-27 13:05:31,375,47.46,62.47,internet.telco.com
SESA7964E76DC5C,CUST100032811,19.213.32.78,2026-06-28 04:06:45,132,23.69,251.67,broadband.telco.com
SESAED67B08FDC8,CUST100065760,196.69.70.247,2026-07-07 22:42:34,374,99.23,74.8,broadband.telco.com
SES58BC0F01F5B5,CUST100032895,199.205.128.18,2026-07-07 20:18:41,376,39.49,73.92,internet.telco.com
SES52381D8AE3B4,CUST100031522,211.247.167.190,2026-06-23 05:13:16,170,5.82,130.53,broadband.telco.com
SESAAA81301D225,CUST100090470,191.97.144.224,2026-07-04 20:24:46,8,19.97,47.24,internet.telco.com
SES06741817386C,CUST100043512,139.47.18.188,2026-07-04 17:40:01,289,55.02,917.16,broadband.telco.com
SES80A9EA81749F,CUST100085740,180.233.189.201,2026-06-01 14:26:59,431,53.76,196.41,iot.telco.com
SES625803B7588B,CUST100046902,189.5.76.52,2026-06-07 04:17:48,13,52.94,27.58,iot.telco.com
SES68761397ACC9,CUST100081302,61.53.101.156,2026-07-19 00:38:31,292,0.68,329.1,iot.telco.com
SESFC70790FDD18,CUST100042180,155.212.130.44,2026-06-05 13:53:58,460,120.34,35.87,iot.telco.com
SESAA5E3A5441F9,CUST100077844,81.229.68.197,2026-06-08 08:51:13,36,28.16,555.62,broadband.telco.com
SESC3D9061B7612,CUST100050871,208.50.134.102,2026-07-02 21:18:58,233,72.2,44.5,internet.telco.com
SES4188F43F4CE2,CUST100056481,82.155.140.189,2026-07-10 00:17:56,53,92.6,358.05,internet.telco.com
SES937BE1C8F3A5,CUST100081295,197.143.38.194,2026-07-05 10:17:27,69,17.28,58.48,iot.telco.com
SES69F0CEDDABAA,CUST100015817,106.237.46.122,2026-07-13 17:41:37,460,33.78,755.67,iot.telco.com
SES4AB0579633C6,CUST100021001,67.226.93.254,2026-07-04 10:11:52,47,113.97,54.85,broadband.telco.com
SES3E0D7983FE4C,CUST100084251,195.81.208.223,2026-07-08 02:25:07,209,15.35,574.27,broadband.telco.com
SES333A1F3DF47F,CUST100026528,139.38.51.169,2026-06-09 18:02:52,257,26.47,78.67,internet.telco.com
SES4889183A8582,CUST100048926,218.171.87.229,2026-07-05 12:13:57,468,181.17,106.17,broadband.telco.com
SES4417D2224DD1,CUST100010217,198.200.235.205,2026-07-15 01:07:08,256,11.81,50.71,iot.telco.com
SES3E413FBDCF5E,CUST100026998,185.186.230.41,2026-07-05 05:12:18,134,33.74,222.54,iot.telco.com
SESC7035719D9D1,CUST100070596,188.131.63.85,2026-07-12 19:35:44,329,21.45,476.54,broadband.telco.com
SES8BC1694E64D0,CUST100003110,206.166.8.138,2026-06-24 10:34:48,268,47.93,378.01,iot.telco.com
SES13937B40AE7C,CUST100079963,91.106.154.69,2026-06-24 21:58:10,163,67.15,590.32,internet.telco.com
SES36FFA9204B7C,CUST100003074,210.14.187.216,2026-06-30 12:37:39,282,81.69,308.28,iot.telco.com
SESE9A75524AEF8,CUST100099980,155.219.157.12,2026-06-23 02:32:03,394,35.5,285.22,internet.telco.com
SES837F8644E668,CUST100046133,7.25.205.245,2026-07-01 22:53:27,141,37.52,233.57,broadband.telco.com
SES9219A97A4E2E,CUST100031574,32.133.153.169,2026-07-06 14:00:56,360,26.75,107.47,internet.telco.com
SES348E7B7F0EB7,CUST100012345,206.92.137.32,2026-07-20 13:42:13,89,124.21,532.16,internet.telco.com
SES40D2EFE94A59,CUST100083472,214.126.116.244,2026-06-19 21:04:21,96,10.7,149.91,iot.telco.com
SESA9E083664DBC,CUST100025116,76.44.239.26,2026-06-09 19:03:52,184,76.2,108.23,broadband.telco.com
SESE3A1361290C6,CUST100084978,84.210.45.57,2026-07-17 18:47:00,402,16.76,35.71,broadband.telco.com
SES33F93E2BF456,CUST100022369,219.91.6.56,2026-06-24 05:24:47,133,2.5,518.26,internet.telco.com
SES368E962FFC70,CUST100008079,179.193.169.59,2026-06-12 00:32:13,279,5.01,590.82,internet.telco.com
SES1021B9D5217B,CUST100017791,206.196.212.93,2026-06-13 18:15:19,255,114.42,66.59,internet.telco.com
SES1FA6489B9C44,CUST100003538,113.201.139.100,2026-07-18 10:32:30,294,182.14,68.82,internet.telco.com
SES9C17EE934B31,CUST100090958,177.167.225.45,2026-07-06 09:48:37,364,82.98,269.82,broadband.telco.com
SESF8037FABF1EE,CUST100002995,193.10.223.94,2026-06-26 14:50:00,460,22.14,370.6,internet.telco.com
SES05F1DA7D69F6,CUST100053254,220.217.181.196,2026-06-12 07:52:23,109,15.16,12.7,iot.telco.com
SES08FA7317945D,CUST100098801,212.166.217.186,2026-07-03 22:37:57,40,86.49,928.29,internet.telco.com
SES6116CE912B4A,CUST100014387,136.6.163.95,2026-07-06 07:58:45,185,2.68,238.62,iot.telco.com
SES41E12031AACB,CUST100054048,151.37.90.130,2026-07-09 03:55:40,181,0.03,277.31,broadband.telco.com
SESB480AF28C763,CUST100005105,22.117.220.205,2026-06-27 14:57:20,30,14.64,103.99,broadband.telco.com
SESCB961CFA972A,CUST100004153,174.77.122.177,2026-06-19 06:06:52,279,3.15,175.79,iot.telco.com
SESB5682EE4C2DC,CUST100012494,13.209.253.80,2026-06-24 13:18:09,61,42.46,24.16,iot.telco.com
SES27A8DD2492A9,CUST100008786,203.67.43.34,2026-07-14 11:30:14,348,38.93,152.19,broadband.telco.com
SESC6E4ED09A412,CUST100021314,142.158.210.103,2026-07-09 09:28:34,141,25.39,406.74,broadband.telco.com
SESCB4CC4A3DA80,CUST100077731,4.228.166.224,2026-06-10 07:36:05,28,21.67,228.57,iot.telco.com
SESBB605E5CC6F1,CUST100099785,196.250.182.217,2026-07-15 15:46:15,383,23.3,970.96,internet.telco.com
SESDFF823D50535,CUST100098508,145.58.19.16,2026-07-13 23:06:30,126,71.08,564.4,internet.telco.com
SESCDC86322E4A6,CUST100064492,215.72.145.63,2026-06-16 02:04:40,135,29.27,263.09,iot.telco.com
SES327712E4E90E,CUST100011748,142.45.231.98,2026-06-12 19:06:06,256,6.88,340.44,internet.telco.com
SES0C04D75C0C67,CUST100009111,85.19.4.164,2026-07-19 05:56:16,113,1.42,143.44,iot.telco.com
SES9E3556390E28,CUST100012169,183.225.138.238,2026-06-15 02:49:01,292,23.04,388.17,internet.telco.com
SESBA98D1C8264F,CUST100077107,176.96.98.181,2026-06-01 08:18:08,226,7.63,109.01,internet.telco.com
SES8A1E73BA2CC9,CUST100045949,144.191.9.50,2026-07-21 00:19:36,247,3.16,20.05,broadband.telco.com
SESCE614A33A1BF,CUST100024827,174.11.252.180,2026-07-06 14:43:20,207,22.68,531.01,internet.telco.com
SESBAF6B273719A,CUST100014037,218.184.130.213,2026-07-17 22:05:35,66,88.45,167.8,iot.telco.com
SESFA4163F710F6,CUST100033610,136.189.230.226,2026-07-20 17:20:20,225,16.58,310.42,internet.telco.com
SES648097FC317F,CUST100028831,135.115.149.129,2026-06-17 22:04:40,351,83.77,17.88,internet.telco.com
SES75628C87BFB6,CUST100001775,202.169.184.138,2026-07-18 17:32:58,354,37.65,102.3,broadband.telco.com
SES1A2448D90CD3,CUST100053161,136.174.25.166,2026-06-12 10:46:45,52,6.51,171.7,broadband.telco.com
SESBDACDB16DFE4,CUST100009452,126.161.209.231,2026-06-14 16:05:06,433,1.28,342.73,iot.telco.com
SESCBE545D2B084,CUST100074646,188.162.93.21,2026-06-20 08:47:48,212,3.54,533.35,iot.telco.com
