party_id,customer_id,party_type,role,relationship_to_account
PTYDC0CBF795F,CUST100042314,Individual,Primary Account Holder,Child
PTY4E5BDDAD8A,CUST100039529,Individual,Primary Account Holder,Business Partner
PTY1717C7676C,CUST100015708,Individual,Primary Account Holder,Child
PTY7313EE9DA7,CUST100086920,Organization,Primary Account Holder,Spouse
PTYFE558F5111,CUST100069848,Individual,Authorized User,Business Partner
PTY00C3C4AC95,CUST100063185,Individual,Primary Account Holder,Child
PTY0BD5E92F8E,CUST100082743,Individual,Guarantor,Business Partner
PTY33D83A39A8,CUST100056499,Individual,Primary Account Holder,Child
PTYE16B3349D6,CUST100045242,Individual,Primary Account Holder,Self
PTY50FC93CACF,CUST100084215,Individual,Beneficiary,Spouse
PTYF11F64C284,CUST100051145,Individual,Primary Account Holder,Dependent
PTY0475E7FA96,CUST100073380,Individual,Authorized User,Dependent
PTY68A69F8A74,CUST100055993,Organization,Primary Account Holder,Dependent
PTY3F79F695E0,CUST100090971,Individual,Primary Account Holder,Business Partner
PTY974A191475,CUST100014751,Individual,Primary Account Holder,Business Partner
PTY3A00E93575,CUST100056444,Individual,Primary Account Holder,Dependent
PTY4B52F6E42A,CUST100071371,Organization,Authorized User,Dependent
PTYCE94FD1972,CUST100070689,Organization,Authorized User,Self
PTY378A42A818,CUST100014529,Individual,Primary Account Holder,Business Partner
PTY288E2168DB,CUST100085666,Individual,Authorized User,Spouse
PTY19A4C0D4E2,CUST100090517,Individual,Primary Account Holder,Child
PTYC4F7BAF62D,CUST100069467,Individual,Primary Account Holder,Child
PTY8D5273ED46,CUST100054300,Individual,Primary Account Holder,Self
PTYCFC7C2F785,CUST100072254,Individual,Primary Account Holder,Dependent
PTYCAB49F704B,CUST100008896,Individual,Primary Account Holder,Self
PTY0C84D3A4D6,CUST100011839,Organization,Primary Account Holder,Self
PTYEB64E90116,CUST100022718,Individual,Guarantor,Spouse
PTYFE2D13267A,CUST100036636,Individual,Primary Account Holder,Business Partner
PTY6D0E3EEB44,CUST100047587,Individual,Authorized User,Spouse
PTY8D08D4EDA0,CUST100011183,Individual,Primary Account Holder,Dependent
PTYCC5BDBF217,CUST100008957,Individual,Primary Account Holder,Dependent
PTY0BB1B953F1,CUST100075571,Individual,Primary Account Holder,Business Partner
PTY683FBDAEE9,CUST100046251,Organization,Beneficiary,Self
PTY9A44945340,CUST100019601,Individual,Primary Account Holder,Child
PTYA525B448DC,CUST100005523,Individual,Authorized User,Child
PTYE2AA8C0936,CUST100008262,Individual,Primary Account Holder,Child
PTY3DAAB9A3EF,CUST100097944,Individual,Primary Account Holder,Child
PTY43F9A47C05,CUST100078723,Individual,Primary Account Holder,Dependent
PTY99CA0BA146,CUST100084136,Individual,Primary Account Holder,Child
PTYB7CA4C9B4B,CUST100015663,Individual,Authorized User,Child
PTY6B48E07DBC,CUST100062487,Individual,Beneficiary,Child
PTY9F8A554DE8,CUST100005113,Individual,Primary Account Holder,Dependent
PTY8F3B407DC8,CUST100029926,Individual,Beneficiary,Child
PTYD247E2964C,CUST100062290,Individual,Primary Account Holder,Dependent
PTYD827CA3D2E,CUST100044617,Individual,Primary Account Holder,Spouse
PTYB03C24D0FE,CUST100031077,Individual,Primary Account Holder,Dependent
PTYA860B2763F,CUST100076977,Individual,Primary Account Holder,Self
PTY9164B77943,CUST100007533,Individual,Authorized User,Child
PTYC93829BF2E,CUST100045114,Individual,Primary Account Holder,Child
PTY621D184614,CUST100028258,Individual,Primary Account Holder,Spouse
PTY4B3DB6B05F,CUST100039768,Individual,Primary Account Holder,Self
PTYAC7C3B1385,CUST100064190,Individual,Primary Account Holder,Business Partner
PTY7FB14B9738,CUST100049899,Individual,Primary Account Holder,Dependent
PTY69C96EE70D,CUST100084639,Individual,Guarantor,Self
PTYD3294F5E22,CUST100056784,Individual,Primary Account Holder,Child
PTYD5D760C760,CUST100060301,Individual,Primary Account Holder,Self
PTY5B6F5BD99B,CUST100098010,Individual,Primary Account Holder,Dependent
PTY332BEA9A1F,CUST100029284,Organization,Primary Account Holder,Self
PTYE7E59D1EDC,CUST100067429,Individual,Beneficiary,Business Partner
PTYFBD2A325D1,CUST100034121,Individual,Primary Account Holder,Spouse
PTY35A892B5FF,CUST100051271,Individual,Authorized User,Self
PTYD5241C943C,CUST100081031,Individual,Beneficiary,Child
PTY5669A51519,CUST100046540,Individual,Primary Account Holder,Dependent
PTY7A3D877187,CUST100061641,Individual,Primary Account Holder,Self
PTY150FEE1AC8,CUST100074852,Individual,Beneficiary,Spouse
PTY9255C1E28C,CUST100048460,Individual,Primary Account Holder,Spouse
PTY7328A9BAB3,CUST100058819,Individual,Beneficiary,Dependent
PTY81D69CDEE1,CUST100086899,Individual,Primary Account Holder,Spouse
PTYE7EF863FC5,CUST100003887,Individual,Beneficiary,Self
PTY5331910D6B,CUST100000058,Individual,Primary Account Holder,Business Partner
PTY8F786A5D14,CUST100019677,Individual,Beneficiary,Self
PTY5586C4671E,CUST100071765,Organization,Authorized User,Spouse
PTYD58E77FC8C,CUST100046896,Individual,Authorized User,Business Partner
PTYE09B94A078,CUST100024491,Individual,Primary Account Holder,Dependent
PTY67EF62E42D,CUST100041305,Individual,Beneficiary,Spouse
PTY2D4F199A32,CUST100037951,Individual,Primary Account Holder,Dependent
PTYF00BB970FE,CUST100002682,Individual,Primary Account Holder,Dependent
PTY5BD39A35DA,CUST100061544,Individual,Guarantor,Dependent
PTYAB3F2F36B0,CUST100045781,Individual,Primary Account Holder,Business Partner
PTY298C04A7FD,CUST100016929,Individual,Authorized User,Dependent
PTY6325743C76,CUST100095060,Individual,Authorized User,Self
PTYAB20ED19FA,CUST100056223,Individual,Guarantor,Spouse
PTY5252B7260B,CUST100065923,Individual,Primary Account Holder,Spouse
PTYEE2E689DF1,CUST100009970,Individual,Authorized User,Child
PTY47C7B682F0,CUST100035623,Individual,Primary Account Holder,Dependent
PTY6FB6C7382D,CUST100083633,Individual,Authorized User,Child
PTYE85563B1C3,CUST100087577,Individual,Primary Account Holder,Self
PTY0AF2642AF2,CUST100027281,Individual,Authorized User,Self
PTYDC7FE08D6C,CUST100076668,Individual,Primary Account Holder,Business Partner
PTY0491482D24,CUST100049870,Individual,Primary Account Holder,Business Partner
PTY93930F2D89,CUST100063291,Individual,Primary Account Holder,Dependent
PTY754A9E077F,CUST100046767,Individual,Primary Account Holder,Self
PTY498C43492A,CUST100095232,Individual,Authorized User,Dependent
PTY33902D4901,CUST100083948,Individual,Authorized User,Dependent
PTYB371DE06E4,CUST100048987,Organization,Authorized User,Child
PTYE8892053D3,CUST100071300,Individual,Authorized User,Self
PTYB5BBD76437,CUST100077618,Individual,Primary Account Holder,Self
PTY187DDC5769,CUST100032139,Individual,Authorized User,Spouse
PTYE4A59577CA,CUST100035270,Individual,Primary Account Holder,Self
PTY1F892B6365,CUST100098709,Individual,Primary Account Holder,Self
PTY7876084219,CUST100060729,Individual,Primary Account Holder,Self
PTY335E6812B9,CUST100030074,Individual,Authorized User,Self
PTY316FDFC1C2,CUST100075584,Individual,Primary Account Holder,Spouse
PTYD4DDB58F5D,CUST100079992,Individual,Primary Account Holder,Dependent
PTY34F70129DB,CUST100064905,Individual,Beneficiary,Self
PTYEC24E25233,CUST100081995,Individual,Primary Account Holder,Dependent
PTY969A0B5E99,CUST100067621,Individual,Primary Account Holder,Spouse
PTY5C3940923C,CUST100028283,Individual,Primary Account Holder,Business Partner
PTYDB19309867,CUST100066411,Individual,Beneficiary,Self
PTY268AC35BD2,CUST100065219,Individual,Authorized User,Spouse
PTY0D7B0D3887,CUST100056998,Individual,Authorized User,Self
PTY6566204678,CUST100057726,Individual,Beneficiary,Dependent
PTY228863D4B3,CUST100051343,Organization,Primary Account Holder,Dependent
PTY3A658BF36F,CUST100000627,Individual,Authorized User,Child
PTY1D301C3FBD,CUST100087674,Individual,Primary Account Holder,Child
PTYEA8F3BBD44,CUST100092317,Individual,Authorized User,Spouse
PTY87D12E6388,CUST100028180,Individual,Primary Account Holder,Child
PTY9337B7A401,CUST100029054,Individual,Beneficiary,Dependent
PTY356680497E,CUST100048671,Individual,Primary Account Holder,Dependent
PTYD576D3069A,CUST100056428,Individual,Authorized User,Self
PTYB369A72FC1,CUST100071003,Individual,Primary Account Holder,Child
PTY3300306245,CUST100021408,Individual,Authorized User,Business Partner
PTY8FE2C09970,CUST100072958,Individual,Primary Account Holder,Business Partner
PTY5E60C50A4F,CUST100099647,Individual,Primary Account Holder,Dependent
PTYDFBE645472,CUST100033953,Individual,Primary Account Holder,Business Partner
PTY7CE5B228E1,CUST100063089,Individual,Primary Account Holder,Child
PTYD1E355EA82,CUST100030082,Individual,Guarantor,Business Partner
PTY59B9F3E74F,CUST100074551,Individual,Beneficiary,Child
PTY2EE621F56A,CUST100050600,Individual,Primary Account Holder,Self
PTY0004662CFC,CUST100036650,Individual,Beneficiary,Business Partner
PTYC41F185F8D,CUST100040714,Individual,Primary Account Holder,Business Partner
PTY5B10D00969,CUST100087267,Individual,Primary Account Holder,Spouse
PTY4432FFE0FA,CUST100027403,Individual,Primary Account Holder,Spouse
PTY8AD82B5436,CUST100077782,Individual,Beneficiary,Self
PTY677B1BACB6,CUST100014959,Individual,Primary Account Holder,Spouse
PTY5063FD1683,CUST100035295,Individual,Primary Account Holder,Spouse
PTYCD5EB194BA,CUST100085390,Individual,Primary Account Holder,Dependent
PTYCA55635C10,CUST100015222,Individual,Primary Account Holder,Dependent
PTY988165102C,CUST100069550,Organization,Primary Account Holder,Business Partner
PTY98EC88C96F,CUST100053213,Individual,Authorized User,Self
PTY7F97561033,CUST100036321,Individual,Primary Account Holder,Child
PTY76ADC8CBA7,CUST100022180,Individual,Primary Account Holder,Dependent
PTYDDDA59F2DF,CUST100002763,Individual,Authorized User,Dependent
PTY166F5D0DCC,CUST100003709,Individual,Primary Account Holder,Self
PTY4F44D9A435,CUST100081320,Individual,Beneficiary,Spouse
PTY8125B763D8,CUST100024747,Individual,Beneficiary,Dependent
PTY72F97B58A4,CUST100028265,Individual,Primary Account Holder,Child
PTY1962C0D7E3,CUST100085682,Individual,Guarantor,Dependent
PTYD674F76AC3,CUST100096664,Individual,Primary Account Holder,Business Partner
PTY98B2BA41D2,CUST100033032,Individual,Primary Account Holder,Business Partner
PTY2DB105545E,CUST100056933,Individual,Authorized User,Spouse
PTY54457F38C6,CUST100085748,Individual,Primary Account Holder,Dependent
PTYEA4A40FC6C,CUST100008540,Individual,Primary Account Holder,Child
PTY102251A17B,CUST100087236,Organization,Primary Account Holder,Self
PTY211CBA7125,CUST100056675,Individual,Primary Account Holder,Self
PTYEA55EE8881,CUST100026142,Individual,Primary Account Holder,Spouse
PTY7AB7186B3D,CUST100007515,Organization,Beneficiary,Child
PTY8C9FE589C4,CUST100005405,Individual,Beneficiary,Child
PTY3BF634592A,CUST100021461,Individual,Authorized User,Spouse
PTYBC57D858A2,CUST100000858,Individual,Guarantor,Business Partner
PTY54A5637CA4,CUST100005863,Individual,Primary Account Holder,Spouse
PTYD5C0AD4B5C,CUST100043184,Individual,Primary Account Holder,Spouse
PTYA535315B6F,CUST100019981,Individual,Authorized User,Spouse
PTYECD3C1971A,CUST100038605,Individual,Primary Account Holder,Dependent
PTYE324578C08,CUST100031345,Individual,Primary Account Holder,Spouse
PTY718DC07D0C,CUST100089934,Individual,Primary Account Holder,Self
PTYFAF2D1A817,CUST100010029,Individual,Beneficiary,Dependent
PTY5B17CCC263,CUST100088828,Individual,Beneficiary,Dependent
PTY98731E0C05,CUST100063188,Organization,Authorized User,Dependent
PTY953094A2E2,CUST100019726,Organization,Primary Account Holder,Dependent
PTYE9A842E822,CUST100036426,Organization,Primary Account Holder,Business Partner
PTYCBE259B42D,CUST100046238,Individual,Primary Account Holder,Child
PTY51140C1028,CUST100071940,Individual,Beneficiary,Child
PTY4E608FF1A5,CUST100095855,Individual,Primary Account Holder,Dependent
PTYEE0C7B8CBF,CUST100036716,Individual,Authorized User,Dependent
PTY92165D1BA0,CUST100085535,Individual,Primary Account Holder,Business Partner
PTY55203B305F,CUST100089755,Individual,Primary Account Holder,Spouse
PTYF061F05C0A,CUST100043865,Organization,Primary Account Holder,Dependent
PTYF2BDE351E5,CUST100038359,Individual,Primary Account Holder,Business Partner
PTYCF44269044,CUST100011850,Individual,Authorized User,Self
PTY79252FDFC5,CUST100027404,Individual,Primary Account Holder,Self
PTY2C8D7BBC11,CUST100077616,Individual,Authorized User,Spouse
PTYCAE7911298,CUST100069439,Individual,Primary Account Holder,Self
PTY28DCA67FB8,CUST100095043,Individual,Primary Account Holder,Business Partner
PTYAE91FBCF9B,CUST100060710,Individual,Primary Account Holder,Spouse
PTY4242792B8D,CUST100005267,Individual,Authorized User,Child
PTYEC20E45B0F,CUST100087269,Individual,Primary Account Holder,Dependent
PTY22D2CDE555,CUST100028063,Organization,Primary Account Holder,Spouse
PTY36C7B76445,CUST100005312,Individual,Guarantor,Self
PTY6287B1C600,CUST100048163,Individual,Primary Account Holder,Spouse
PTY6888F73F39,CUST100014392,Individual,Primary Account Holder,Business Partner
PTYAF361098CB,CUST100011139,Individual,Primary Account Holder,Self
PTYB7FC2BC1D1,CUST100056041,Individual,Primary Account Holder,Child
PTY3EFCB5378B,CUST100080918,Individual,Primary Account Holder,Business Partner
PTY2EEEE4DBAE,CUST100088952,Individual,Beneficiary,Self
PTY8EAB27DA42,CUST100024663,Individual,Authorized User,Self
PTYF77F32F682,CUST100096816,Individual,Primary Account Holder,Dependent
PTYA839211097,CUST100028085,Individual,Authorized User,Child
PTYEDD566E524,CUST100022193,Individual,Guarantor,Spouse
PTYDA5ED1313E,CUST100010999,Individual,Primary Account Holder,Spouse
PTYD2450826E8,CUST100044938,Individual,Beneficiary,Dependent
PTY236C76AC5B,CUST100011819,Individual,Authorized User,Spouse
PTY549699C685,CUST100041033,Individual,Guarantor,Dependent
PTY61A90EEA73,CUST100058182,Individual,Authorized User,Spouse
PTYD0BB1177FB,CUST100068552,Individual,Authorized User,Spouse
PTYF7329B5426,CUST100099538,Individual,Primary Account Holder,Self
PTYE66B339606,CUST100031544,Individual,Authorized User,Child
PTYC90856C813,CUST100098115,Organization,Primary Account Holder,Child
PTYCD9826DBA2,CUST100044164,Individual,Primary Account Holder,Dependent
PTYA55C932B29,CUST100062767,Individual,Beneficiary,Spouse
PTY689EDE7FD7,CUST100028022,Organization,Primary Account Holder,Dependent
PTYCD3ABD1F6D,CUST100019904,Organization,Primary Account Holder,Self
PTYABB3A82833,CUST100078954,Individual,Primary Account Holder,Self
PTY2FC3509ECC,CUST100045614,Individual,Primary Account Holder,Child
PTY2EB5779509,CUST100056024,Individual,Authorized User,Business Partner
PTYD3289AC7B5,CUST100005819,Individual,Beneficiary,Dependent
PTY77BED579CB,CUST100043338,Individual,Guarantor,Spouse
PTY78D3E70947,CUST100088881,Individual,Authorized User,Self
PTY5AAABCBED0,CUST100074167,Individual,Primary Account Holder,Dependent
PTY74C9F3F664,CUST100076627,Individual,Primary Account Holder,Child
PTY05171C7309,CUST100027594,Individual,Authorized User,Child
PTYC9A78AB767,CUST100018202,Individual,Beneficiary,Self
PTY4B99EB4747,CUST100086847,Individual,Primary Account Holder,Dependent
PTY48F34B453D,CUST100064714,Individual,Primary Account Holder,Business Partner
PTY0660223057,CUST100036919,Individual,Primary Account Holder,Self
PTYA5710E7A18,CUST100096226,Individual,Primary Account Holder,Business Partner
PTY4CDEEC1D64,CUST100058616,Organization,Primary Account Holder,Spouse
PTY7CE5272AA1,CUST100068756,Individual,Primary Account Holder,Child
PTY1C4536B0C2,CUST100022602,Individual,Authorized User,Self
PTY34044339C9,CUST100091867,Organization,Guarantor,Spouse
PTY97BA752A5B,CUST100098696,Individual,Authorized User,Child
PTYDDEC44B283,CUST100091684,Individual,Primary Account Holder,Self
PTY1D14D8F040,CUST100012328,Organization,Primary Account Holder,Child
PTY0F561D5075,CUST100002899,Individual,Primary Account Holder,Child
PTY213B734A16,CUST100091031,Individual,Guarantor,Child
PTYC21C566030,CUST100051545,Individual,Primary Account Holder,Spouse
PTY49875E9280,CUST100098426,Individual,Authorized User,Dependent
PTYBFCCBC6F76,CUST100030395,Individual,Authorized User,Child
PTYA39A804B52,CUST100042660,Individual,Primary Account Holder,Business Partner
PTYC3A71F3195,CUST100037256,Individual,Primary Account Holder,Spouse
PTY300C2C64D2,CUST100082326,Individual,Beneficiary,Business Partner
PTY86D607CADA,CUST100008684,Individual,Primary Account Holder,Dependent
PTYD555E41449,CUST100020776,Individual,Authorized User,Business Partner
PTY93177ECCF8,CUST100007421,Individual,Authorized User,Dependent
PTY6E5238CEE3,CUST100040478,Individual,Primary Account Holder,Self
PTY5A240AD8EE,CUST100081152,Individual,Primary Account Holder,Spouse
PTYF199A558BF,CUST100048166,Individual,Primary Account Holder,Spouse
PTYF01187D9E4,CUST100038524,Individual,Primary Account Holder,Child
PTY641A0DA439,CUST100089043,Individual,Primary Account Holder,Dependent
PTYCE720E2345,CUST100025376,Individual,Authorized User,Dependent
PTYEE5B8AA0D5,CUST100035509,Individual,Primary Account Holder,Spouse
PTY0D81FB4156,CUST100091378,Individual,Primary Account Holder,Dependent
PTYC4997D08C1,CUST100064131,Individual,Authorized User,Business Partner
PTY83FCF381F4,CUST100014111,Organization,Primary Account Holder,Dependent
PTYD077E884FA,CUST100094755,Individual,Primary Account Holder,Child
PTYABF451310B,CUST100065636,Individual,Primary Account Holder,Spouse
PTY473CA19713,CUST100023074,Individual,Primary Account Holder,Business Partner
PTY7244D4C237,CUST100027340,Individual,Primary Account Holder,Business Partner
PTYCCBBCFB96F,CUST100046798,Individual,Authorized User,Dependent
PTYD2221AFA4C,CUST100077839,Organization,Guarantor,Child
PTY48C95650BE,CUST100024055,Individual,Primary Account Holder,Child
