tower_id,tower_name,latitude,longitude,region,tower_type,capacity_status
TWR109616,Site-Hodgesview-9616,45.462363,-75.131435,Southwest,Macro Cell,Normal
TWR109617,Site-WestCassidy-9617,37.681909,-77.950673,West,Macro Cell,Normal
TWR109618,Site-SouthSandra-9618,27.716754,-121.679409,Pacific Northwest,DAS,Normal
TWR109619,Site-Bakerburgh-9619,44.907072,-92.282473,Southeast,Small Cell,Normal
TWR109620,Site-PortSamanthatown-9620,35.946963,-76.485621,Midwest,Macro Cell,Normal
TWR109621,Site-WestJustin-9621,25.378353,-104.161728,Southeast,Small Cell,Congested
TWR109622,Site-WestRodney-9622,35.250938,-70.598459,Midwest,Macro Cell,Near Capacity
TWR109623,Site-Victorhaven-9623,34.70156,-73.985637,Northeast,Macro Cell,Near Capacity
TWR109624,Site-SouthCarrieland-9624,25.678094,-116.49023,Southwest,Macro Cell,Normal
TWR109625,Site-WestDanaview-9625,33.225536,-71.581882,Southeast,Macro Cell,Normal
TWR109626,Site-Danielfort-9626,46.681613,-107.010311,West,Small Cell,Normal
TWR109627,Site-PortEric-9627,32.52696,-96.014944,Northeast,DAS,Normal
TWR109628,Site-Monicamouth-9628,43.010694,-81.998261,Northeast,Small Cell,Normal
TWR109629,Site-LakeKellyfort-9629,25.21911,-96.136385,Northeast,DAS,Normal
TWR109630,Site-Josephburgh-9630,44.349924,-121.653981,Southeast,Macro Cell,Normal
TWR109631,Site-LakeFrank-9631,28.156921,-120.993382,Midwest,Macro Cell,Near Capacity
TWR109632,Site-Jamesfort-9632,40.582799,-82.405708,Pacific Northwest,Macro Cell,Congested
TWR109633,Site-Crawfordside-9633,25.179001,-68.512017,West,Small Cell,Normal
TWR109634,Site-Robertsmouth-9634,31.669458,-88.235504,West,DAS,Normal
TWR109635,Site-Johnsonside-9635,40.461136,-87.074406,Southwest,Rooftop,Near Capacity
TWR109636,Site-LakeBrittany-9636,25.670814,-89.957787,West,Macro Cell,Normal
TWR109637,Site-SouthMichael-9637,36.559285,-101.702709,Southwest,Macro Cell,Normal
TWR109638,Site-Schmidtchester-9638,44.504221,-100.375886,Southeast,DAS,Normal
TWR109639,Site-PortAnthony-9639,26.384545,-122.307305,Midwest,Macro Cell,Normal
TWR109640,Site-SouthKimberly-9640,32.918673,-70.153597,Southwest,Macro Cell,Near Capacity
TWR109641,Site-Ortegaside-9641,33.454108,-92.352136,Pacific Northwest,Macro Cell,Normal
TWR109642,Site-SouthRobert-9642,26.220297,-98.795503,Pacific Northwest,Macro Cell,Congested
TWR109643,Site-SouthAndrewshire-9643,26.28843,-93.857044,Midwest,Macro Cell,Normal
TWR109644,Site-EastJose-9644,35.295466,-95.95898,Pacific Northwest,Rooftop,Near Capacity
TWR109645,Site-PortAmandamouth-9645,38.749451,-74.674381,Northeast,Macro Cell,Congested
TWR109646,Site-EastDonnahaven-9646,37.03404,-92.017472,West,Small Cell,Normal
TWR109647,Site-NewMariahside-9647,25.474885,-111.535882,Pacific Northwest,Macro Cell,Normal
TWR109648,Site-PortRobertview-9648,26.559309,-121.13795,Pacific Northwest,Macro Cell,Normal
TWR109649,Site-Ashleyport-9649,42.377263,-107.064911,West,Macro Cell,Normal
TWR109650,Site-Jenningsberg-9650,34.981703,-73.338327,West,Macro Cell,Normal
TWR109651,Site-EastStephenborough-9651,48.777501,-93.788696,Midwest,Macro Cell,Normal
TWR109652,Site-LakeSylvia-9652,44.831213,-79.722881,West,Macro Cell,Near Capacity
TWR109653,Site-Rodriguezville-9653,43.593427,-112.113903,Southeast,Macro Cell,Normal
TWR109654,Site-Catherinemouth-9654,45.460846,-84.697888,Northeast,Small Cell,Congested
TWR109655,Site-PortMichelleside-9655,49.177223,-101.320505,Southeast,Rooftop,Normal
TWR109656,Site-Campbellberg-9656,48.398576,-88.973229,Pacific Northwest,Small Cell,Normal
TWR109657,Site-Earlville-9657,42.058509,-108.583811,Southeast,Macro Cell,Congested
TWR109658,Site-PortJonathan-9658,39.471755,-96.414773,West,Macro Cell,Near Capacity
TWR109659,Site-Freemanfurt-9659,38.609521,-111.51993,Midwest,Macro Cell,Normal
TWR109660,Site-Beardport-9660,37.233624,-109.458277,Southwest,Small Cell,Normal
TWR109661,Site-LakeChristina-9661,40.702934,-108.264161,Southwest,Rooftop,Near Capacity
TWR109662,Site-Angelfort-9662,33.15857,-104.541752,Pacific Northwest,Macro Cell,Normal
TWR109663,Site-Lawsonfurt-9663,39.440685,-98.48362,Southwest,Small Cell,Normal
TWR109664,Site-Jennaport-9664,35.391471,-92.378985,Pacific Northwest,Small Cell,Normal
TWR109665,Site-Arroyochester-9665,45.064864,-105.252388,Midwest,Macro Cell,Normal
TWR109666,Site-Thomasbury-9666,33.598263,-79.203858,Southwest,DAS,Normal
TWR109667,Site-PortRodneyland-9667,49.463202,-120.262067,Northeast,Small Cell,Near Capacity
TWR109668,Site-Mccoyton-9668,32.87682,-68.919557,Southeast,Macro Cell,Normal
TWR109669,Site-WestRebecca-9669,43.961344,-71.95644,Midwest,Rooftop,Normal
TWR109670,Site-Stephanieside-9670,32.68156,-75.236693,West,Small Cell,Normal
TWR109671,Site-NewDaniel-9671,37.918903,-103.863124,Midwest,Macro Cell,Normal
TWR109672,Site-LakeMonicaville-9672,37.326858,-97.384585,Southwest,Macro Cell,Normal
TWR109673,Site-LakeGeorgefurt-9673,29.271216,-112.631324,West,Small Cell,Normal
TWR109674,Site-SouthRyan-9674,34.492525,-105.549106,West,Small Cell,Normal
TWR109675,Site-Burkehaven-9675,46.194612,-88.411689,Northeast,Macro Cell,Normal
TWR109676,Site-NorthJesus-9676,29.913299,-120.744512,Southwest,Small Cell,Congested
TWR109677,Site-Shannonhaven-9677,37.212418,-113.06812,Southwest,Macro Cell,Normal
TWR109678,Site-Ryanberg-9678,47.632595,-70.883131,Midwest,Small Cell,Normal
TWR109679,Site-Carlabury-9679,33.74035,-67.397836,Pacific Northwest,Macro Cell,Normal
TWR109680,Site-Amychester-9680,44.70292,-84.623336,Southwest,Macro Cell,Normal
TWR109681,Site-EastGregorychester-9681,30.16902,-102.726381,West,DAS,Normal
TWR109682,Site-Chungshire-9682,32.831469,-102.280808,Midwest,Macro Cell,Normal
TWR109683,Site-Davisberg-9683,43.439113,-70.000801,Midwest,Macro Cell,Normal
TWR109684,Site-SouthMeganshire-9684,38.026994,-101.13765,Northeast,DAS,Normal
TWR109685,Site-Floydville-9685,35.769388,-92.395295,Southeast,DAS,Normal
TWR109686,Site-Grossview-9686,49.205195,-84.310676,West,Macro Cell,Near Capacity
TWR109687,Site-Robertbury-9687,35.7581,-108.865196,Pacific Northwest,Small Cell,Normal
TWR109688,Site-NorthMichael-9688,34.215342,-98.866087,Southeast,Rooftop,Normal
TWR109689,Site-Michaelberg-9689,33.507102,-98.98217,West,DAS,Normal
TWR109690,Site-Matthewland-9690,46.913781,-121.066938,West,Small Cell,Normal
TWR109691,Site-LakeMaryfurt-9691,25.099657,-106.676846,Southwest,DAS,Congested
TWR109692,Site-EastVictoria-9692,31.811721,-94.306741,Northeast,Macro Cell,Near Capacity
TWR109693,Site-Rachaelshire-9693,46.515881,-73.844265,Pacific Northwest,DAS,Normal
TWR109694,Site-SouthJesseshire-9694,29.635242,-80.120658,Midwest,Small Cell,Normal
TWR109695,Site-WestVeronicamouth-9695,26.359653,-105.217757,Pacific Northwest,Macro Cell,Normal
TWR109696,Site-PortMichael-9696,44.211425,-116.228467,Southeast,Macro Cell,Normal
TWR109697,Site-PortDave-9697,36.62765,-73.43115,Pacific Northwest,Macro Cell,Congested
TWR109698,Site-EastTroyborough-9698,39.649902,-67.697833,Midwest,Macro Cell,Normal
TWR109699,Site-LakeJeremymouth-9699,40.584233,-116.522581,West,DAS,Congested
TWR109700,Site-EastTraci-9700,27.570313,-95.700099,Northeast,DAS,Normal
TWR109701,Site-NorthLatasha-9701,35.723143,-115.0013,Southeast,Small Cell,Normal
TWR109702,Site-Charlesmouth-9702,40.127461,-116.376234,Southwest,Macro Cell,Near Capacity
TWR109703,Site-Gutierrezside-9703,33.906262,-106.3416,Northeast,DAS,Normal
TWR109704,Site-Katherineburgh-9704,25.732125,-114.123767,Northeast,DAS,Near Capacity
TWR109705,Site-Gatesbury-9705,43.582812,-85.822868,Midwest,Macro Cell,Normal
TWR109706,Site-Rogerstad-9706,37.392538,-101.699774,West,Macro Cell,Normal
TWR109707,Site-Saraside-9707,46.760625,-90.647551,Southwest,Macro Cell,Normal
TWR109708,Site-Kyleport-9708,39.000946,-111.019253,Southeast,Small Cell,Normal
TWR109709,Site-PortJulie-9709,48.126197,-94.490473,Southeast,Macro Cell,Near Capacity
TWR109710,Site-EastKimberly-9710,34.696091,-112.178071,Pacific Northwest,Macro Cell,Normal
TWR109711,Site-Susanfort-9711,29.484686,-113.23171,Southeast,DAS,Normal
TWR109712,Site-Samanthaburgh-9712,41.990793,-106.533642,West,Macro Cell,Near Capacity
TWR109713,Site-Valentinemouth-9713,32.76174,-68.310578,Southeast,Macro Cell,Normal
TWR109714,Site-EastConnieside-9714,28.89923,-70.842684,Northeast,Macro Cell,Normal
TWR109715,Site-Jennachester-9715,48.949169,-107.637141,Southwest,Macro Cell,Near Capacity
TWR109716,Site-Laurieton-9716,27.781558,-69.53747,Pacific Northwest,Macro Cell,Normal
TWR109717,Site-LakeRonaldmouth-9717,32.282812,-80.356218,Midwest,Macro Cell,Near Capacity
TWR109718,Site-LakeDawn-9718,48.005238,-111.140971,Southwest,Small Cell,Normal
TWR109719,Site-Markberg-9719,45.906411,-92.83545,Southwest,Macro Cell,Normal
TWR109720,Site-NorthMadison-9720,43.940169,-93.275035,Southeast,Macro Cell,Normal
TWR109721,Site-WestAnna-9721,47.471496,-72.271367,Northeast,Macro Cell,Normal
TWR109722,Site-NorthVickiberg-9722,45.086738,-98.597633,Pacific Northwest,Macro Cell,Near Capacity
TWR109723,Site-NorthWalter-9723,29.847951,-91.241536,West,Macro Cell,Normal
TWR109724,Site-Jensenberg-9724,46.44225,-101.968749,Northeast,DAS,Normal
TWR109725,Site-Kevinshire-9725,37.168393,-79.584223,Southeast,Macro Cell,Normal
TWR109726,Site-LakeErinport-9726,31.009412,-89.408851,Northeast,Macro Cell,Normal
TWR109727,Site-EastSarah-9727,46.006158,-100.124116,Midwest,Rooftop,Normal
TWR109728,Site-Bowenstad-9728,29.815677,-116.613662,Midwest,Macro Cell,Normal
TWR109729,Site-Patrickland-9729,35.453027,-106.106993,West,Macro Cell,Normal
TWR109730,Site-SouthDanielmouth-9730,41.447506,-109.597711,Southwest,Small Cell,Normal
TWR109731,Site-Melanieville-9731,38.903409,-76.386546,Midwest,Small Cell,Normal
TWR109732,Site-PortBradleyview-9732,48.340307,-89.424258,Southeast,Macro Cell,Normal
TWR109733,Site-EastJoshuashire-9733,45.600668,-78.608464,Northeast,Macro Cell,Normal
TWR109734,Site-Chambersstad-9734,41.40141,-108.791504,Pacific Northwest,Small Cell,Normal
TWR109735,Site-WestPaula-9735,31.801103,-109.569502,Northeast,Macro Cell,Normal
TWR109736,Site-Jenniferport-9736,28.894455,-86.536806,Northeast,Small Cell,Normal
TWR109737,Site-Jessicaburgh-9737,42.255784,-91.890131,Midwest,DAS,Normal
TWR109738,Site-LakeHayley-9738,29.419521,-123.898597,Pacific Northwest,Small Cell,Near Capacity
TWR109739,Site-Perkinsville-9739,28.79747,-80.917057,West,Macro Cell,Near Capacity
TWR109740,Site-Perezmouth-9740,36.361171,-83.067905,Pacific Northwest,Macro Cell,Normal
TWR109741,Site-Erichaven-9741,24.775457,-101.234211,Midwest,Macro Cell,Near Capacity
TWR109742,Site-NorthChristopherfort-9742,29.269562,-99.535216,West,Macro Cell,Near Capacity
TWR109743,Site-NorthJulieburgh-9743,34.568892,-85.719833,Northeast,Macro Cell,Congested
TWR109744,Site-PortWilliamland-9744,44.044643,-101.434673,West,Macro Cell,Near Capacity
TWR109745,Site-NorthKrystal-9745,32.789041,-98.94833,West,Macro Cell,Normal
TWR109746,Site-Cummingston-9746,40.698593,-91.214192,West,Macro Cell,Near Capacity
TWR109747,Site-Alexanderfort-9747,36.98672,-112.585234,Southeast,Rooftop,Normal
TWR109748,Site-NorthJustinmouth-9748,37.996213,-72.899167,West,Macro Cell,Near Capacity
TWR109749,Site-WestCarol-9749,42.883377,-90.005439,West,Macro Cell,Normal
TWR109750,Site-Bishopside-9750,28.593514,-119.444989,Southwest,Macro Cell,Normal
TWR109751,Site-NorthIan-9751,38.337482,-84.353537,Pacific Northwest,Small Cell,Near Capacity
TWR109752,Site-Mayerport-9752,31.744166,-122.143365,Pacific Northwest,Small Cell,Normal
TWR109753,Site-Jonathanfurt-9753,38.547945,-111.59973,Midwest,Small Cell,Normal
TWR109754,Site-EastDenisebury-9754,48.444003,-75.478667,West,Rooftop,Normal
TWR109755,Site-Emilyfort-9755,28.083563,-74.396919,Pacific Northwest,Macro Cell,Normal
TWR109756,Site-Dickersontown-9756,29.518684,-73.44455,Southeast,Macro Cell,Near Capacity
TWR109757,Site-Ellisstad-9757,30.420428,-97.667432,Midwest,Macro Cell,Normal
TWR109758,Site-LakeMichelle-9758,32.585367,-101.999482,Southwest,Macro Cell,Normal
TWR109759,Site-NewAaron-9759,34.983312,-82.933305,Northeast,DAS,Near Capacity
TWR109760,Site-LakeBradleyfurt-9760,35.467538,-112.37777,Southwest,Macro Cell,Near Capacity
TWR109761,Site-PortIsaiah-9761,32.199509,-99.525093,Pacific Northwest,Macro Cell,Near Capacity
TWR109762,Site-Nicholasburgh-9762,40.784205,-91.011627,Southeast,Macro Cell,Normal
TWR109763,Site-Jacobsonmouth-9763,25.538031,-83.927994,Southeast,Macro Cell,Normal
TWR109764,Site-Dwayneport-9764,35.10536,-114.654567,Southwest,DAS,Normal
TWR109765,Site-Medinaview-9765,46.339193,-73.113611,Pacific Northwest,DAS,Normal
TWR109766,Site-Beltranfurt-9766,46.324976,-115.95778,Southwest,Macro Cell,Congested
TWR109767,Site-NorthScott-9767,37.759432,-84.706419,Pacific Northwest,Small Cell,Normal
TWR109768,Site-NorthSeanview-9768,40.958745,-87.126452,West,Small Cell,Normal
TWR109769,Site-SouthJonathan-9769,38.592326,-97.640155,Southwest,Macro Cell,Normal
TWR109770,Site-SouthKimberly-9770,29.166928,-112.181637,Southeast,Macro Cell,Normal
TWR109771,Site-NewDenise-9771,32.183217,-104.930448,Midwest,Macro Cell,Normal
TWR109772,Site-PortKevinborough-9772,30.679776,-77.265642,Pacific Northwest,Macro Cell,Near Capacity
TWR109773,Site-NewAshleyside-9773,35.280793,-106.075268,Northeast,Macro Cell,Normal
TWR109774,Site-Valdezchester-9774,34.096255,-78.232419,Northeast,Small Cell,Normal
TWR109775,Site-WestMelanie-9775,30.220477,-78.059837,Southwest,Small Cell,Normal
TWR109776,Site-Brownfort-9776,42.754591,-78.824983,Southeast,Macro Cell,Normal
TWR109777,Site-Georgeville-9777,41.958952,-91.149023,Southeast,Macro Cell,Normal
TWR109778,Site-Anneport-9778,33.472601,-109.133348,Southeast,Macro Cell,Normal
TWR109779,Site-Wyattborough-9779,27.912057,-67.007669,West,Macro Cell,Normal
TWR109780,Site-Rodgerston-9780,33.405053,-110.270082,Southeast,Macro Cell,Congested
TWR109781,Site-Davistown-9781,35.25906,-85.821658,Northeast,DAS,Normal
TWR109782,Site-Coreyburgh-9782,37.891287,-94.812017,West,Macro Cell,Normal
TWR109783,Site-NewSarah-9783,46.928373,-104.61732,Southwest,Macro Cell,Normal
TWR109784,Site-Theresaberg-9784,41.153543,-98.809787,Pacific Northwest,DAS,Normal
TWR109785,Site-Stephaniechester-9785,40.64562,-105.394526,Pacific Northwest,Macro Cell,Near Capacity
TWR109786,Site-NorthJosephville-9786,41.147412,-84.524541,Pacific Northwest,Small Cell,Normal
TWR109787,Site-Mossville-9787,34.944937,-86.436255,Southeast,Macro Cell,Normal
TWR109788,Site-Samanthaville-9788,25.006903,-116.563304,Pacific Northwest,Rooftop,Normal
TWR109789,Site-SouthJeffreyberg-9789,28.498347,-115.952523,Midwest,DAS,Normal
TWR109790,Site-Sparksmouth-9790,39.265907,-120.174158,Northeast,Rooftop,Normal
TWR109791,Site-Austinville-9791,30.479236,-98.404669,Midwest,Macro Cell,Normal
TWR109792,Site-NewCharlesfurt-9792,46.408901,-67.641908,Midwest,Macro Cell,Near Capacity
TWR109793,Site-Amandaborough-9793,45.780473,-83.163972,Northeast,Macro Cell,Normal
TWR109794,Site-Santoshaven-9794,36.274456,-121.703791,West,Small Cell,Normal
TWR109795,Site-NewSamantha-9795,46.781384,-67.782073,Northeast,Macro Cell,Normal
TWR109796,Site-PortLisaside-9796,44.012072,-83.255978,Pacific Northwest,Small Cell,Normal
TWR109797,Site-SouthMartha-9797,43.255911,-81.954204,Pacific Northwest,Macro Cell,Congested
TWR109798,Site-Jeffreyland-9798,39.824323,-121.808217,Southwest,Small Cell,Normal
TWR109799,Site-WestCynthiahaven-9799,32.537344,-116.879106,Northeast,Macro Cell,Congested
TWR109800,Site-Rodriguezville-9800,33.581001,-101.648722,Northeast,Small Cell,Normal
TWR109801,Site-SouthGeorgeburgh-9801,33.398015,-85.035978,West,Small Cell,Normal
TWR109802,Site-LakeMary-9802,26.823167,-76.725435,Midwest,Macro Cell,Normal
TWR109803,Site-NewKathy-9803,45.151415,-101.819981,Pacific Northwest,Macro Cell,Near Capacity
TWR109804,Site-SouthCynthiabury-9804,25.497522,-85.036365,Midwest,Macro Cell,Normal
TWR109805,Site-PortGregory-9805,32.27059,-82.537461,Southeast,Macro Cell,Normal
TWR109806,Site-PortJenna-9806,27.481365,-90.421155,Southeast,Macro Cell,Normal
TWR109807,Site-Jenniferton-9807,43.56588,-96.592365,Southeast,Macro Cell,Normal
TWR109808,Site-NorthMichaelside-9808,27.8492,-91.638917,Pacific Northwest,Macro Cell,Normal
TWR109809,Site-Bishopbury-9809,34.026691,-79.755706,Southwest,Rooftop,Normal
TWR109810,Site-SouthAustin-9810,29.578627,-121.31565,Midwest,Macro Cell,Normal
TWR109811,Site-Kyleview-9811,44.51031,-80.439162,Northeast,DAS,Normal
TWR109812,Site-Jasonfurt-9812,36.09761,-111.488599,Northeast,Small Cell,Normal
TWR109813,Site-Smithville-9813,34.005536,-69.874511,Pacific Northwest,Macro Cell,Normal
TWR109814,Site-LakeJames-9814,29.338174,-108.085707,West,Small Cell,Normal
TWR109815,Site-Markburgh-9815,39.906476,-78.89906,Northeast,Macro Cell,Near Capacity
TWR109816,Site-Baldwinmouth-9816,45.640664,-81.501159,Midwest,Macro Cell,Normal
TWR109817,Site-Sarahton-9817,31.294152,-108.289716,Northeast,Small Cell,Normal
TWR109818,Site-Bakerburgh-9818,40.095354,-112.125798,Midwest,DAS,Near Capacity
TWR109819,Site-EastValerieview-9819,27.413385,-93.574491,West,Macro Cell,Near Capacity
TWR109820,Site-EastJoshua-9820,37.583003,-83.925238,Pacific Northwest,Macro Cell,Near Capacity
TWR109821,Site-WestJohn-9821,42.210783,-68.620088,Southwest,Macro Cell,Normal
TWR109822,Site-Carlborough-9822,48.381448,-89.174326,Southeast,Small Cell,Near Capacity
TWR109823,Site-Andrewsfurt-9823,41.212818,-122.672708,West,Macro Cell,Normal
TWR109824,Site-Swansonport-9824,49.465678,-121.787744,Pacific Northwest,Small Cell,Normal
TWR109825,Site-Ashleyland-9825,44.657891,-82.377162,Southwest,Macro Cell,Normal
TWR109826,Site-Michelleville-9826,45.008109,-120.992671,Northeast,Macro Cell,Normal
TWR109827,Site-Taylorbury-9827,44.817846,-73.968046,West,Macro Cell,Normal
TWR109828,Site-Normanshire-9828,28.96816,-98.194999,West,Macro Cell,Normal
TWR109829,Site-NewKimberlystad-9829,45.34286,-82.563811,West,Macro Cell,Near Capacity
TWR109830,Site-Matthewchester-9830,42.864086,-73.155073,West,DAS,Normal
TWR109831,Site-Russellberg-9831,45.723789,-119.036129,Pacific Northwest,Macro Cell,Normal
TWR109832,Site-WestKevin-9832,42.049351,-112.748621,Southwest,Macro Cell,Normal
TWR109833,Site-Bellhaven-9833,32.127224,-71.23106,Pacific Northwest,Small Cell,Normal
TWR109834,Site-Reyesberg-9834,35.60832,-104.428132,Northeast,Small Cell,Near Capacity
TWR109835,Site-Kempbury-9835,30.430098,-72.748469,Pacific Northwest,Small Cell,Normal
TWR109836,Site-WestCoreybury-9836,28.963647,-106.991906,Northeast,Macro Cell,Normal
TWR109837,Site-Shepherdhaven-9837,39.11573,-81.999144,Southeast,DAS,Congested
TWR109838,Site-EastKaren-9838,29.290501,-86.962651,West,Macro Cell,Congested
TWR109839,Site-WestRyan-9839,32.594692,-84.088938,Pacific Northwest,Macro Cell,Normal
TWR109840,Site-LakeKyle-9840,30.528984,-100.150744,Southwest,DAS,Normal
TWR109841,Site-Mccoystad-9841,34.883245,-81.693408,Southwest,Small Cell,Normal
TWR109842,Site-Richardsonchester-9842,27.067148,-105.440785,West,DAS,Normal
TWR109843,Site-PortErica-9843,25.125598,-87.441199,Southeast,Small Cell,Normal
TWR109844,Site-Kimberlyfurt-9844,24.916191,-72.933713,Northeast,Macro Cell,Near Capacity
TWR109845,Site-WestStephanie-9845,31.599018,-84.883176,Southeast,DAS,Normal
TWR109846,Site-Coleburgh-9846,35.155076,-112.730638,Southeast,Small Cell,Near Capacity
TWR109847,Site-Thompsonside-9847,25.772024,-81.566542,Midwest,Macro Cell,Normal
TWR109848,Site-Jamesville-9848,30.589396,-100.873336,West,Macro Cell,Normal
TWR109849,Site-Rogersshire-9849,44.443114,-95.563585,Southeast,Rooftop,Congested
TWR109850,Site-Walkerland-9850,49.332539,-109.137488,Southwest,DAS,Normal
TWR109851,Site-Hammondside-9851,32.527791,-69.534823,Northeast,Small Cell,Near Capacity
TWR109852,Site-Carloshaven-9852,44.513223,-106.751628,Northeast,Small Cell,Normal
TWR109853,Site-NewMichael-9853,39.516,-121.18464,Southeast,DAS,Normal
TWR109854,Site-WestKathryn-9854,42.679141,-72.911045,Southwest,Macro Cell,Normal
TWR109855,Site-Hinesmouth-9855,34.771707,-71.63293,Pacific Northwest,Macro Cell,Normal
TWR109856,Site-Davisport-9856,43.920806,-123.092125,Pacific Northwest,Small Cell,Normal
TWR109857,Site-LakePatrickmouth-9857,42.720508,-101.027073,Northeast,Macro Cell,Normal
TWR109858,Site-Taraview-9858,44.169151,-82.919446,Midwest,Macro Cell,Normal
TWR109859,Site-Torrestown-9859,27.011118,-110.779827,Southwest,Macro Cell,Normal
TWR109860,Site-Scottside-9860,26.291123,-69.020457,Northeast,Macro Cell,Normal
TWR109861,Site-Davidsonbury-9861,39.009011,-100.303958,Southwest,Macro Cell,Normal
