customer_id,recommended_action,action_type,priority_rank,generated_date
CUST100011529,Offer Device Trade-In,Loyalty,2,2026-07-11
CUST100065712,Recommend Plan Upgrade,Loyalty,5,2026-07-23
CUST100040870,Invite to Loyalty Program,Loyalty,2,2026-07-13
CUST100006830,Send Proactive Outage Alert,Service,3,2026-07-03
CUST100030241,Recommend Plan Upgrade,Upsell,4,2026-07-06
CUST100065307,Offer Retention Discount,Service,4,2026-07-12
CUST100060389,Schedule Win-back Call,Upsell,3,2026-07-14
CUST100008568,Invite to Loyalty Program,Upsell,4,2026-07-19
CUST100022331,Invite to Loyalty Program,Loyalty,2,2026-07-02
CUST100075125,Invite to Loyalty Program,Upsell,2,2026-07-01
CUST100069825,Send Proactive Outage Alert,Service,1,2026-07-13
CUST100007030,Offer Device Trade-In,Upsell,1,2026-07-05
CUST100070150,Schedule Win-back Call,Retention,3,2026-07-19
CUST100099329,Recommend Plan Upgrade,Loyalty,1,2026-07-13
CUST100071740,Offer Retention Discount,Upsell,5,2026-07-13
CUST100000171,Schedule Win-back Call,Service,1,2026-07-02
CUST100023951,Offer Retention Discount,Loyalty,3,2026-07-22
CUST100062099,Invite to Loyalty Program,Service,4,2026-07-20
CUST100073378,Schedule Win-back Call,Upsell,4,2026-07-11
CUST100006141,Recommend Plan Upgrade,Retention,4,2026-07-06
CUST100009980,Offer Retention Discount,Retention,5,2026-07-15
CUST100051067,Invite to Loyalty Program,Retention,2,2026-07-19
CUST100025056,Offer Retention Discount,Retention,3,2026-07-23
CUST100089803,Recommend Plan Upgrade,Retention,1,2026-07-21
CUST100021106,Schedule Win-back Call,Service,4,2026-07-05
CUST100008127,Recommend Plan Upgrade,Upsell,5,2026-07-01
CUST100042976,Invite to Loyalty Program,Retention,1,2026-07-09
CUST100072303,Recommend Plan Upgrade,Retention,2,2026-07-01
CUST100052491,Recommend Plan Upgrade,Upsell,2,2026-07-23
CUST100061093,Recommend Plan Upgrade,Upsell,3,2026-07-16
CUST100014030,Schedule Win-back Call,Loyalty,5,2026-07-01
CUST100047170,Invite to Loyalty Program,Upsell,3,2026-07-17
CUST100094077,Invite to Loyalty Program,Retention,3,2026-07-18
CUST100064284,Invite to Loyalty Program,Retention,1,2026-07-15
CUST100097458,Send Proactive Outage Alert,Service,2,2026-07-13
CUST100064452,Offer Retention Discount,Upsell,2,2026-07-01
CUST100021666,Recommend Plan Upgrade,Loyalty,5,2026-07-21
CUST100002971,Recommend Plan Upgrade,Retention,4,2026-07-01
CUST100044534,Recommend Plan Upgrade,Service,1,2026-07-20
CUST100039498,Invite to Loyalty Program,Loyalty,1,2026-07-18
CUST100060951,Offer Retention Discount,Upsell,3,2026-07-14
CUST100028878,Offer Device Trade-In,Loyalty,5,2026-07-04
CUST100068541,Recommend Plan Upgrade,Retention,5,2026-07-08
CUST100049654,Schedule Win-back Call,Retention,4,2026-07-07
CUST100072231,Schedule Win-back Call,Loyalty,2,2026-07-01
CUST100027613,Invite to Loyalty Program,Retention,4,2026-07-01
CUST100053065,Recommend Plan Upgrade,Loyalty,3,2026-07-10
CUST100046306,Invite to Loyalty Program,Retention,5,2026-07-16
CUST100092336,Offer Retention Discount,Upsell,5,2026-07-20
CUST100079163,Offer Retention Discount,Service,5,2026-07-05
CUST100045371,Offer Retention Discount,Loyalty,4,2026-07-21
CUST100017127,Invite to Loyalty Program,Loyalty,4,2026-07-17
CUST100050549,Recommend Plan Upgrade,Service,4,2026-07-16
CUST100065601,Send Proactive Outage Alert,Upsell,4,2026-07-23
CUST100008301,Offer Device Trade-In,Service,3,2026-07-22
CUST100065256,Invite to Loyalty Program,Loyalty,2,2026-07-20
CUST100045921,Offer Retention Discount,Retention,4,2026-07-14
CUST100068250,Schedule Win-back Call,Loyalty,1,2026-07-01
CUST100002294,Recommend Plan Upgrade,Service,5,2026-07-03
CUST100090223,Send Proactive Outage Alert,Loyalty,3,2026-07-18
CUST100042008,Invite to Loyalty Program,Service,2,2026-07-07
CUST100057132,Send Proactive Outage Alert,Loyalty,5,2026-07-01
CUST100064504,Offer Device Trade-In,Retention,1,2026-07-13
CUST100071341,Invite to Loyalty Program,Service,1,2026-07-07
CUST100068963,Invite to Loyalty Program,Service,3,2026-07-10
CUST100095267,Schedule Win-back Call,Retention,3,2026-07-20
CUST100017877,Invite to Loyalty Program,Upsell,3,2026-07-13
CUST100090284,Send Proactive Outage Alert,Retention,1,2026-07-01
CUST100022071,Offer Retention Discount,Service,5,2026-07-19
CUST100023762,Invite to Loyalty Program,Service,5,2026-07-10
CUST100041768,Recommend Plan Upgrade,Loyalty,3,2026-07-13
CUST100058273,Invite to Loyalty Program,Upsell,3,2026-07-12
CUST100011787,Invite to Loyalty Program,Service,2,2026-07-21
CUST100035723,Recommend Plan Upgrade,Loyalty,2,2026-07-17
CUST100085823,Schedule Win-back Call,Upsell,3,2026-07-21
CUST100057516,Offer Device Trade-In,Loyalty,1,2026-07-09
CUST100050669,Recommend Plan Upgrade,Upsell,1,2026-07-04
CUST100054790,Invite to Loyalty Program,Loyalty,1,2026-07-22
CUST100038834,Offer Retention Discount,Retention,4,2026-07-18
CUST100015033,Send Proactive Outage Alert,Retention,2,2026-07-21
CUST100058924,Offer Retention Discount,Service,4,2026-07-09
CUST100080325,Offer Retention Discount,Service,2,2026-07-07
CUST100039869,Send Proactive Outage Alert,Retention,3,2026-07-21
CUST100076549,Offer Device Trade-In,Retention,5,2026-07-09
CUST100020130,Invite to Loyalty Program,Loyalty,4,2026-07-15
CUST100060526,Recommend Plan Upgrade,Retention,5,2026-07-03
CUST100074602,Offer Device Trade-In,Upsell,4,2026-07-23
CUST100015675,Offer Retention Discount,Service,2,2026-07-20
CUST100081445,Offer Device Trade-In,Loyalty,1,2026-07-23
CUST100045757,Schedule Win-back Call,Loyalty,4,2026-07-13
CUST100079721,Send Proactive Outage Alert,Service,2,2026-07-15
CUST100091233,Offer Retention Discount,Service,3,2026-07-13
CUST100082179,Invite to Loyalty Program,Retention,4,2026-07-10
CUST100044246,Invite to Loyalty Program,Service,5,2026-07-14
CUST100089987,Invite to Loyalty Program,Loyalty,2,2026-07-22
CUST100053675,Send Proactive Outage Alert,Loyalty,3,2026-07-05
CUST100028149,Invite to Loyalty Program,Loyalty,2,2026-07-16
CUST100023823,Offer Device Trade-In,Retention,3,2026-07-06
CUST100042879,Recommend Plan Upgrade,Loyalty,5,2026-07-06
CUST100056819,Recommend Plan Upgrade,Loyalty,3,2026-07-15
CUST100090251,Schedule Win-back Call,Loyalty,1,2026-07-23
CUST100041149,Offer Retention Discount,Upsell,1,2026-07-10
CUST100018234,Offer Device Trade-In,Loyalty,1,2026-07-14
CUST100008211,Schedule Win-back Call,Upsell,3,2026-07-10
CUST100062320,Offer Device Trade-In,Upsell,3,2026-07-03
CUST100073093,Send Proactive Outage Alert,Upsell,4,2026-07-03
CUST100003292,Schedule Win-back Call,Upsell,4,2026-07-03
CUST100074336,Send Proactive Outage Alert,Retention,2,2026-07-11
CUST100036853,Schedule Win-back Call,Loyalty,4,2026-07-08
CUST100074449,Invite to Loyalty Program,Retention,2,2026-07-08
CUST100088122,Schedule Win-back Call,Loyalty,1,2026-07-09
CUST100094879,Send Proactive Outage Alert,Service,3,2026-07-17
CUST100093503,Offer Retention Discount,Service,1,2026-07-21
CUST100046740,Invite to Loyalty Program,Service,3,2026-07-04
CUST100099804,Recommend Plan Upgrade,Loyalty,5,2026-07-03
CUST100056576,Send Proactive Outage Alert,Service,1,2026-07-12
CUST100027131,Invite to Loyalty Program,Loyalty,3,2026-07-23
CUST100033280,Schedule Win-back Call,Retention,1,2026-07-04
CUST100056664,Schedule Win-back Call,Service,1,2026-07-12
CUST100006738,Invite to Loyalty Program,Upsell,1,2026-07-03
CUST100011245,Offer Device Trade-In,Retention,3,2026-07-22
CUST100007773,Schedule Win-back Call,Loyalty,3,2026-07-11
CUST100050058,Invite to Loyalty Program,Loyalty,1,2026-07-06
CUST100033514,Recommend Plan Upgrade,Loyalty,3,2026-07-12
CUST100098038,Invite to Loyalty Program,Retention,2,2026-07-05
CUST100021298,Recommend Plan Upgrade,Loyalty,3,2026-07-20
CUST100065427,Send Proactive Outage Alert,Retention,2,2026-07-17
CUST100075200,Offer Retention Discount,Retention,5,2026-07-18
CUST100090571,Offer Device Trade-In,Retention,4,2026-07-15
CUST100061173,Offer Retention Discount,Upsell,1,2026-07-14
CUST100040793,Schedule Win-back Call,Upsell,1,2026-07-21
CUST100012214,Schedule Win-back Call,Loyalty,3,2026-07-19
CUST100003974,Recommend Plan Upgrade,Loyalty,4,2026-07-11
CUST100017482,Recommend Plan Upgrade,Retention,4,2026-07-01
CUST100046685,Schedule Win-back Call,Upsell,4,2026-07-06
CUST100086282,Recommend Plan Upgrade,Loyalty,4,2026-07-23
CUST100028607,Offer Device Trade-In,Retention,1,2026-07-07
CUST100018699,Send Proactive Outage Alert,Loyalty,4,2026-07-17
CUST100091976,Offer Device Trade-In,Service,2,2026-07-05
CUST100080504,Schedule Win-back Call,Loyalty,4,2026-07-08
CUST100038821,Schedule Win-back Call,Service,2,2026-07-18
CUST100040789,Invite to Loyalty Program,Loyalty,1,2026-07-20
CUST100031263,Schedule Win-back Call,Upsell,4,2026-07-16
CUST100036125,Invite to Loyalty Program,Upsell,3,2026-07-14
CUST100072977,Invite to Loyalty Program,Retention,2,2026-07-15
CUST100087220,Offer Device Trade-In,Retention,2,2026-07-11
CUST100069273,Offer Device Trade-In,Loyalty,4,2026-07-11
CUST100065125,Offer Retention Discount,Service,5,2026-07-04
CUST100042225,Send Proactive Outage Alert,Loyalty,5,2026-07-12
CUST100099012,Offer Device Trade-In,Upsell,1,2026-07-14
CUST100097037,Invite to Loyalty Program,Service,2,2026-07-21
CUST100012765,Recommend Plan Upgrade,Service,4,2026-07-19
CUST100049457,Invite to Loyalty Program,Service,1,2026-07-04
CUST100007781,Recommend Plan Upgrade,Retention,3,2026-07-18
CUST100081513,Invite to Loyalty Program,Upsell,4,2026-07-17
CUST100029547,Invite to Loyalty Program,Loyalty,1,2026-07-18
CUST100020141,Offer Device Trade-In,Service,3,2026-07-18
CUST100093528,Offer Device Trade-In,Upsell,2,2026-07-05
CUST100093532,Offer Retention Discount,Upsell,5,2026-07-13
CUST100005762,Recommend Plan Upgrade,Loyalty,5,2026-07-11
CUST100045731,Schedule Win-back Call,Loyalty,4,2026-07-20
CUST100057640,Offer Retention Discount,Loyalty,1,2026-07-08
CUST100041655,Invite to Loyalty Program,Retention,1,2026-07-04
CUST100028657,Schedule Win-back Call,Service,5,2026-07-03
CUST100031483,Schedule Win-back Call,Loyalty,3,2026-07-17
CUST100023584,Invite to Loyalty Program,Loyalty,5,2026-07-11
CUST100049942,Schedule Win-back Call,Service,1,2026-07-15
CUST100082574,Send Proactive Outage Alert,Upsell,5,2026-07-15
CUST100042283,Schedule Win-back Call,Upsell,1,2026-07-09
CUST100061511,Offer Device Trade-In,Loyalty,4,2026-07-14
CUST100044391,Recommend Plan Upgrade,Retention,2,2026-07-16
CUST100015741,Offer Device Trade-In,Upsell,5,2026-07-13
CUST100081692,Invite to Loyalty Program,Upsell,4,2026-07-02
CUST100036436,Recommend Plan Upgrade,Service,4,2026-07-19
CUST100019252,Recommend Plan Upgrade,Upsell,1,2026-07-04
CUST100018628,Recommend Plan Upgrade,Service,1,2026-07-05
CUST100018947,Schedule Win-back Call,Loyalty,3,2026-07-12
CUST100062965,Send Proactive Outage Alert,Retention,5,2026-07-06
CUST100083917,Recommend Plan Upgrade,Loyalty,3,2026-07-02
CUST100036727,Offer Retention Discount,Service,1,2026-07-20
CUST100025701,Offer Retention Discount,Service,4,2026-07-22
CUST100012550,Send Proactive Outage Alert,Upsell,1,2026-07-03
CUST100009873,Invite to Loyalty Program,Service,4,2026-07-08
CUST100048926,Invite to Loyalty Program,Retention,1,2026-07-04
CUST100009694,Send Proactive Outage Alert,Retention,3,2026-07-15
CUST100018935,Schedule Win-back Call,Service,1,2026-07-18
CUST100005378,Recommend Plan Upgrade,Loyalty,2,2026-07-06
CUST100090843,Invite to Loyalty Program,Service,5,2026-07-12
CUST100006181,Schedule Win-back Call,Loyalty,1,2026-07-08
CUST100087475,Invite to Loyalty Program,Retention,5,2026-07-10
CUST100067060,Recommend Plan Upgrade,Loyalty,1,2026-07-02
CUST100033974,Invite to Loyalty Program,Retention,1,2026-07-06
CUST100061828,Offer Device Trade-In,Retention,2,2026-07-07
CUST100039202,Recommend Plan Upgrade,Retention,1,2026-07-09
CUST100052240,Schedule Win-back Call,Retention,2,2026-07-07
CUST100041619,Recommend Plan Upgrade,Loyalty,1,2026-07-16
CUST100086842,Offer Retention Discount,Loyalty,1,2026-07-04
CUST100076162,Recommend Plan Upgrade,Retention,5,2026-07-14
CUST100051547,Offer Device Trade-In,Upsell,4,2026-07-20
CUST100048595,Schedule Win-back Call,Upsell,5,2026-07-09
CUST100076381,Offer Device Trade-In,Service,2,2026-07-17
CUST100012795,Offer Device Trade-In,Loyalty,3,2026-07-19
CUST100051088,Offer Device Trade-In,Loyalty,2,2026-07-07
CUST100056767,Schedule Win-back Call,Upsell,1,2026-07-01
CUST100096429,Send Proactive Outage Alert,Upsell,2,2026-07-16
CUST100094388,Offer Retention Discount,Retention,3,2026-07-20
CUST100068537,Invite to Loyalty Program,Loyalty,3,2026-07-01
CUST100016516,Send Proactive Outage Alert,Service,2,2026-07-16
CUST100023080,Invite to Loyalty Program,Retention,1,2026-07-15
CUST100077401,Send Proactive Outage Alert,Loyalty,3,2026-07-15
CUST100079035,Schedule Win-back Call,Loyalty,1,2026-07-12
CUST100093237,Invite to Loyalty Program,Upsell,5,2026-07-08
CUST100015792,Invite to Loyalty Program,Retention,2,2026-07-23
CUST100070288,Offer Retention Discount,Retention,2,2026-07-02
CUST100056485,Offer Device Trade-In,Upsell,2,2026-07-05
CUST100042878,Invite to Loyalty Program,Service,5,2026-07-19
CUST100086967,Schedule Win-back Call,Retention,2,2026-07-13
CUST100039891,Send Proactive Outage Alert,Retention,4,2026-07-01
CUST100087707,Send Proactive Outage Alert,Retention,2,2026-07-23
CUST100090394,Schedule Win-back Call,Loyalty,2,2026-07-04
CUST100004537,Invite to Loyalty Program,Retention,3,2026-07-02
CUST100099120,Offer Retention Discount,Retention,5,2026-07-01
CUST100022185,Schedule Win-back Call,Retention,5,2026-07-17
CUST100012357,Offer Retention Discount,Retention,4,2026-07-06
CUST100044281,Offer Retention Discount,Retention,1,2026-07-18
CUST100026685,Schedule Win-back Call,Retention,3,2026-07-22
CUST100092054,Invite to Loyalty Program,Upsell,4,2026-07-16
CUST100050638,Send Proactive Outage Alert,Retention,4,2026-07-18
CUST100007319,Invite to Loyalty Program,Loyalty,1,2026-07-11
CUST100083661,Offer Retention Discount,Upsell,3,2026-07-21
CUST100025428,Offer Retention Discount,Upsell,3,2026-07-13
CUST100074886,Schedule Win-back Call,Service,2,2026-07-14
CUST100056712,Schedule Win-back Call,Service,4,2026-07-11
CUST100008694,Send Proactive Outage Alert,Retention,5,2026-07-19
CUST100026174,Offer Retention Discount,Retention,3,2026-07-10
CUST100000622,Schedule Win-back Call,Retention,3,2026-07-23
CUST100002947,Offer Retention Discount,Upsell,5,2026-07-20
CUST100031027,Schedule Win-back Call,Retention,1,2026-07-10
CUST100039195,Offer Retention Discount,Retention,4,2026-07-02
CUST100046922,Offer Retention Discount,Retention,2,2026-07-19
CUST100067712,Offer Retention Discount,Service,5,2026-07-06
CUST100012611,Schedule Win-back Call,Service,3,2026-07-06
CUST100008931,Offer Device Trade-In,Service,1,2026-07-15
CUST100036500,Offer Device Trade-In,Service,2,2026-07-21
CUST100034306,Offer Retention Discount,Upsell,1,2026-07-13
CUST100047560,Schedule Win-back Call,Upsell,3,2026-07-23
CUST100074789,Offer Device Trade-In,Retention,3,2026-07-23
CUST100096402,Invite to Loyalty Program,Upsell,5,2026-07-20
CUST100078791,Offer Retention Discount,Upsell,5,2026-07-10
CUST100095655,Offer Device Trade-In,Loyalty,4,2026-07-10
CUST100026985,Send Proactive Outage Alert,Loyalty,1,2026-07-10
CUST100053317,Offer Device Trade-In,Loyalty,4,2026-07-13
CUST100029212,Send Proactive Outage Alert,Loyalty,5,2026-07-03
CUST100074848,Recommend Plan Upgrade,Loyalty,3,2026-07-05
CUST100027375,Recommend Plan Upgrade,Loyalty,2,2026-07-11
CUST100050764,Invite to Loyalty Program,Loyalty,5,2026-07-21
CUST100009773,Invite to Loyalty Program,Upsell,3,2026-07-17
CUST100031190,Invite to Loyalty Program,Loyalty,3,2026-07-05
CUST100005307,Send Proactive Outage Alert,Upsell,2,2026-07-15
CUST100048179,Offer Device Trade-In,Retention,5,2026-07-10
CUST100029880,Schedule Win-back Call,Service,3,2026-07-09
CUST100018309,Send Proactive Outage Alert,Service,2,2026-07-19
CUST100040628,Invite to Loyalty Program,Loyalty,2,2026-07-19
CUST100099374,Schedule Win-back Call,Service,5,2026-07-13
CUST100081717,Recommend Plan Upgrade,Loyalty,1,2026-07-09
CUST100081096,Offer Device Trade-In,Retention,1,2026-07-06
CUST100041136,Schedule Win-back Call,Retention,1,2026-07-07
CUST100026160,Offer Device Trade-In,Upsell,5,2026-07-15
CUST100010404,Offer Device Trade-In,Loyalty,3,2026-07-01
CUST100034690,Offer Retention Discount,Service,4,2026-07-21
CUST100009025,Schedule Win-back Call,Upsell,3,2026-07-23
CUST100074121,Offer Device Trade-In,Service,5,2026-07-19
CUST100009226,Schedule Win-back Call,Upsell,5,2026-07-07
CUST100046605,Offer Retention Discount,Service,5,2026-07-22
CUST100051325,Offer Retention Discount,Upsell,5,2026-07-22
CUST100097663,Offer Device Trade-In,Loyalty,1,2026-07-19
CUST100061999,Recommend Plan Upgrade,Retention,2,2026-07-17
CUST100022423,Send Proactive Outage Alert,Retention,1,2026-07-05
CUST100011680,Offer Device Trade-In,Retention,4,2026-07-18
CUST100060141,Schedule Win-back Call,Retention,2,2026-07-16
CUST100017933,Invite to Loyalty Program,Loyalty,4,2026-07-18
CUST100036784,Schedule Win-back Call,Retention,3,2026-07-10
CUST100091626,Offer Device Trade-In,Retention,1,2026-07-17
CUST100091000,Offer Retention Discount,Retention,2,2026-07-11
CUST100061026,Offer Device Trade-In,Loyalty,3,2026-07-07
CUST100049339,Send Proactive Outage Alert,Loyalty,3,2026-07-06
CUST100010538,Offer Device Trade-In,Upsell,3,2026-07-17
CUST100065931,Offer Retention Discount,Loyalty,3,2026-07-06
CUST100037003,Schedule Win-back Call,Loyalty,3,2026-07-14
CUST100021876,Schedule Win-back Call,Loyalty,3,2026-07-11
CUST100025230,Invite to Loyalty Program,Upsell,2,2026-07-05
CUST100049261,Recommend Plan Upgrade,Service,1,2026-07-09
CUST100088157,Recommend Plan Upgrade,Upsell,5,2026-07-23
CUST100024957,Offer Device Trade-In,Loyalty,4,2026-07-12
CUST100008935,Schedule Win-back Call,Service,3,2026-07-03
CUST100044424,Offer Device Trade-In,Loyalty,4,2026-07-11
CUST100033407,Send Proactive Outage Alert,Upsell,4,2026-07-19
CUST100057174,Offer Retention Discount,Service,3,2026-07-07
CUST100097159,Send Proactive Outage Alert,Upsell,3,2026-07-21
CUST100030939,Offer Retention Discount,Service,1,2026-07-11
CUST100079957,Send Proactive Outage Alert,Loyalty,2,2026-07-07
CUST100014254,Offer Device Trade-In,Loyalty,2,2026-07-12
CUST100071233,Offer Device Trade-In,Retention,4,2026-07-23
CUST100001571,Offer Device Trade-In,Retention,2,2026-07-20
CUST100019563,Send Proactive Outage Alert,Service,2,2026-07-01
CUST100082444,Recommend Plan Upgrade,Upsell,4,2026-07-01
CUST100027926,Schedule Win-back Call,Upsell,2,2026-07-13
CUST100027796,Schedule Win-back Call,Upsell,5,2026-07-09
CUST100001943,Schedule Win-back Call,Loyalty,2,2026-07-07
CUST100078967,Send Proactive Outage Alert,Retention,2,2026-07-02
CUST100079340,Schedule Win-back Call,Service,1,2026-07-03
CUST100015123,Send Proactive Outage Alert,Retention,5,2026-07-17
CUST100019242,Recommend Plan Upgrade,Loyalty,4,2026-07-22
CUST100098765,Send Proactive Outage Alert,Loyalty,5,2026-07-05
CUST100044524,Offer Retention Discount,Loyalty,3,2026-07-13
CUST100046350,Recommend Plan Upgrade,Service,2,2026-07-16
CUST100087918,Invite to Loyalty Program,Service,3,2026-07-10
CUST100062919,Offer Device Trade-In,Retention,1,2026-07-22
