dunning_id,customer_id,invoice_id,dunning_stage,notice_date,action_taken,resolved_flag
DUN90F8CB5E6E,CUST100069704,INVFAC726E980,First Notice,2026-05-22,Call Placed,True
DUN56DAD243A0,CUST100047742,INVA50E20BA65,First Notice,2026-02-13,SMS Sent,True
DUN6C3152D8D5,CUST100020716,INVC47AD67867,First Notice,2026-03-20,Call Placed,False
DUN01B7C27262,CUST100077686,INV4ECF1C873C,Reminder,2026-02-20,SMS Sent,False
DUN9153D3BE75,CUST100052350,INV42D508B1F9,Reminder,2026-04-22,Service Restricted,True
DUND61ADFFE88,CUST100058658,INV167FF65A05,First Notice,2026-05-07,SMS Sent,True
DUN8F42596A03,CUST100009099,INV7E5C693BE3,Final Notice,2026-07-05,Service Restricted,True
DUNB9C5B09DB5,CUST100003133,INV78200623D8,Final Notice,2026-06-15,Email Sent,True
DUN20075A5B9F,CUST100036000,INV442EA60ED6,Reminder,2026-06-27,Service Restricted,True
DUNC6CFC88B68,CUST100025191,INVE18D9133C8,Reminder,2026-04-13,Service Restricted,False
DUNE1B44BDD46,CUST100050973,INVF9713F5CF0,Reminder,2026-04-17,Call Placed,True
DUNDA4DFA561A,CUST100029585,INV0390B12868,First Notice,2026-06-26,SMS Sent,True
DUN34E49A48F9,CUST100092496,INV696FDE63B6,First Notice,2026-05-26,Service Restricted,True
DUNBB35E7FC83,CUST100023134,INV8C8DC85A35,Final Notice,2026-05-30,SMS Sent,True
DUN526AA6ED75,CUST100039924,INVF9EE3183B2,First Notice,2026-04-09,Email Sent,True
DUNF7D6714DD8,CUST100070620,INV5A5E9B0AED,Reminder,2026-06-17,None,False
DUN7D503C9926,CUST100065853,INVAEAA469A03,Reminder,2026-05-08,None,True
DUN0F76B0AFED,CUST100052588,INV04BF4D33CA,Collections Referral,2026-04-04,Call Placed,False
DUN89AFA08C12,CUST100075190,INVE29A358001,Final Notice,2026-07-19,SMS Sent,False
DUN82631C71D1,CUST100061495,INVF20B256149,Reminder,2026-05-27,Call Placed,True
DUNA4C7D33A82,CUST100079499,INVCB312701E7,Service Suspension,2026-01-25,Call Placed,False
DUN9912FB1E04,CUST100036373,INVF58A5C28A1,Reminder,2026-06-07,Service Restricted,False
DUNB3CF56E6CB,CUST100099546,INV64F0DBC3E3,Reminder,2026-06-19,SMS Sent,True
DUN426BE23AC8,CUST100089087,INV0CEE4CF97F,First Notice,2026-03-06,Service Restricted,False
DUN005F14DA1C,CUST100065403,INV37768B4FA2,First Notice,2026-03-23,None,True
DUN05B9B86109,CUST100016932,INV988274C29B,Reminder,2026-04-01,Call Placed,False
DUN7915046DCD,CUST100098234,INV181DB334E5,First Notice,2026-06-23,Service Restricted,False
DUN4A7E7E200D,CUST100057702,INVDA4EAFE11F,Reminder,2026-03-30,Service Restricted,True
DUN65E79C5D29,CUST100082777,INV5AE53F12CB,Final Notice,2026-01-10,Call Placed,True
DUNF8D797CCF7,CUST100085320,INVC907BB33F6,Collections Referral,2026-05-25,SMS Sent,True
DUN4B7F9F4D0A,CUST100039533,INV458F5E16BA,Reminder,2026-02-14,Service Restricted,False
DUNEE9E9EAD0E,CUST100091019,INV70669610CA,First Notice,2026-07-21,Service Restricted,False
DUN55A31B4990,CUST100063723,INV67E992C618,Reminder,2026-04-20,SMS Sent,False
DUNF41C8F7F1A,CUST100031864,INV266F0F7E93,Reminder,2026-04-01,None,True
DUNEF48A49145,CUST100001540,INVD42B4F257C,Reminder,2026-03-10,SMS Sent,False
DUND9D1386D73,CUST100038131,INVB3298D5ED2,Reminder,2026-02-10,None,True
DUNFF29CEED03,CUST100048008,INVE58DE9A8B8,First Notice,2026-02-20,Email Sent,True
DUN2BA0AD22BC,CUST100037851,INVE38F5BB9BE,Reminder,2026-01-12,Service Restricted,False
DUN4458EADE15,CUST100055832,INV2C2481FF10,Final Notice,2026-01-13,Service Restricted,True
DUNE2DFDB90E2,CUST100001610,INV1CB838733D,First Notice,2026-06-12,Service Restricted,False
DUNF32C7B49F3,CUST100048030,INV2C5E1C6802,Reminder,2026-05-20,Email Sent,False
DUN76C538647B,CUST100033832,INV4CA32D381C,Final Notice,2026-06-01,Service Restricted,False
DUND8D0D5AC76,CUST100049593,INVBB4246B2FC,Reminder,2026-02-03,Email Sent,True
DUN876877DACE,CUST100013931,INVF7643F8373,Final Notice,2026-01-15,None,False
DUNDC37607A6B,CUST100070709,INV1BBF2B85CA,First Notice,2026-02-24,Email Sent,False
DUN713263C276,CUST100028361,INVB8E9E88E77,Reminder,2026-02-07,Email Sent,True
DUN901630F167,CUST100070512,INV1DB8EAA4FB,Reminder,2026-02-17,SMS Sent,False
DUNF6EED4C5B4,CUST100037649,INV209697E7BE,Reminder,2026-05-02,SMS Sent,True
DUN0213A11594,CUST100056464,INVF11A7F1F25,First Notice,2026-04-17,Email Sent,True
DUNA1B26BC6AA,CUST100030409,INV57CD712E3F,First Notice,2026-02-07,Call Placed,False
DUN28E4AC2A83,CUST100069342,INV59F6CA4B26,Collections Referral,2026-04-22,SMS Sent,False
DUNEFB5606D76,CUST100005402,INV1130A488A6,First Notice,2026-03-31,Email Sent,False
DUNB83B48305B,CUST100093215,INV4F378F3D11,Reminder,2026-01-09,SMS Sent,False
DUNFFC348595A,CUST100096221,INV085DBB3841,Final Notice,2026-02-05,None,True
DUN808FB7AACA,CUST100048466,INVF743A8FABD,Collections Referral,2026-03-23,SMS Sent,False
DUNE9E746E583,CUST100022346,INV3CEA397648,First Notice,2026-02-12,Call Placed,True
DUNFEED7BB061,CUST100034714,INVBF54BBB160,Reminder,2026-01-01,None,True
DUNEAA81DE9A8,CUST100031501,INV933373B3F2,Reminder,2026-06-06,SMS Sent,True
DUN1CE0EE41C1,CUST100063190,INV418359803F,Final Notice,2026-06-26,Service Restricted,True
DUNC7DF3048B5,CUST100049021,INV640E2A0663,Reminder,2026-01-29,Email Sent,True
DUN370236E6DC,CUST100068740,INVCCB695FA25,Reminder,2026-03-12,None,True
DUN0E97E3CE9E,CUST100059198,INV7CE850F4D1,Collections Referral,2026-06-17,Call Placed,True
DUNCA7FCA7C05,CUST100096477,INV530F879F20,Final Notice,2026-03-09,Email Sent,True
DUNC3F571F1CC,CUST100030658,INV82CD4F867E,Reminder,2026-01-22,Service Restricted,False
DUN326154AE36,CUST100037589,INVAA68A72481,Final Notice,2026-04-24,SMS Sent,True
DUN59A7A2DD10,CUST100004077,INV2B46A6B965,Reminder,2026-04-09,Email Sent,True
DUNB7561C5390,CUST100024635,INVEEF5B75731,Service Suspension,2026-07-04,Call Placed,True
DUNC4F7894B7D,CUST100066151,INVC51BB8CEA3,First Notice,2026-04-05,SMS Sent,False
DUN8337C3DF0C,CUST100080181,INV9A5F61B518,Reminder,2026-07-23,Call Placed,False
DUN311C7D2918,CUST100074033,INV45A39E4464,First Notice,2026-03-17,Email Sent,True
DUNDA1A586B69,CUST100033027,INV3AF558FE8D,Collections Referral,2026-07-10,SMS Sent,False
DUNB108A1DD89,CUST100049217,INVE803550CDC,Collections Referral,2026-06-07,Email Sent,False
DUN2AF25EC50F,CUST100016010,INV6ABE7C2E0D,Collections Referral,2026-01-30,Service Restricted,True
DUNBE056B74EF,CUST100096753,INV9675CDA76E,First Notice,2026-05-25,SMS Sent,True
DUN4B9710B970,CUST100082053,INV8ABC5287C0,Reminder,2026-05-10,Email Sent,False
DUNE3DCEB890B,CUST100094228,INVFB726A33CD,Final Notice,2026-01-04,Service Restricted,False
DUN6448C502D4,CUST100053760,INVF30F8AB458,First Notice,2026-05-08,Email Sent,True
DUN5EFD628114,CUST100097625,INV078572F368,Final Notice,2026-03-04,Service Restricted,True
DUNC3C0B774EE,CUST100063903,INVB13D77E039,Final Notice,2026-01-19,Call Placed,False
DUN6C5EC6F95A,CUST100032718,INVD5B73FF140,Collections Referral,2026-05-16,Email Sent,True
DUNB657DD00C1,CUST100032482,INV9B02E3A765,Reminder,2026-03-06,Call Placed,True
DUNB9D15746DB,CUST100054510,INV3928D13E52,First Notice,2026-01-01,Call Placed,True
DUN5D1C6271F4,CUST100007795,INV260F64A8F4,Collections Referral,2026-06-26,Service Restricted,True
DUN1653478FFD,CUST100073875,INV167121E529,Collections Referral,2026-04-11,SMS Sent,True
DUN9C16C49F4E,CUST100084997,INV3BC50557B9,Final Notice,2026-03-04,Service Restricted,True
DUN54A6A92221,CUST100014916,INV6DBB2A50DC,Reminder,2026-06-21,Email Sent,True
DUNCFD6AF4EDB,CUST100008610,INVD9719E8673,Final Notice,2026-06-15,SMS Sent,False
DUN3632D0DA8A,CUST100029527,INV9AF22CC281,Final Notice,2026-05-22,None,True
DUNE4D973642E,CUST100095677,INV9669A80C66,Collections Referral,2026-07-04,Email Sent,False
DUN47F1BA36B8,CUST100033426,INV6C3501C55F,First Notice,2026-03-10,Email Sent,True
DUN1D302E3021,CUST100043123,INVF463C47DAF,First Notice,2026-02-10,Call Placed,True
DUNE4E14818D6,CUST100038315,INV02E6D7EA01,Final Notice,2026-06-14,Call Placed,True
DUN2785775FD8,CUST100036257,INVB740AA2EBB,Reminder,2026-03-01,Email Sent,True
DUN405D15A1D2,CUST100079880,INVD58925DE80,Final Notice,2026-07-02,Email Sent,True
DUNF7E11B6CD3,CUST100046468,INV72B1298436,Final Notice,2026-01-13,Service Restricted,True
DUN70D61C0F38,CUST100047945,INVFD7A68D12E,Reminder,2026-05-05,None,False
DUNF13181B88D,CUST100072289,INVC1E37FAF65,First Notice,2026-01-27,Call Placed,False
DUN09222BA3F4,CUST100038236,INVD5CBE6320C,Reminder,2026-03-09,None,True
DUN5364009394,CUST100039136,INV49E58D08CE,Reminder,2026-03-07,Service Restricted,False
DUN012BDFFE93,CUST100021108,INV6956D4142E,Final Notice,2026-06-03,Email Sent,False
DUND7C409F093,CUST100052218,INV7F980A968F,Collections Referral,2026-02-21,None,True
DUN8FD4399C84,CUST100048605,INVB23DDA0FFF,First Notice,2026-05-16,Email Sent,False
DUNAB4E76E9CF,CUST100087502,INVBF8CE64CAE,Reminder,2026-03-24,None,True
DUN519CDDEA5B,CUST100030394,INV2FE3261FBA,Reminder,2026-04-26,None,False
DUN3D2B355252,CUST100015389,INV732B43580B,Reminder,2026-02-22,Email Sent,False
DUN75FF8F9BCF,CUST100081675,INVABFDA0E6B0,Reminder,2026-02-06,Service Restricted,True
DUN11D2F7AD28,CUST100031239,INV51C7196F5B,Reminder,2026-05-20,None,True
DUN1CCABF0514,CUST100065051,INVE0BA1EA3F0,Reminder,2026-05-08,SMS Sent,False
DUN081A2B7EB3,CUST100038086,INV31E07CC6C9,Collections Referral,2026-07-13,Email Sent,False
DUN02A462C7E9,CUST100077151,INV24D24E820F,Final Notice,2026-01-07,Email Sent,True
DUNB3D545DA7D,CUST100094974,INV927124C0A1,Service Suspension,2026-01-08,Service Restricted,False
DUN4ABE767CD6,CUST100065851,INV15085E3871,Reminder,2026-05-04,SMS Sent,False
DUNAE82A83C27,CUST100097040,INVEE718DC33B,Final Notice,2026-07-16,Service Restricted,True
DUNE82C1D0B20,CUST100049146,INVA1D25EF0AD,Reminder,2026-01-01,Email Sent,True
DUNDF168C383E,CUST100073956,INVF94B21E793,Service Suspension,2026-07-20,None,False
DUNE01FBB2B4F,CUST100097575,INVA528AF4644,Reminder,2026-04-21,Service Restricted,False
DUN54E7079999,CUST100045736,INV1F39EF418D,Reminder,2026-07-12,Call Placed,False
DUN00CC7BC0E9,CUST100049173,INV8D450E2E4C,First Notice,2026-05-31,Email Sent,True
DUNDD4CDCB640,CUST100051201,INVAAE99787D6,Collections Referral,2026-01-15,None,False
DUN2066D16C54,CUST100000598,INV3200863D5A,Service Suspension,2026-06-03,Email Sent,True
DUN976711F6EF,CUST100016572,INV32A8054268,Reminder,2026-03-22,Email Sent,True
DUN891ACA7883,CUST100035538,INV230D76D356,Service Suspension,2026-02-21,Email Sent,True
DUN67CC9F0C09,CUST100075308,INVD1A71A462F,Reminder,2026-03-27,Call Placed,True
DUN72062C30BE,CUST100004812,INV64CADF5A1B,Final Notice,2026-03-30,Service Restricted,True
DUN64576CD761,CUST100054270,INV36A3937615,Collections Referral,2026-03-09,Service Restricted,True
DUN494BAFF9C7,CUST100009077,INVD284AB85B1,Final Notice,2026-01-09,Email Sent,True
DUN821E9D148F,CUST100090202,INV27ABD97F3B,First Notice,2026-01-09,SMS Sent,False
DUN528B6EDB0B,CUST100083632,INV87385D7CB3,Reminder,2026-02-26,Email Sent,False
DUNF754162E9D,CUST100081707,INVB092B1651F,Final Notice,2026-01-21,SMS Sent,True
DUN44B7E0B40F,CUST100035529,INVB20DA31E79,First Notice,2026-02-26,Email Sent,False
DUN601740DADA,CUST100095900,INV40F7AB6F78,First Notice,2026-04-29,None,False
DUN2B1489DF17,CUST100038551,INVE4D7E6E160,Reminder,2026-01-27,SMS Sent,True
DUNC2193F4D0F,CUST100097742,INV9CF424E48A,Reminder,2026-06-17,Email Sent,True
DUNA729CD1F74,CUST100008978,INVDDDB152B66,Final Notice,2026-07-20,Call Placed,True
DUN009CCB0A9C,CUST100063883,INV3A84771781,Reminder,2026-02-23,Service Restricted,True
DUNBFE74BF695,CUST100038271,INV0D54A74AD9,Reminder,2026-04-12,Service Restricted,True
DUN7B202B0D72,CUST100063157,INVB780EC4B7A,Reminder,2026-04-18,None,True
DUN5ADF4FB42D,CUST100053943,INV054A75CA36,Final Notice,2026-07-12,None,True
DUNDFC8B11FBE,CUST100059247,INVC2E0BE7CB0,Reminder,2026-02-19,Email Sent,False
DUN94A248B884,CUST100027285,INV035047B7A8,Reminder,2026-02-11,Call Placed,False
DUNB17071A681,CUST100085923,INVFA7A3D92E4,Final Notice,2026-02-28,Service Restricted,True
DUN9366CA279D,CUST100023285,INV4AC51A6065,Reminder,2026-03-09,Email Sent,True
DUN885C8ACDA9,CUST100034890,INV1B3D5E3EEB,Reminder,2026-01-12,None,False
DUN70E5AF45D7,CUST100056603,INV217322AF5D,Reminder,2026-05-24,Call Placed,False
DUNF3E8816911,CUST100006022,INV5B2C2747C6,First Notice,2026-06-28,None,False
DUNBCAC42EF52,CUST100082503,INV82BCE3CD84,Reminder,2026-02-22,Service Restricted,True
DUN6DFCBC8998,CUST100008656,INVAF0AC5C590,First Notice,2026-06-18,Call Placed,True
DUN7F69BDBD88,CUST100073833,INV14EB3F64CA,Final Notice,2026-05-17,Call Placed,True
DUNE7AADB771C,CUST100039787,INV4ADD851A47,First Notice,2026-01-25,None,True
DUN98FA8F532F,CUST100017429,INVF816D30D92,Final Notice,2026-06-30,Service Restricted,True
DUN1F12252698,CUST100002862,INVB89CEA19CD,Reminder,2026-01-05,SMS Sent,True
DUN8235E084C4,CUST100069640,INV8D344B3903,Collections Referral,2026-02-24,Call Placed,False
DUNE54232D602,CUST100090008,INV8B06319994,Final Notice,2026-07-01,Email Sent,False
DUNB8160AA74C,CUST100082958,INV3BD4A70E9F,Service Suspension,2026-04-06,Service Restricted,True
DUN7B76236A7F,CUST100033729,INVF9526C6ACB,Collections Referral,2026-02-25,SMS Sent,False
DUNE2A65BD011,CUST100018966,INV9415BD85B9,Collections Referral,2026-07-21,Call Placed,True
DUNC0F1B067D1,CUST100072561,INVC65CE761D6,Final Notice,2026-03-06,None,True
DUNF2954DFE0B,CUST100086252,INVE0405CE24D,Final Notice,2026-03-08,Call Placed,True
DUNB5AD014503,CUST100064763,INV696EBA766F,Final Notice,2026-06-07,Call Placed,True
DUN2F120EE49F,CUST100038191,INVAE3EA0F220,Reminder,2026-04-03,SMS Sent,False
DUND6E6031671,CUST100008777,INV504F3D8DF2,First Notice,2026-01-22,Email Sent,True
DUNB2C1ADBB8C,CUST100048446,INV5549793539,Reminder,2026-06-28,Call Placed,True
DUN54411C35BD,CUST100009547,INV15F9E78D24,Service Suspension,2026-05-09,SMS Sent,True
DUNFE118E940D,CUST100035478,INV62EC9DE8E6,Reminder,2026-06-17,None,True
DUNBC35F115D0,CUST100034099,INV101F2DE071,Reminder,2026-03-10,Call Placed,False
DUN1A187B7723,CUST100037544,INV3025C2FFC9,Reminder,2026-01-15,Email Sent,True
DUNB984C39790,CUST100042352,INV3E4A35BAF2,Final Notice,2026-05-15,SMS Sent,True
DUN707C689289,CUST100020793,INV38B1FDD833,Final Notice,2026-01-11,Call Placed,False
DUND269D3A308,CUST100014652,INV34C01D13A7,Reminder,2026-04-22,None,False
DUN936E44F47A,CUST100010224,INVD20438AFB7,First Notice,2026-03-06,SMS Sent,False
DUN7FF04CB23B,CUST100020192,INV3C098EF511,Collections Referral,2026-04-02,Call Placed,True
DUNAF9EDFAD53,CUST100017632,INV8A13AE9D0A,First Notice,2026-04-17,Email Sent,True
DUNE5714E81D5,CUST100052440,INVF749F95404,Final Notice,2026-07-22,Call Placed,True
DUN9D72ABC557,CUST100008111,INV06F0DC7957,First Notice,2026-06-12,Call Placed,True
DUN6C31E9BE6C,CUST100010129,INV4CB86F4E34,First Notice,2026-06-16,Service Restricted,True
DUNBE7E84707E,CUST100047433,INV378DFF6BAD,Reminder,2026-04-14,Call Placed,False
DUNEA132AA9FA,CUST100099143,INV45FA5FC150,First Notice,2026-02-03,Service Restricted,True
DUNDD0BF0983E,CUST100026132,INV3E8241712D,Reminder,2026-04-18,Call Placed,True
DUN88A9565517,CUST100092373,INVFD438AD7D8,Collections Referral,2026-07-19,Call Placed,True
DUN28EE7E7B08,CUST100044838,INV453E35DDEF,Reminder,2026-02-21,None,True
DUNF4DA2678DA,CUST100046854,INVA3BD9B9318,Service Suspension,2026-03-29,Service Restricted,True
DUNE25BF69DD5,CUST100021810,INV1577F5D5F8,Service Suspension,2026-01-14,Service Restricted,True
DUN45AC8087A4,CUST100070926,INV57888D2551,Reminder,2026-01-11,None,False
DUNDF8CCD86BC,CUST100044947,INVF71108BB34,Final Notice,2026-07-20,SMS Sent,True
DUNF6F930A14C,CUST100043789,INVA56386ED0E,Final Notice,2026-07-01,Call Placed,False
DUN851A285E55,CUST100022547,INV6E7B449759,Reminder,2026-06-08,Service Restricted,True
DUN871B6AEBCA,CUST100058262,INV794E0F895C,Service Suspension,2026-05-09,Call Placed,True
DUND6C3C71F61,CUST100010368,INV63BCB23E30,Collections Referral,2026-03-21,None,True
DUN5E6C37C406,CUST100035364,INV1E0552A5B0,Service Suspension,2026-01-01,Email Sent,True
DUN3629FCEE19,CUST100010501,INV4AA5642E5C,First Notice,2026-04-28,None,False
DUN17BF0DAC3D,CUST100086652,INV24A60D5484,Collections Referral,2026-03-15,Service Restricted,False
DUNB94FFCB4E9,CUST100027262,INVEDB30EDF6A,Reminder,2026-04-06,Email Sent,True
DUND6F6C87758,CUST100081756,INV70A08CAA8C,First Notice,2026-03-06,SMS Sent,False
DUN9FB32475D2,CUST100066519,INVF5F55EB353,Reminder,2026-04-21,Email Sent,False
DUN102D1CCEB7,CUST100066758,INV7E54793869,Reminder,2026-04-27,None,True
DUNDA297E8750,CUST100021953,INV4685C7B521,Reminder,2026-04-22,Call Placed,True
DUNE1EEC6AA76,CUST100049114,INVE16E5E5108,First Notice,2026-04-30,Call Placed,True
DUNA3258A2D74,CUST100053489,INV258466FD6F,Collections Referral,2026-06-09,Email Sent,True
DUNDAE19C7F17,CUST100012980,INVF43D971F1B,Reminder,2026-01-10,Call Placed,True
DUN172DC87D92,CUST100076568,INVA61FBEB5F8,Reminder,2026-04-05,SMS Sent,False
DUN8BE1FE9670,CUST100037265,INV2190CA223B,Reminder,2026-03-03,Service Restricted,False
DUN1D3F6A3FBC,CUST100006575,INV7345C22C31,Final Notice,2026-04-20,Service Restricted,False
DUN3A13849FE8,CUST100048044,INV9FF68121E6,Final Notice,2026-03-10,Call Placed,True
DUN7E3838B750,CUST100057194,INV8B8E6525A5,Reminder,2026-07-03,Service Restricted,True
DUNA001E24720,CUST100037482,INV7888951830,Reminder,2026-01-07,SMS Sent,True
DUN7EDD20FAFB,CUST100033862,INV0503DE895E,First Notice,2026-01-16,None,False
DUN94BDB7C48F,CUST100043247,INV5FF43365F0,Reminder,2026-06-14,Service Restricted,True
DUN3312084D23,CUST100078071,INV831CD2708D,Final Notice,2026-06-24,SMS Sent,False
DUNB77065E815,CUST100046951,INV9D9B9051E7,Reminder,2026-01-01,Call Placed,True
DUN0702953201,CUST100092647,INV056EC661CC,Final Notice,2026-03-21,SMS Sent,True
DUN500B52CB97,CUST100034341,INVAA3C4CC841,Reminder,2026-03-26,Email Sent,True
DUNAD1DD71398,CUST100013960,INV7EF0A962F5,Reminder,2026-03-11,None,True
DUN83B198403F,CUST100099491,INV50BE512E9A,Collections Referral,2026-01-26,SMS Sent,False
DUN20376DB860,CUST100022318,INV6BFD4A5AB0,First Notice,2026-07-04,Service Restricted,True
DUN75DC51FC18,CUST100010137,INV1230743745,Final Notice,2026-02-27,None,True
DUN2863F0A916,CUST100085601,INV21D8346C20,Final Notice,2026-02-14,SMS Sent,True
DUNE9DC72F433,CUST100059643,INVD40C134A84,Final Notice,2026-06-27,Call Placed,True
DUN7F8F0C5CB0,CUST100059163,INV58864A7F22,First Notice,2026-01-08,Service Restricted,True
DUN669C794974,CUST100005930,INVF2082E35DB,Reminder,2026-01-19,SMS Sent,True
DUN9FC3078ED3,CUST100014306,INV38CC8FBCEB,Collections Referral,2026-05-03,Call Placed,False
DUN267272AA62,CUST100047756,INV09430DF32C,Service Suspension,2026-07-17,Service Restricted,False
DUNA6CF26219E,CUST100070600,INV2B3F5569FC,First Notice,2026-01-19,Call Placed,True
DUNB282C4ED34,CUST100097559,INVAB8E4604FD,Final Notice,2026-04-01,Service Restricted,False
DUNF1CE2A9BC5,CUST100026485,INV10C96972A2,Collections Referral,2026-02-28,Email Sent,False
DUN95B056C71D,CUST100055083,INVAD15F1C915,Reminder,2026-07-14,Call Placed,True
DUNEBDFBA88E5,CUST100030958,INV5E657D6BEF,Reminder,2026-07-19,Call Placed,False
DUNA3C4A3E9B9,CUST100062865,INVE53AFB6DD9,Collections Referral,2026-01-29,Email Sent,True
DUNF08A23DDB1,CUST100065610,INVCADC26F2D3,First Notice,2026-03-02,Email Sent,True
DUN0137914AB8,CUST100077111,INV0CF7FC249E,First Notice,2026-07-21,Service Restricted,True
DUN104EECDFC4,CUST100003300,INV7E360960C3,Final Notice,2026-07-23,None,True
DUN084A16769C,CUST100045416,INVDF73717DD8,Reminder,2026-07-01,Call Placed,False
DUN488B2A4616,CUST100083125,INV3050693041,Collections Referral,2026-07-18,Call Placed,False
DUN4306057E88,CUST100075985,INV3B145ED945,Reminder,2026-01-15,SMS Sent,False
DUN0929BB526E,CUST100070688,INVA2115F8C5E,Reminder,2026-06-10,None,True
DUN884CBB9411,CUST100059047,INV862F11C046,First Notice,2026-05-01,Service Restricted,True
DUN94E6CCB194,CUST100087741,INV1FA1E31366,Final Notice,2026-07-23,None,True
DUN35C1E99740,CUST100065143,INV2497954BA4,First Notice,2026-01-26,SMS Sent,True
DUND42DDFEC36,CUST100094713,INVACC50DA989,Reminder,2026-05-27,Call Placed,True
DUNA83D764671,CUST100093100,INV8D0B985E4F,First Notice,2026-02-17,SMS Sent,False
DUN28B049D6BD,CUST100068920,INV03A148FB41,First Notice,2026-05-01,None,False
DUNEB5373E35D,CUST100001253,INV1D21C7588C,Collections Referral,2026-07-03,Email Sent,True
DUNDA778710F2,CUST100013121,INV065188A1B9,Reminder,2026-01-25,Service Restricted,True
DUN70C6DB8414,CUST100021094,INV93EC833D38,Collections Referral,2026-04-27,Call Placed,False
DUN6A30777FBC,CUST100074088,INV10EE8B9B71,Reminder,2026-04-01,Call Placed,True
DUNEA54C4738A,CUST100097983,INV9C374FA818,Reminder,2026-01-24,None,False
DUND3AD540447,CUST100088499,INV184A3B6789,First Notice,2026-04-30,Email Sent,True
DUN920CA48C17,CUST100088179,INVE3E06DE1D6,Final Notice,2026-04-27,Call Placed,True
DUN9928E06B87,CUST100004111,INVFA370C2FD5,First Notice,2026-05-10,Email Sent,False
DUNBD66C09F82,CUST100000723,INV32B08A64E9,First Notice,2026-07-05,SMS Sent,False
DUNBFADB08139,CUST100098091,INVB010F3C252,Reminder,2026-04-02,Service Restricted,False
DUN874305046C,CUST100026430,INV47B67CB593,Final Notice,2026-06-16,None,False
DUN6CEEA0E5CD,CUST100048656,INV16A1FE2517,Reminder,2026-04-18,Email Sent,False
DUN4868E40DA1,CUST100046986,INVCAAADAAAFB,First Notice,2026-07-14,Service Restricted,False
DUN91E6ED0C21,CUST100063835,INVE0FFF58E01,Reminder,2026-02-23,SMS Sent,False
DUN1D1750B75F,CUST100033647,INV772092B818,Reminder,2026-04-13,Service Restricted,True
DUN0475E69D6C,CUST100073143,INV8694A81743,First Notice,2026-07-20,None,True
DUNEDF8A9328E,CUST100085323,INV537E8862C1,Reminder,2026-01-18,SMS Sent,True
DUNA0E20DF252,CUST100044296,INV11EA10098C,Service Suspension,2026-06-25,SMS Sent,True
DUN7F3300EED5,CUST100052432,INVD8D2DD486E,First Notice,2026-07-16,Email Sent,True
DUN4B9D379BBE,CUST100035101,INV9D15C92EC2,Reminder,2026-01-31,Email Sent,True
DUN9196DD6268,CUST100030165,INV818CAF931F,First Notice,2026-02-27,None,True
