plan_id,customer_id,plan_name,plan_type,monthly_fee_usd,data_allowance_gb,voice_minutes,sms_allowance,start_date
PLN565AA2B496,CUST100077974,Unlimited Premium,Postpaid Mobile,49.76,50,500,500,2017-11-29
PLN4D3061886E,CUST100044702,IoT Data Plan,Prepaid Mobile,48.96,10,-1,500,2015-03-30
PLNA363F1D795,CUST100020357,Unlimited Plus,Postpaid Mobile,141.49,20,-1,100,2015-03-30
PLNDE12003B0D,CUST100004315,Unlimited Premium,Postpaid Mobile,16.13,5,1000,-1,2020-04-09
PLN18F63C5FCF,CUST100060025,IoT Data Plan,Postpaid Mobile,89.66,20,500,-1,2024-08-17
PLN2D7AF80E88,CUST100082098,Unlimited Basic,Broadband,51.98,2,1000,100,2022-06-17
PLNC182A29617,CUST100009248,Prepaid 5GB,Postpaid Mobile,100.68,-1,500,-1,2026-06-11
PLNE92CB8B944,CUST100063318,Unlimited Premium,Postpaid Mobile,145.11,50,-1,-1,2023-10-30
PLN6B987CB718,CUST100004731,Unlimited Basic,Postpaid Mobile,103.09,-1,500,100,2015-01-12
PLND060F9D4CF,CUST100056295,Unlimited Basic,Broadband,95.83,2,1000,500,2026-03-24
PLN37489E1431,CUST100053661,Unlimited Premium,Broadband,107.04,10,1000,100,2024-06-21
PLNDAA3F909B1,CUST100098116,Family Share 10GB,Prepaid Mobile,39.23,5,-1,-1,2019-06-03
PLNF1C572C73B,CUST100074346,IoT Data Plan,Broadband,58.68,50,500,500,2016-12-21
PLNE0B143DB18,CUST100055763,Unlimited Basic,Broadband,145.6,2,-1,500,2020-08-08
PLNE5060FA881,CUST100059651,Unlimited Plus,Prepaid Mobile,98.96,20,-1,-1,2016-03-18
PLN20FF3FFD9D,CUST100041100,IoT Data Plan,Prepaid Mobile,118.67,50,-1,100,2016-04-21
PLNA04149E14D,CUST100061854,Unlimited Premium,Postpaid Mobile,69.18,2,500,500,2020-03-23
PLNA2A1C5C725,CUST100031508,IoT Data Plan,Broadband,120.92,20,500,100,2025-11-10
PLNC5A5365E49,CUST100098949,Unlimited Premium,Postpaid Mobile,90.16,2,1000,100,2026-01-10
PLNB2E21CD562,CUST100078331,Unlimited Basic,Prepaid Mobile,54.25,50,1000,-1,2018-06-10
PLN530E6F53A3,CUST100087241,Prepaid 5GB,Prepaid Mobile,64.2,50,500,100,2017-11-15
PLNCDD8384183,CUST100056397,Unlimited Basic,Postpaid Mobile,148.84,5,-1,100,2026-01-31
PLN88A2FB2FD8,CUST100062963,Unlimited Plus,Postpaid Mobile,120.57,2,500,100,2021-02-03
PLN47DB9FC47E,CUST100026871,Unlimited Premium,Postpaid Mobile,28.6,10,-1,-1,2021-10-06
PLN0B5B4840AB,CUST100027035,Fiber 1Gbps,Postpaid Mobile,39.54,2,1000,-1,2022-10-15
PLNE178888510,CUST100091322,Fiber 500Mbps,Postpaid Mobile,32.61,2,1000,500,2016-12-20
PLNCFF1DFFACE,CUST100091291,Unlimited Basic,Postpaid Mobile,102.63,20,-1,500,2019-02-10
PLNA6AF13AF10,CUST100070156,IoT Data Plan,Postpaid Mobile,81.15,2,1000,500,2019-06-19
PLN19CF6AEC43,CUST100090166,Prepaid 5GB,Postpaid Mobile,60.8,20,500,-1,2016-05-30
PLNEE76A0B3A4,CUST100054516,Prepaid 5GB,Broadband,63.0,-1,500,-1,2020-10-25
PLN7859A8FA8B,CUST100083212,Fiber 1Gbps,Postpaid Mobile,137.8,2,1000,100,2025-06-27
PLN4C76B8BD60,CUST100001958,Fiber 500Mbps,Broadband,79.57,2,500,100,2017-02-25
PLN86D2915E80,CUST100002428,Fiber 500Mbps,Prepaid Mobile,124.93,-1,1000,-1,2021-06-10
PLN1FF8C8274E,CUST100089659,Unlimited Basic,Prepaid Mobile,91.2,10,-1,100,2022-02-15
PLNA84A6A37EC,CUST100091809,Fiber 1Gbps,Broadband,146.22,10,500,100,2022-03-20
PLN6FA0C48AA5,CUST100081778,Fiber 500Mbps,Postpaid Mobile,59.93,2,500,100,2025-03-08
PLN31662F0A69,CUST100055548,Family Share 10GB,Broadband,37.48,20,-1,-1,2024-05-14
PLN0EC3097E3F,CUST100070786,Family Share 10GB,Broadband,114.16,20,-1,-1,2018-03-11
PLN6A235E9CF2,CUST100049477,Prepaid 5GB,Prepaid Mobile,19.8,-1,-1,100,2023-06-01
PLN48A68DD87E,CUST100090821,Prepaid 5GB,Postpaid Mobile,114.97,50,1000,-1,2016-02-29
PLNEB95C0F115,CUST100057525,Fiber 500Mbps,Postpaid Mobile,16.25,10,500,-1,2021-07-03
PLN6B983181F6,CUST100035570,Unlimited Basic,Postpaid Mobile,66.1,2,500,-1,2018-08-01
PLNC41A8746E0,CUST100073129,Fiber 500Mbps,Postpaid Mobile,146.0,-1,-1,100,2022-05-26
PLN828751CB1B,CUST100059707,IoT Data Plan,Postpaid Mobile,22.54,10,500,-1,2016-01-26
PLNF27158B11D,CUST100098585,Unlimited Plus,Broadband,143.32,10,-1,100,2021-12-07
PLN5AD17B6E35,CUST100090417,IoT Data Plan,Postpaid Mobile,58.59,2,1000,-1,2015-03-27
PLND3F114453B,CUST100074678,Unlimited Plus,Prepaid Mobile,27.49,2,1000,-1,2019-03-07
PLNE617387735,CUST100021582,Prepaid 5GB,Prepaid Mobile,82.97,-1,500,100,2019-01-10
PLN0B2B7B64EC,CUST100053581,Fiber 500Mbps,Prepaid Mobile,34.22,-1,-1,-1,2018-06-02
PLNBC6E467F1F,CUST100042609,IoT Data Plan,Broadband,125.5,-1,-1,-1,2022-08-20
PLN26B43B5123,CUST100028441,IoT Data Plan,Prepaid Mobile,20.28,2,-1,500,2025-06-23
PLN3531C80E5C,CUST100033749,IoT Data Plan,Broadband,54.95,50,500,-1,2023-02-10
PLN254B585739,CUST100067790,Fiber 1Gbps,Postpaid Mobile,101.48,-1,-1,100,2017-11-05
PLN45595E2DC0,CUST100049409,Prepaid 5GB,Broadband,144.38,20,1000,-1,2015-11-05
PLN774319AED3,CUST100077443,IoT Data Plan,Postpaid Mobile,123.97,2,500,500,2022-08-29
PLN6FB42F1486,CUST100050325,Unlimited Basic,Postpaid Mobile,35.48,10,1000,100,2023-09-12
PLN05502F6857,CUST100087735,Fiber 1Gbps,Postpaid Mobile,50.12,5,-1,-1,2022-06-30
PLNFF4AFD46FE,CUST100019142,Prepaid 5GB,Postpaid Mobile,47.68,10,500,500,2015-12-15
PLNDD9A1686CF,CUST100097146,Fiber 500Mbps,Postpaid Mobile,27.59,5,-1,500,2019-01-02
PLNB756102C10,CUST100084579,Unlimited Premium,Broadband,97.39,20,-1,-1,2016-12-11
PLN37AA279CF7,CUST100059218,Prepaid 5GB,Postpaid Mobile,85.04,20,1000,-1,2021-08-21
PLN021D478308,CUST100074485,Unlimited Basic,Postpaid Mobile,39.41,20,-1,100,2016-09-01
PLNED961DFEEC,CUST100011301,Fiber 500Mbps,Postpaid Mobile,21.3,10,1000,500,2024-08-07
PLN8AB679D389,CUST100071601,Fiber 1Gbps,Broadband,109.35,10,1000,100,2024-09-27
PLN8186261136,CUST100099786,Family Share 10GB,Postpaid Mobile,131.14,5,500,100,2015-05-02
PLN90C29F64F4,CUST100000558,Family Share 10GB,Postpaid Mobile,126.09,-1,500,500,2024-10-08
PLNB582ECE71D,CUST100012793,Prepaid 5GB,Postpaid Mobile,140.16,50,500,100,2017-04-17
PLN7FEFCBE0F0,CUST100057319,Family Share 10GB,Postpaid Mobile,82.54,10,-1,500,2026-01-30
PLN576E4DF20A,CUST100075792,Family Share 10GB,IoT,109.79,2,-1,500,2021-06-03
PLN966669D704,CUST100057972,IoT Data Plan,Broadband,48.91,10,1000,100,2019-02-01
PLNFCB1084C78,CUST100031954,Fiber 1Gbps,Broadband,49.3,20,500,-1,2021-01-27
PLN26EAC26304,CUST100044420,Unlimited Basic,Postpaid Mobile,127.95,20,1000,-1,2025-05-10
PLNB4A59EF37E,CUST100004235,Unlimited Basic,Postpaid Mobile,133.47,20,1000,500,2015-04-09
PLNBA77F8BA2F,CUST100026196,Unlimited Premium,Prepaid Mobile,88.01,20,1000,500,2015-09-20
PLN0147DBC722,CUST100009626,Fiber 500Mbps,Broadband,80.3,10,1000,100,2022-08-29
PLNCBEDD172B2,CUST100093239,Prepaid 5GB,Postpaid Mobile,71.72,-1,-1,500,2016-05-08
PLND200969A3F,CUST100085989,Fiber 1Gbps,Prepaid Mobile,98.23,5,1000,500,2016-03-12
PLNA2D3DAA144,CUST100004774,Prepaid 5GB,Postpaid Mobile,89.43,-1,1000,500,2018-01-22
PLN291271BB5D,CUST100094915,Prepaid 5GB,Postpaid Mobile,109.81,2,-1,-1,2024-05-22
PLN8BFCDCE8A5,CUST100055746,Prepaid 5GB,Prepaid Mobile,147.87,-1,-1,100,2023-10-10
PLN30747AF77D,CUST100093939,Fiber 1Gbps,Broadband,117.94,20,-1,100,2022-12-02
PLN80DE87C8F3,CUST100070190,Family Share 10GB,Broadband,118.64,50,500,500,2018-11-26
PLN5F8A69A47C,CUST100079069,Fiber 500Mbps,Prepaid Mobile,142.54,10,1000,100,2023-03-24
PLN8CC2F272B6,CUST100000396,Unlimited Basic,Broadband,102.18,20,-1,100,2024-06-11
PLND9FEA089FE,CUST100050768,Unlimited Premium,Broadband,109.6,50,500,100,2016-05-27
PLNCDAF30D203,CUST100081025,IoT Data Plan,Prepaid Mobile,65.34,50,-1,-1,2016-11-06
PLN59B2BB6840,CUST100056531,Unlimited Basic,Broadband,112.59,5,500,100,2023-12-06
PLN4AEAA72783,CUST100018008,Unlimited Premium,Postpaid Mobile,149.84,5,-1,500,2018-07-16
PLN096DFD803C,CUST100016959,IoT Data Plan,Postpaid Mobile,17.99,20,500,-1,2024-01-20
PLNED00A7B833,CUST100031024,Unlimited Plus,Postpaid Mobile,93.16,2,-1,-1,2019-11-08
PLN97769BE18A,CUST100030604,Unlimited Basic,Postpaid Mobile,61.53,10,1000,100,2019-04-09
PLN6BB2A92FAC,CUST100093815,Fiber 1Gbps,Postpaid Mobile,67.93,50,500,100,2023-02-17
PLN328735ECCB,CUST100072458,Family Share 10GB,IoT,123.91,5,1000,100,2018-09-29
PLN6809113DD2,CUST100017985,Family Share 10GB,Broadband,88.53,20,500,-1,2024-07-30
PLND76D8B783C,CUST100043247,Unlimited Plus,Postpaid Mobile,146.68,2,-1,-1,2017-10-07
PLN72CF36268F,CUST100071250,Fiber 500Mbps,Postpaid Mobile,133.75,5,500,-1,2024-11-12
PLNC6390D3FFA,CUST100019931,Unlimited Plus,Prepaid Mobile,144.37,10,-1,-1,2016-07-27
PLND96E81EEB2,CUST100017441,Unlimited Premium,Postpaid Mobile,63.77,20,500,-1,2017-08-22
PLNB49E920927,CUST100060533,Family Share 10GB,Postpaid Mobile,33.33,50,1000,100,2018-06-20
PLN5758202B35,CUST100006695,Unlimited Plus,Broadband,134.8,50,500,100,2021-04-25
PLN0DA2F9E428,CUST100015329,Fiber 1Gbps,Prepaid Mobile,77.52,-1,1000,-1,2017-01-18
PLN588C408C3F,CUST100012758,Unlimited Premium,Postpaid Mobile,40.97,50,-1,-1,2024-11-04
PLN1926837838,CUST100094146,IoT Data Plan,Prepaid Mobile,61.43,5,-1,500,2019-07-03
PLN5DB8201668,CUST100061887,Prepaid 5GB,Prepaid Mobile,99.36,5,-1,100,2023-08-05
PLN2D81E3B936,CUST100036569,Unlimited Premium,Prepaid Mobile,81.22,5,1000,500,2019-12-27
PLNA03448CC28,CUST100013127,Fiber 500Mbps,Broadband,108.1,5,1000,-1,2022-03-03
PLNB61C52D1D9,CUST100068757,Unlimited Basic,Prepaid Mobile,144.67,2,500,500,2023-02-21
PLN8798806B70,CUST100038545,Unlimited Premium,Prepaid Mobile,147.94,10,500,500,2024-06-14
PLN437CE63637,CUST100079395,Unlimited Premium,IoT,112.97,20,1000,500,2025-03-12
PLN05DEC9300D,CUST100036444,Prepaid 5GB,Postpaid Mobile,107.2,20,-1,500,2015-05-05
PLN3F3735BBEC,CUST100043345,Unlimited Basic,Prepaid Mobile,19.69,-1,1000,500,2021-01-18
PLN52617067CD,CUST100088088,Unlimited Plus,Postpaid Mobile,43.98,2,-1,-1,2015-08-22
PLN3EE9A0D0A6,CUST100004071,Fiber 1Gbps,Postpaid Mobile,19.03,-1,1000,100,2015-11-05
PLN91AFECC9C3,CUST100058263,Unlimited Plus,Prepaid Mobile,66.58,-1,1000,-1,2021-01-09
PLN4D04C0BBCF,CUST100079546,Fiber 500Mbps,Postpaid Mobile,146.73,50,500,-1,2024-02-16
PLNB04E9D0E14,CUST100015243,Prepaid 5GB,Prepaid Mobile,101.43,50,-1,100,2016-11-28
PLN31A1B7328B,CUST100044804,Unlimited Basic,Prepaid Mobile,62.91,2,500,100,2024-09-06
PLNF76B441EB6,CUST100010238,Unlimited Plus,Prepaid Mobile,136.76,20,-1,500,2017-05-14
PLNEE00EAA076,CUST100080066,Prepaid 5GB,Postpaid Mobile,46.96,5,1000,100,2024-02-15
PLNB3F5A35041,CUST100096651,Family Share 10GB,Prepaid Mobile,40.36,2,1000,100,2023-11-04
PLN0AA6E28F87,CUST100070209,Unlimited Premium,Postpaid Mobile,141.66,-1,500,500,2021-02-23
PLNDEDE289692,CUST100076304,Prepaid 5GB,Postpaid Mobile,65.48,50,500,-1,2025-01-26
PLNB751EC29BA,CUST100061019,Family Share 10GB,Postpaid Mobile,100.59,10,1000,500,2015-09-04
PLNDFE3EE6BDE,CUST100076243,Family Share 10GB,Prepaid Mobile,20.65,20,500,500,2022-01-19
PLN82E33C9020,CUST100014005,Fiber 1Gbps,Broadband,65.31,2,1000,100,2023-05-05
PLNFB8A12C62A,CUST100024067,Unlimited Premium,Prepaid Mobile,86.61,20,500,100,2017-04-21
PLN5561AB8494,CUST100095922,Family Share 10GB,Prepaid Mobile,33.43,-1,1000,-1,2018-02-18
PLNDE63F5297B,CUST100027764,Unlimited Basic,Postpaid Mobile,132.63,20,1000,500,2018-08-11
PLND04DEBC66E,CUST100034592,Family Share 10GB,Postpaid Mobile,107.33,-1,1000,500,2019-08-13
PLN739B12FDC5,CUST100068536,Unlimited Premium,Postpaid Mobile,31.38,20,-1,100,2022-08-24
PLNB1CFC4913B,CUST100017812,Unlimited Plus,Postpaid Mobile,131.85,-1,500,100,2021-09-14
PLNBF42D79126,CUST100040920,IoT Data Plan,Postpaid Mobile,32.55,2,1000,100,2025-03-16
PLN5F6F980DDA,CUST100000120,Prepaid 5GB,Postpaid Mobile,140.11,-1,-1,100,2023-09-12
PLN46837A16A3,CUST100024254,Family Share 10GB,Prepaid Mobile,92.53,2,1000,-1,2019-07-30
PLNEB41A00584,CUST100040059,IoT Data Plan,IoT,56.02,10,1000,100,2019-07-24
PLNE511F8E832,CUST100002507,Unlimited Premium,Prepaid Mobile,92.41,50,-1,-1,2017-07-30
PLN9DF6E49D3A,CUST100011357,Unlimited Basic,Postpaid Mobile,32.42,-1,-1,100,2025-12-28
PLN7D4919740E,CUST100061082,Unlimited Premium,Postpaid Mobile,57.46,5,500,-1,2016-06-26
PLN0CA1FD7B21,CUST100091215,Unlimited Premium,Broadband,126.07,-1,500,500,2017-12-02
PLNF42A81E4B9,CUST100009201,Family Share 10GB,Postpaid Mobile,124.95,20,1000,-1,2022-03-16
PLN3FF64327F2,CUST100049902,Unlimited Plus,Broadband,108.78,-1,-1,-1,2021-03-02
PLNBE4F4FDD7D,CUST100000616,Unlimited Plus,Broadband,69.58,5,500,100,2015-01-15
PLNE7437493CE,CUST100039870,Fiber 1Gbps,Postpaid Mobile,114.3,2,1000,500,2018-12-26
PLNEB418E57BC,CUST100046240,Unlimited Plus,Broadband,53.42,20,500,500,2017-06-10
PLN56E09D7C90,CUST100079781,Family Share 10GB,Prepaid Mobile,84.85,-1,-1,-1,2020-05-14
PLNE6CD5E8DE0,CUST100019318,Family Share 10GB,Postpaid Mobile,136.97,-1,-1,500,2023-11-05
PLNE77A827BD9,CUST100070839,Unlimited Basic,Broadband,101.98,10,1000,500,2020-08-27
PLN6853FFD795,CUST100047386,Unlimited Plus,Broadband,90.92,-1,500,500,2023-07-05
PLNB28C027A04,CUST100069974,Fiber 1Gbps,Postpaid Mobile,27.03,20,1000,100,2016-08-31
PLN6225BB4A8E,CUST100083622,Family Share 10GB,Postpaid Mobile,111.63,20,-1,-1,2022-02-23
PLNE564192AA1,CUST100073758,Unlimited Plus,Postpaid Mobile,111.89,-1,1000,100,2019-10-29
PLN9EE7F2E011,CUST100000499,Unlimited Basic,Broadband,96.16,10,500,500,2024-01-06
PLNA2199A5ABA,CUST100090508,Family Share 10GB,Postpaid Mobile,71.98,5,1000,500,2026-01-08
PLN59C17FD706,CUST100083440,Prepaid 5GB,Postpaid Mobile,110.86,20,500,500,2024-06-22
PLNB38B178762,CUST100062234,Unlimited Basic,Postpaid Mobile,145.82,10,1000,-1,2015-09-13
PLN2DC0AAEACA,CUST100045912,Unlimited Basic,Postpaid Mobile,118.87,-1,1000,500,2017-03-31
PLN1EF6AEF7EE,CUST100006622,Unlimited Premium,Postpaid Mobile,142.38,5,-1,-1,2024-06-20
PLN869F5F3CDE,CUST100073920,Fiber 500Mbps,Postpaid Mobile,102.81,10,500,-1,2021-01-25
PLN573BAFBA37,CUST100077619,IoT Data Plan,Postpaid Mobile,53.7,2,-1,-1,2017-11-25
PLN2FE8E734DF,CUST100039474,Unlimited Basic,Postpaid Mobile,95.11,50,1000,500,2026-01-10
PLN339AA66054,CUST100042515,Family Share 10GB,Postpaid Mobile,126.93,2,500,100,2021-12-30
PLNB4E8E6AB14,CUST100088739,Fiber 500Mbps,Postpaid Mobile,139.66,-1,-1,100,2021-01-28
PLNA16416B106,CUST100064101,Unlimited Basic,Postpaid Mobile,52.96,50,-1,500,2024-08-11
PLNCDA03DBACE,CUST100064665,Fiber 500Mbps,Broadband,138.4,10,1000,100,2019-03-14
PLN36768203F8,CUST100034584,Prepaid 5GB,Postpaid Mobile,44.16,10,-1,100,2017-03-14
PLN8F5AB1018A,CUST100001109,Fiber 500Mbps,Postpaid Mobile,79.15,2,-1,100,2015-06-08
PLN89D582458F,CUST100027477,Unlimited Premium,IoT,62.87,20,1000,100,2021-03-12
PLN67A0617147,CUST100021968,Unlimited Plus,Postpaid Mobile,139.05,2,-1,500,2022-09-14
PLN68BCBAD9B8,CUST100096309,Fiber 1Gbps,Prepaid Mobile,16.16,-1,-1,-1,2023-01-18
PLNCD28E9079B,CUST100035832,Prepaid 5GB,Postpaid Mobile,128.63,10,-1,-1,2018-06-15
PLN61F1B7ECB3,CUST100053867,Family Share 10GB,Postpaid Mobile,91.4,-1,-1,100,2020-04-17
PLN7B452C7498,CUST100051307,Prepaid 5GB,Broadband,16.88,10,1000,-1,2023-01-07
PLN702AD91E84,CUST100059633,Unlimited Plus,Prepaid Mobile,96.95,5,-1,-1,2015-08-21
PLN9798816832,CUST100028759,Fiber 1Gbps,Postpaid Mobile,68.93,2,500,500,2026-05-06
PLN2194A1A4D0,CUST100002736,Unlimited Plus,Prepaid Mobile,148.48,-1,1000,-1,2017-06-06
PLN37910637C1,CUST100008803,Family Share 10GB,IoT,76.93,10,500,500,2015-07-29
PLNB8A93A7B48,CUST100034426,Family Share 10GB,Postpaid Mobile,90.62,20,1000,100,2022-03-25
PLN7341D45BE9,CUST100014358,Fiber 1Gbps,Prepaid Mobile,37.95,-1,-1,500,2023-04-26
PLN003675F58E,CUST100063198,Unlimited Plus,Prepaid Mobile,74.31,5,-1,-1,2024-09-27
PLN9AB0AD779D,CUST100067083,Fiber 1Gbps,Broadband,52.0,50,1000,-1,2018-01-27
PLN81F8C53426,CUST100093928,IoT Data Plan,Broadband,47.97,2,500,100,2024-08-23
PLN1D6A3758CC,CUST100050775,Unlimited Plus,Postpaid Mobile,102.52,5,500,100,2018-11-30
PLN40B1E0E237,CUST100026603,Fiber 500Mbps,IoT,114.12,50,1000,500,2025-10-27
PLNBA877B1A4D,CUST100067521,Unlimited Plus,Postpaid Mobile,26.7,10,-1,500,2020-01-15
PLN4DF19A1C3B,CUST100061642,Fiber 1Gbps,Broadband,145.24,10,1000,500,2018-11-14
PLN8FC78C6A75,CUST100038062,Unlimited Plus,IoT,137.31,5,-1,500,2019-03-25
PLN6DC2BF0874,CUST100019346,Unlimited Premium,Prepaid Mobile,83.91,10,-1,100,2024-03-12
PLNFD56F42BF8,CUST100004498,Unlimited Premium,Broadband,42.73,-1,500,100,2019-01-21
PLNB3865D3A34,CUST100073884,Fiber 500Mbps,Postpaid Mobile,34.12,-1,500,500,2021-02-02
PLNB083C4D010,CUST100025754,Fiber 1Gbps,Postpaid Mobile,44.54,50,500,100,2025-05-31
PLN44E1691B61,CUST100081218,Unlimited Plus,Prepaid Mobile,53.87,50,1000,500,2026-04-21
PLNE8DD99A19F,CUST100046601,Prepaid 5GB,Postpaid Mobile,55.13,-1,1000,500,2018-04-02
PLN3967786F5E,CUST100078109,Unlimited Premium,Broadband,116.08,-1,500,100,2023-01-05
PLN2D0DC08ACC,CUST100031160,Prepaid 5GB,Prepaid Mobile,25.18,10,500,100,2017-08-05
PLN147FF5FBA3,CUST100064138,Family Share 10GB,Postpaid Mobile,116.09,-1,1000,100,2017-08-04
PLNFEBBFED257,CUST100086726,Fiber 500Mbps,Postpaid Mobile,116.01,50,1000,100,2022-07-20
PLNBC4FF124AF,CUST100099471,Fiber 500Mbps,Broadband,109.77,5,500,-1,2019-04-02
PLNC2A575E939,CUST100056630,Unlimited Basic,Prepaid Mobile,130.38,2,-1,100,2021-01-03
PLN7EC66164A8,CUST100046238,IoT Data Plan,Postpaid Mobile,109.74,50,-1,100,2020-05-17
PLN5127FF7CE2,CUST100034062,Unlimited Premium,Broadband,108.37,5,500,100,2025-01-24
PLN9649EACB88,CUST100040543,Unlimited Plus,Postpaid Mobile,17.14,20,-1,-1,2024-01-06
PLNE9FD1BF085,CUST100059606,Family Share 10GB,Postpaid Mobile,58.38,50,-1,500,2021-07-26
PLN067BDE187E,CUST100038638,Unlimited Basic,Prepaid Mobile,141.25,20,500,100,2017-04-03
PLN467B7867FB,CUST100050001,Fiber 500Mbps,IoT,20.67,2,-1,-1,2018-03-13
PLNAF20B1F42D,CUST100009716,Fiber 500Mbps,Prepaid Mobile,20.56,-1,-1,-1,2025-07-01
PLN615068AC2C,CUST100098555,Unlimited Plus,Postpaid Mobile,132.95,-1,1000,100,2019-12-07
PLN87FC29540A,CUST100031436,Family Share 10GB,Prepaid Mobile,124.81,50,500,100,2022-04-24
PLNABBD1AA527,CUST100003456,Prepaid 5GB,Prepaid Mobile,42.58,10,-1,-1,2021-12-13
PLN0560BE4C6F,CUST100079027,IoT Data Plan,Postpaid Mobile,21.51,50,500,100,2024-12-26
PLNDAF3C81620,CUST100005881,Fiber 1Gbps,Prepaid Mobile,43.44,5,-1,100,2022-07-04
PLN4E848AAF84,CUST100042131,Unlimited Plus,Prepaid Mobile,145.21,10,-1,100,2015-02-15
PLND19FE75608,CUST100095277,Family Share 10GB,Postpaid Mobile,99.83,20,1000,500,2023-12-09
PLN5EC7AF9FDB,CUST100012916,Unlimited Basic,IoT,104.89,20,500,-1,2020-09-28
PLNB430B47C1A,CUST100077200,Family Share 10GB,Postpaid Mobile,131.72,20,1000,100,2021-04-14
PLN17E6CEBB09,CUST100056291,Unlimited Plus,Prepaid Mobile,53.26,50,500,100,2024-09-30
PLN5C0400E498,CUST100006907,Unlimited Plus,Prepaid Mobile,95.02,20,500,100,2015-08-18
PLN731D878CF3,CUST100087447,Unlimited Basic,Broadband,98.15,10,1000,100,2019-03-18
PLNF9C5AAE3D6,CUST100065008,Fiber 1Gbps,Postpaid Mobile,128.75,20,-1,100,2021-01-12
PLN9BBE981676,CUST100030345,IoT Data Plan,Prepaid Mobile,53.07,-1,1000,100,2019-07-09
PLNF8A64D8C34,CUST100005695,Fiber 1Gbps,Postpaid Mobile,79.65,2,500,-1,2021-02-24
PLN1571B6F038,CUST100097491,Fiber 1Gbps,Prepaid Mobile,47.95,-1,-1,-1,2022-11-23
PLN7145E6676E,CUST100098478,Fiber 500Mbps,Postpaid Mobile,44.0,2,1000,500,2026-06-22
PLN39D70A2420,CUST100078056,Prepaid 5GB,Prepaid Mobile,141.39,20,-1,500,2026-05-21
PLN39DC637C5F,CUST100052403,Unlimited Basic,Broadband,133.4,10,1000,100,2023-11-03
PLN25D57BD394,CUST100094027,IoT Data Plan,Postpaid Mobile,47.04,2,-1,-1,2020-11-23
PLN9D277DE201,CUST100059160,Fiber 1Gbps,Postpaid Mobile,107.34,2,-1,100,2024-12-29
PLNAA15A9C891,CUST100051353,Fiber 1Gbps,Postpaid Mobile,102.44,20,-1,100,2023-01-29
PLN9CB6A4130D,CUST100098706,IoT Data Plan,Prepaid Mobile,131.65,-1,-1,500,2025-10-20
PLN010AC1CCAB,CUST100091342,Fiber 1Gbps,Postpaid Mobile,144.7,20,1000,500,2024-07-12
PLN5023053E1F,CUST100021241,Fiber 500Mbps,Postpaid Mobile,115.93,20,1000,500,2020-03-02
PLN8ACF2B2D42,CUST100086560,Prepaid 5GB,Postpaid Mobile,36.16,-1,500,100,2023-09-30
PLN829AF9EA1C,CUST100050184,Prepaid 5GB,Broadband,34.44,10,500,100,2020-04-12
PLNC6D79D1B77,CUST100068737,Unlimited Plus,Prepaid Mobile,39.48,20,500,500,2022-04-19
PLNEA09B26FA0,CUST100093869,Family Share 10GB,Postpaid Mobile,41.1,2,-1,-1,2019-04-19
PLN83537D1EAA,CUST100064468,Prepaid 5GB,Postpaid Mobile,81.98,50,1000,500,2018-06-09
PLN3B26B86071,CUST100089826,Unlimited Plus,Postpaid Mobile,139.74,50,500,-1,2023-06-02
PLN49FDDED259,CUST100084878,Prepaid 5GB,Postpaid Mobile,23.2,50,1000,100,2018-02-21
PLN66976067D1,CUST100039976,IoT Data Plan,Postpaid Mobile,56.41,2,500,100,2018-12-25
PLN443B3EC4E7,CUST100072681,Unlimited Basic,Postpaid Mobile,146.79,50,500,100,2019-11-10
PLN37AD316631,CUST100063355,Family Share 10GB,Postpaid Mobile,102.95,2,-1,100,2016-04-15
PLNDE1B795AA0,CUST100070350,Unlimited Basic,Postpaid Mobile,50.09,2,-1,-1,2016-03-31
PLNBCF0AD4A3F,CUST100091438,Fiber 1Gbps,IoT,65.33,10,-1,-1,2018-09-26
PLN90CFB47752,CUST100050648,Fiber 1Gbps,Prepaid Mobile,103.83,50,-1,-1,2022-05-06
PLN11D815B34B,CUST100072077,Fiber 1Gbps,Broadband,46.46,-1,500,-1,2020-11-21
PLN44E893831B,CUST100044114,Unlimited Premium,Postpaid Mobile,32.39,-1,-1,500,2015-07-06
PLN9757A6D758,CUST100042965,Unlimited Basic,Postpaid Mobile,90.72,10,1000,-1,2017-11-03
PLN1B9C3A83D6,CUST100069802,Fiber 500Mbps,Broadband,129.58,20,500,-1,2017-06-02
PLNC71C4F5F9A,CUST100090132,Unlimited Basic,Broadband,89.87,10,1000,100,2023-08-23
PLN106B831A25,CUST100030355,IoT Data Plan,IoT,32.02,5,-1,100,2025-08-31
PLN45C7EDB9C0,CUST100019329,Prepaid 5GB,Postpaid Mobile,132.22,10,-1,500,2016-08-17
PLNE32827C7A4,CUST100093074,Family Share 10GB,Broadband,53.1,50,500,500,2024-03-11
PLN94F8A8B335,CUST100091233,Prepaid 5GB,Postpaid Mobile,29.31,50,500,-1,2020-06-14
PLN09472FD8C8,CUST100063716,Unlimited Basic,Prepaid Mobile,43.31,2,500,100,2017-09-22
PLN5E2E6FB8E7,CUST100098770,Unlimited Plus,IoT,147.25,-1,-1,500,2026-03-05
PLN92E29E63F0,CUST100043770,Prepaid 5GB,Postpaid Mobile,75.14,50,1000,-1,2019-09-23
PLN8077C9F00D,CUST100098115,Unlimited Basic,Broadband,140.12,10,500,100,2023-02-19
