contract_id,customer_id,contract_type,start_date,term_months,end_date,auto_renew,status
CTR134D5CA762,CUST100094910,Month-to-Month,2022-06-11,0,,False,Expired
CTR74A0CA1DE6,CUST100004980,Month-to-Month,2023-04-02,0,,True,Active
CTR77B784EE76,CUST100020869,Fixed Term,2023-03-08,0,,True,Active
CTR5B5D375EE2,CUST100031293,Fixed Term,2022-12-21,0,,False,Expired
CTR34DE0473A4,CUST100089857,Month-to-Month,2023-08-17,24,2025-08-17,True,Active
CTR8C05289BD1,CUST100032736,Fixed Term,2018-11-26,0,,False,Pending Renewal
CTR6139E1003E,CUST100028458,Month-to-Month,2016-02-25,36,2019-02-25,False,Active
CTR8B260A58BB,CUST100034090,Month-to-Month,2018-09-07,24,2020-09-07,True,Terminated Early
CTR368214B32E,CUST100077583,Month-to-Month,2025-05-05,24,2027-05-05,True,Active
CTR06371BC05D,CUST100011054,Month-to-Month,2023-07-27,24,2025-07-27,False,Active
CTREFCF3785D8,CUST100008087,Fixed Term,2018-02-13,24,2020-02-13,True,Active
CTR9A7FACADBA,CUST100046235,Fixed Term,2025-10-12,0,,True,Active
CTR63AF705B94,CUST100045622,Fixed Term,2024-10-02,0,,False,Expired
CTRF10311E351,CUST100003180,Fixed Term,2025-01-08,24,2027-01-08,True,Active
CTRFEA6487359,CUST100056798,Month-to-Month,2023-09-18,12,2024-09-18,True,Active
CTR5AFA555F4B,CUST100058311,Fixed Term,2018-12-02,12,2019-12-02,True,Active
CTR9D55EF1069,CUST100030211,Fixed Term,2025-01-19,24,2027-01-19,False,Active
CTR7A63CA4345,CUST100049943,Fixed Term,2017-06-22,24,2019-06-22,False,Active
CTRD90225D2A8,CUST100088819,Fixed Term,2023-12-14,0,,True,Active
CTR0026D7D2BB,CUST100053679,Fixed Term,2023-04-03,24,2025-04-03,True,Active
CTR02898B6E70,CUST100002169,Fixed Term,2019-04-06,12,2020-04-06,True,Expired
CTR8099CA59FE,CUST100017164,Fixed Term,2018-04-08,12,2019-04-08,True,Active
CTR84F3857427,CUST100078930,Month-to-Month,2016-12-12,24,2018-12-12,False,Active
CTRE41B092CE8,CUST100074667,Fixed Term,2016-05-07,0,,True,Active
CTR576512B39E,CUST100093570,Fixed Term,2024-06-15,12,2025-06-15,True,Expired
CTR7DFC7180F4,CUST100007441,Fixed Term,2023-06-10,24,2025-06-10,True,Expired
CTR132CD557E7,CUST100004878,Month-to-Month,2016-11-08,0,,False,Expired
CTR5AAA43DABB,CUST100096121,Enterprise SLA,2019-09-18,0,,True,Pending Renewal
CTRCED4965C4C,CUST100011580,Fixed Term,2022-08-17,24,2024-08-17,False,Expired
CTR4791D9936F,CUST100059206,Fixed Term,2018-06-11,12,2019-06-11,True,Terminated Early
CTR8DBC86B573,CUST100047682,Fixed Term,2025-01-07,0,,False,Terminated Early
CTR9A9F2CCCF7,CUST100037948,Month-to-Month,2016-02-29,0,,True,Active
CTR2CB4CEAFEF,CUST100054318,Fixed Term,2024-06-01,0,,True,Active
CTR0D34B1651A,CUST100012686,Fixed Term,2020-07-12,12,2021-07-12,True,Active
CTR0B48E7144D,CUST100070264,Fixed Term,2016-09-08,12,2017-09-08,True,Active
CTR44BFAD85C5,CUST100096807,Fixed Term,2020-08-20,0,,True,Pending Renewal
CTR1A34AE3688,CUST100056167,Fixed Term,2018-10-18,0,,True,Terminated Early
CTRD58224F8DA,CUST100035791,Month-to-Month,2019-01-26,0,,True,Expired
CTR1CDE3A5858,CUST100093444,Fixed Term,2015-02-16,0,,True,Active
CTRCBFA37A12F,CUST100064081,Month-to-Month,2020-02-09,0,,True,Active
CTRDA5501FF3D,CUST100046266,Fixed Term,2024-01-08,24,2026-01-08,True,Active
CTRF5EBEF12ED,CUST100033304,Fixed Term,2023-10-24,24,2025-10-24,True,Active
CTRCD4A162367,CUST100090716,Month-to-Month,2018-09-19,0,,False,Active
CTR5FAE100C80,CUST100099115,Fixed Term,2025-01-31,24,2027-01-31,True,Active
CTRA77F3BE470,CUST100025318,Fixed Term,2019-03-02,12,2020-03-02,False,Active
CTR2F2B76E749,CUST100097140,Month-to-Month,2019-01-17,12,2020-01-17,True,Terminated Early
CTR9D1AF1F492,CUST100065975,Fixed Term,2018-03-18,0,,True,Expired
CTR7415F350AB,CUST100083612,Fixed Term,2019-07-26,0,,True,Terminated Early
CTR406BECFFF0,CUST100065178,Fixed Term,2016-08-05,24,2018-08-05,False,Active
CTRE5740EDA99,CUST100060492,Month-to-Month,2015-09-14,24,2017-09-14,False,Active
CTRC73D56220D,CUST100078646,Fixed Term,2020-06-02,12,2021-06-02,True,Terminated Early
CTR4353E28319,CUST100007530,Fixed Term,2016-06-23,0,,True,Active
CTR3C2893827F,CUST100043492,Fixed Term,2025-03-12,0,,False,Active
CTR11C29148B3,CUST100044697,Month-to-Month,2019-02-09,24,2021-02-09,True,Expired
CTR98BA01D4E1,CUST100015112,Fixed Term,2017-03-20,12,2018-03-20,True,Active
CTRAAEFEB986B,CUST100040567,Fixed Term,2020-04-01,12,2021-04-01,True,Active
CTRBDCF8E7649,CUST100054254,Fixed Term,2022-09-02,24,2024-09-02,False,Terminated Early
CTR38CB402506,CUST100044952,Month-to-Month,2016-08-22,12,2017-08-22,False,Active
CTR35687C4FED,CUST100040876,Month-to-Month,2023-07-31,24,2025-07-31,True,Terminated Early
CTR691BC7C7FD,CUST100003319,Fixed Term,2023-11-26,36,2026-11-26,True,Active
CTR6681E5307A,CUST100092078,Month-to-Month,2019-09-23,24,2021-09-23,True,Active
CTR3346C95D59,CUST100081091,Fixed Term,2016-01-03,24,2018-01-03,True,Pending Renewal
CTR4BEF578932,CUST100014430,Fixed Term,2019-02-20,12,2020-02-20,False,Terminated Early
CTR5FF30CCB7A,CUST100075030,Fixed Term,2018-04-26,0,,True,Active
CTREDE9EB4866,CUST100080692,Fixed Term,2017-03-07,24,2019-03-07,False,Active
CTR95F259381F,CUST100062918,Fixed Term,2016-08-29,24,2018-08-29,False,Active
CTR0284C01C22,CUST100076793,Enterprise SLA,2017-07-07,24,2019-07-07,False,Active
CTR9124F85833,CUST100059384,Fixed Term,2015-06-05,0,,False,Active
CTRD70A8EA0F4,CUST100066514,Fixed Term,2017-06-22,0,,True,Active
CTR0660270CC2,CUST100014432,Month-to-Month,2019-09-10,12,2020-09-10,False,Expired
CTRA5D8BF56C4,CUST100084093,Month-to-Month,2017-09-06,24,2019-09-06,True,Active
CTR0096BF3F97,CUST100035225,Month-to-Month,2015-10-26,0,,True,Pending Renewal
CTR9F12A2FAEE,CUST100053822,Fixed Term,2020-11-16,12,2021-11-16,True,Expired
CTRA6598CE3DE,CUST100021818,Month-to-Month,2025-06-26,0,,True,Expired
CTRBDB80C43D8,CUST100098417,Fixed Term,2015-09-25,0,,True,Active
CTRA2AC553C58,CUST100013534,Month-to-Month,2015-09-30,24,2017-09-30,False,Active
CTR9B0B89F086,CUST100011660,Fixed Term,2022-10-21,24,2024-10-21,True,Active
CTR2989D43480,CUST100000577,Fixed Term,2016-09-13,12,2017-09-13,True,Active
CTR47F85655E6,CUST100053800,Fixed Term,2020-11-06,12,2021-11-06,True,Pending Renewal
CTRA59BDFE6DC,CUST100007174,Fixed Term,2022-08-09,24,2024-08-09,False,Active
CTR28E549484B,CUST100046513,Fixed Term,2023-12-28,24,2025-12-28,True,Active
CTR764E51E13F,CUST100045584,Fixed Term,2016-06-06,24,2018-06-06,True,Active
CTREBDDAAE57C,CUST100040012,Fixed Term,2016-06-29,36,2019-06-29,True,Active
CTR1D74950DB0,CUST100092395,Fixed Term,2024-04-14,12,2025-04-14,False,Expired
CTR32BD38701E,CUST100017485,Enterprise SLA,2022-07-19,24,2024-07-19,True,Active
CTR8A2414F6F2,CUST100005493,Fixed Term,2018-03-10,12,2019-03-10,False,Active
CTRB80EDF96C8,CUST100066888,Month-to-Month,2020-05-26,12,2021-05-26,False,Active
CTR466A316453,CUST100013532,Fixed Term,2022-03-13,12,2023-03-13,True,Active
CTRE97838A3C7,CUST100063360,Enterprise SLA,2022-05-29,36,2025-05-29,False,Active
CTRB96561652A,CUST100074802,Month-to-Month,2022-08-30,24,2024-08-30,True,Active
CTR46D2827A2F,CUST100059424,Month-to-Month,2025-09-24,12,2026-09-24,False,Active
CTR5155348D60,CUST100070277,Month-to-Month,2017-01-15,24,2019-01-15,True,Expired
CTR30276C5DB7,CUST100092076,Month-to-Month,2019-10-19,24,2021-10-19,True,Active
CTR76C4B35290,CUST100037782,Month-to-Month,2018-02-04,12,2019-02-04,False,Active
CTR506014E671,CUST100077637,Month-to-Month,2020-03-25,24,2022-03-25,False,Active
CTR6AC9D25666,CUST100013403,Month-to-Month,2021-01-23,24,2023-01-23,True,Terminated Early
CTR4C1D54D44E,CUST100000933,Month-to-Month,2024-12-08,12,2025-12-08,True,Active
CTR45F811E610,CUST100083488,Fixed Term,2019-05-08,24,2021-05-08,False,Expired
CTRAAA224E7AF,CUST100084122,Month-to-Month,2025-03-06,0,,False,Expired
CTR93DB6C29A5,CUST100073796,Fixed Term,2023-05-08,0,,True,Pending Renewal
CTR0715E04844,CUST100002669,Fixed Term,2025-01-19,24,2027-01-19,False,Active
CTR8CB11BF251,CUST100080000,Month-to-Month,2024-01-17,0,,False,Expired
CTRB7A6121CE2,CUST100067095,Fixed Term,2015-06-06,0,,True,Active
CTRC737AE9FAE,CUST100069558,Fixed Term,2020-11-28,36,2023-11-28,True,Expired
CTR7AEA5CA40E,CUST100091314,Month-to-Month,2022-03-25,24,2024-03-25,True,Expired
CTR1E43F2F854,CUST100095240,Month-to-Month,2015-12-27,0,,True,Active
CTRABE170AC65,CUST100088064,Month-to-Month,2015-06-13,24,2017-06-13,True,Active
CTR0666F4A924,CUST100055477,Fixed Term,2023-11-08,0,,False,Active
CTRB4BBD32529,CUST100047016,Month-to-Month,2024-05-09,0,,True,Active
CTR40719B062F,CUST100065209,Month-to-Month,2019-07-03,12,2020-07-03,True,Expired
CTR0A607D1821,CUST100063991,Month-to-Month,2022-02-14,36,2025-02-14,True,Active
CTR7D1D3ED260,CUST100043911,Fixed Term,2025-06-03,12,2026-06-03,False,Terminated Early
CTR8E236C5B72,CUST100036404,Fixed Term,2024-03-24,12,2025-03-24,True,Expired
CTR0A04EDC756,CUST100031361,Fixed Term,2023-10-07,0,,True,Expired
CTR91FE7349C4,CUST100035247,Month-to-Month,2019-08-09,24,2021-08-09,True,Active
CTR89C7D4D3F9,CUST100061128,Fixed Term,2023-03-06,24,2025-03-06,False,Active
CTR06562AEDE2,CUST100027402,Fixed Term,2019-10-10,12,2020-10-10,True,Active
CTR556AB022CA,CUST100036786,Fixed Term,2021-08-28,12,2022-08-28,False,Active
CTR39862E81B9,CUST100037068,Fixed Term,2024-03-22,12,2025-03-22,False,Active
CTR73F9938223,CUST100061569,Fixed Term,2024-07-03,12,2025-07-03,True,Active
CTR7D646D23B7,CUST100045786,Fixed Term,2016-12-31,24,2018-12-31,False,Terminated Early
CTR5C752F68C2,CUST100040599,Month-to-Month,2018-08-30,0,,True,Terminated Early
CTR9978148A92,CUST100049833,Fixed Term,2017-05-16,0,,False,Active
CTRB6082F9239,CUST100013814,Month-to-Month,2016-03-17,24,2018-03-17,False,Active
CTR8E20773803,CUST100077056,Fixed Term,2016-10-28,12,2017-10-28,True,Active
CTR08518756F5,CUST100025170,Fixed Term,2018-10-20,0,,True,Expired
CTR5163D1F905,CUST100072371,Month-to-Month,2023-04-02,24,2025-04-02,True,Active
CTRF5F43F3900,CUST100001596,Month-to-Month,2017-11-16,0,,False,Active
CTRB0EACF3E52,CUST100095315,Fixed Term,2022-02-06,12,2023-02-06,False,Active
CTR1A9E6B27BB,CUST100020678,Fixed Term,2022-02-19,24,2024-02-19,True,Terminated Early
CTR2B99F57481,CUST100008818,Fixed Term,2015-03-01,12,2016-03-01,True,Pending Renewal
CTR544D5D2DAF,CUST100083563,Month-to-Month,2019-01-04,12,2020-01-04,False,Active
CTRD43A026059,CUST100049692,Fixed Term,2021-02-28,0,,False,Active
CTR3C805FF103,CUST100002342,Month-to-Month,2017-06-29,36,2020-06-29,False,Active
CTRA922050BEE,CUST100028226,Fixed Term,2021-11-01,24,2023-11-01,True,Active
CTRB872CB8CEF,CUST100059526,Month-to-Month,2025-12-23,36,2028-12-23,True,Active
CTREE2D384AB8,CUST100025179,Fixed Term,2022-10-07,24,2024-10-07,True,Expired
CTR536E5A17F2,CUST100036350,Month-to-Month,2022-06-25,24,2024-06-25,True,Expired
CTRB1E1AFC42E,CUST100030974,Month-to-Month,2022-01-14,24,2024-01-14,False,Expired
CTRAF7C81BBD6,CUST100004283,Month-to-Month,2018-09-23,12,2019-09-23,False,Terminated Early
CTRB28E19BECC,CUST100018675,Fixed Term,2017-08-23,0,,True,Terminated Early
CTR6D73C423AA,CUST100057490,Fixed Term,2016-07-08,24,2018-07-08,True,Active
CTRC07B0936A4,CUST100093969,Month-to-Month,2016-03-25,12,2017-03-25,True,Active
CTR2BC6996402,CUST100065033,Fixed Term,2020-06-14,12,2021-06-14,False,Expired
CTR112E218006,CUST100026638,Fixed Term,2020-12-04,24,2022-12-04,True,Active
CTR0455709703,CUST100045877,Fixed Term,2016-12-28,24,2018-12-28,False,Terminated Early
CTRF103FA59ED,CUST100038243,Enterprise SLA,2025-04-16,12,2026-04-16,True,Active
CTR47C7B76185,CUST100085036,Fixed Term,2021-03-29,24,2023-03-29,False,Active
CTR2A60DDE385,CUST100080038,Month-to-Month,2019-11-17,12,2020-11-17,False,Active
CTR5DA0C2DDE6,CUST100054405,Fixed Term,2016-10-30,24,2018-10-30,False,Expired
CTR3D3452FB94,CUST100061020,Month-to-Month,2017-10-28,12,2018-10-28,True,Active
CTRB3FD2DC46A,CUST100067286,Fixed Term,2023-01-10,36,2026-01-10,False,Active
CTRB70E7E44F2,CUST100071746,Fixed Term,2016-06-22,0,,False,Active
CTR6139BE5C29,CUST100084697,Fixed Term,2015-06-01,0,,False,Active
CTR793F4BDCA3,CUST100081655,Fixed Term,2015-02-14,24,2017-02-14,False,Active
CTR36C554A3CF,CUST100005528,Fixed Term,2016-04-28,12,2017-04-28,False,Active
CTR85A13CAE7F,CUST100001017,Fixed Term,2015-02-18,24,2017-02-18,True,Terminated Early
CTR20A1CE38FF,CUST100085790,Fixed Term,2015-02-16,0,,False,Terminated Early
CTR83416F6412,CUST100095919,Fixed Term,2022-11-28,12,2023-11-28,True,Active
CTR4103C875F8,CUST100082002,Month-to-Month,2015-01-06,24,2017-01-06,True,Expired
CTRF72917C91A,CUST100033806,Fixed Term,2020-12-31,24,2022-12-31,True,Active
CTR411E25598C,CUST100015900,Fixed Term,2019-12-06,12,2020-12-06,True,Active
CTR0784752ECC,CUST100068104,Month-to-Month,2019-09-18,12,2020-09-18,True,Active
CTR100BD9510C,CUST100032683,Fixed Term,2025-05-10,0,,False,Active
CTR70B06138FA,CUST100047335,Enterprise SLA,2021-08-28,0,,True,Active
CTR850D77E467,CUST100032554,Fixed Term,2022-12-10,0,,True,Active
CTRDA1725BB3A,CUST100094504,Fixed Term,2020-01-08,12,2021-01-08,False,Active
CTR38DEA78835,CUST100082681,Fixed Term,2019-04-04,24,2021-04-04,True,Active
CTR8DD943235F,CUST100067869,Fixed Term,2025-09-20,12,2026-09-20,True,Active
CTR7284403F78,CUST100078750,Fixed Term,2017-06-27,24,2019-06-27,False,Active
CTR1532A9371B,CUST100055486,Fixed Term,2015-11-07,0,,True,Active
CTRE95A4924B1,CUST100009459,Fixed Term,2016-01-12,0,,True,Expired
CTR4A54CF1FC5,CUST100091891,Fixed Term,2023-05-14,24,2025-05-14,False,Active
CTR7CA3DB4407,CUST100073534,Month-to-Month,2016-11-12,0,,False,Active
CTR436E493E4F,CUST100016124,Fixed Term,2017-08-29,12,2018-08-29,False,Expired
CTR980DFA7173,CUST100052893,Fixed Term,2023-08-02,12,2024-08-02,True,Active
CTR77D4EA71BD,CUST100066515,Fixed Term,2022-06-12,0,,True,Active
CTR0A3B9B7B51,CUST100064304,Month-to-Month,2019-06-29,12,2020-06-29,True,Active
CTR32A4C11DAE,CUST100069022,Fixed Term,2018-11-09,24,2020-11-09,True,Pending Renewal
CTR2DE9FE54D8,CUST100093036,Enterprise SLA,2016-07-28,24,2018-07-28,True,Active
CTR8949096AA1,CUST100036082,Fixed Term,2022-04-15,0,,False,Active
CTRE0E148964C,CUST100091233,Fixed Term,2016-03-31,0,,True,Active
CTRC0544F58F8,CUST100074439,Fixed Term,2022-10-15,24,2024-10-15,True,Terminated Early
CTR4FA0AADB54,CUST100053398,Fixed Term,2021-06-03,0,,True,Active
CTR8274FD8DA4,CUST100089126,Month-to-Month,2025-02-20,0,,False,Active
CTR1098DD508A,CUST100011130,Month-to-Month,2023-12-30,12,2024-12-30,False,Active
CTR3E8A60C727,CUST100085184,Fixed Term,2015-01-24,0,,True,Pending Renewal
CTR7252DCED85,CUST100065595,Month-to-Month,2018-11-02,24,2020-11-02,False,Terminated Early
CTRF04AE9F887,CUST100085735,Fixed Term,2022-09-30,12,2023-09-30,True,Pending Renewal
CTRF643E08430,CUST100028464,Month-to-Month,2016-11-17,24,2018-11-17,False,Active
CTR6532C699CF,CUST100082726,Month-to-Month,2020-02-17,24,2022-02-17,False,Terminated Early
CTR3C3DB9AF82,CUST100055699,Fixed Term,2024-02-06,24,2026-02-06,True,Pending Renewal
CTR3339A1395D,CUST100046826,Month-to-Month,2021-09-11,12,2022-09-11,True,Active
CTRE06A86EC8D,CUST100045043,Fixed Term,2021-04-02,0,,True,Active
CTR63AB78C708,CUST100075070,Fixed Term,2018-12-28,12,2019-12-28,False,Active
CTRF248C1D95C,CUST100069535,Fixed Term,2021-04-24,24,2023-04-24,True,Active
CTRD65F1ACF76,CUST100055897,Fixed Term,2017-06-03,0,,True,Active
CTRD12960F526,CUST100092351,Month-to-Month,2015-06-21,24,2017-06-21,True,Expired
CTR788F4F4CE9,CUST100057142,Fixed Term,2021-04-23,24,2023-04-23,False,Expired
CTR479FD4FC7B,CUST100012129,Fixed Term,2018-11-16,24,2020-11-16,True,Active
CTRB917FE3658,CUST100008799,Month-to-Month,2025-10-11,0,,True,Terminated Early
CTRFA63B47550,CUST100089716,Fixed Term,2018-02-11,36,2021-02-11,True,Expired
CTR2E6E81ABE7,CUST100021152,Fixed Term,2024-06-12,0,,False,Terminated Early
CTR2ED36ACC72,CUST100044294,Month-to-Month,2019-03-17,24,2021-03-17,False,Expired
CTR4A3819EF50,CUST100090706,Fixed Term,2023-09-23,12,2024-09-23,True,Active
CTRB58732237E,CUST100018755,Month-to-Month,2015-12-05,12,2016-12-05,False,Active
CTR9FE28C9EF7,CUST100027994,Fixed Term,2022-04-20,0,,True,Active
CTRF869500775,CUST100020030,Fixed Term,2019-05-14,0,,False,Active
CTR833C757A1D,CUST100041071,Fixed Term,2017-10-11,24,2019-10-11,True,Active
CTR3B74E5C3E0,CUST100021402,Month-to-Month,2018-07-29,0,,False,Expired
CTRCF3C41DF89,CUST100085696,Fixed Term,2021-03-17,0,,False,Active
CTREC841E19CB,CUST100040008,Month-to-Month,2022-02-24,12,2023-02-24,False,Terminated Early
CTR60F5E97C42,CUST100014339,Enterprise SLA,2018-06-15,12,2019-06-15,True,Active
CTR372E00119D,CUST100079681,Fixed Term,2025-10-01,0,,True,Active
CTR425CF1B0F9,CUST100061840,Fixed Term,2015-05-22,24,2017-05-22,True,Expired
CTRC02AFB7C6D,CUST100062031,Fixed Term,2021-03-28,0,,False,Active
CTRA015FE9C0C,CUST100016145,Enterprise SLA,2020-10-10,12,2021-10-10,True,Terminated Early
CTR8812C8DBFD,CUST100030638,Fixed Term,2016-01-07,24,2018-01-07,True,Active
CTRF97E8E832F,CUST100049534,Fixed Term,2020-03-02,12,2021-03-02,False,Active
CTR67FD304C36,CUST100007082,Enterprise SLA,2025-08-09,24,2027-08-09,True,Active
CTREB4826C9DC,CUST100090374,Month-to-Month,2018-04-29,24,2020-04-29,True,Terminated Early
CTR5F1A03CAD3,CUST100014138,Fixed Term,2025-02-11,12,2026-02-11,True,Active
CTRAA035F92DD,CUST100059033,Month-to-Month,2023-10-31,24,2025-10-31,False,Active
CTR801EA4B962,CUST100072524,Month-to-Month,2023-10-11,24,2025-10-11,True,Active
CTR597E9BAAC4,CUST100049426,Fixed Term,2018-02-05,12,2019-02-05,True,Terminated Early
CTR793505C8EF,CUST100046653,Fixed Term,2022-02-14,12,2023-02-14,False,Active
CTRD469E7BE64,CUST100051334,Month-to-Month,2022-02-10,0,,True,Expired
CTRE5A87FD792,CUST100090014,Fixed Term,2015-08-23,0,,False,Active
CTR24DC34CA60,CUST100078322,Month-to-Month,2018-06-19,36,2021-06-19,False,Active
CTR6DB2C97174,CUST100093981,Fixed Term,2025-01-05,12,2026-01-05,True,Active
CTRA56F3E7212,CUST100029396,Month-to-Month,2022-09-20,24,2024-09-20,True,Pending Renewal
CTR67D688C372,CUST100029023,Fixed Term,2016-11-16,12,2017-11-16,True,Active
CTR89826CB00D,CUST100071180,Fixed Term,2024-01-28,0,,True,Active
CTRA559B9BE8A,CUST100071520,Fixed Term,2018-05-02,24,2020-05-02,False,Active
CTR39E802E2CD,CUST100025290,Fixed Term,2015-05-05,0,,False,Active
CTRA197B1CFEA,CUST100069337,Fixed Term,2017-04-15,24,2019-04-15,True,Active
CTRED478B6917,CUST100000348,Fixed Term,2022-09-04,12,2023-09-04,False,Terminated Early
CTREAC00C89D1,CUST100037183,Month-to-Month,2025-08-24,0,,True,Expired
CTR8F8E31DBB5,CUST100097568,Month-to-Month,2025-04-12,0,,False,Active
CTR9E68AEEAB7,CUST100074523,Fixed Term,2018-09-01,24,2020-09-01,True,Active
CTR0F8C06C1BB,CUST100099772,Fixed Term,2021-07-10,12,2022-07-10,True,Active
CTR246CBA8616,CUST100066611,Fixed Term,2022-11-17,0,,True,Expired
CTR04EF6D4585,CUST100042173,Month-to-Month,2018-02-14,24,2020-02-14,True,Active
CTRF782BB391A,CUST100065176,Enterprise SLA,2025-06-03,0,,True,Expired
CTRD8B17C1EB4,CUST100011888,Fixed Term,2016-03-09,12,2017-03-09,True,Active
CTRA64B013963,CUST100069297,Month-to-Month,2018-06-01,24,2020-06-01,True,Expired
CTRF27BA8298E,CUST100022230,Month-to-Month,2016-09-09,0,,False,Terminated Early
CTR2DDACAB712,CUST100020283,Month-to-Month,2019-11-09,0,,True,Active
CTR14CF63BCCD,CUST100002147,Fixed Term,2017-03-07,12,2018-03-07,True,Active
CTR29787DD577,CUST100004080,Fixed Term,2018-03-22,12,2019-03-22,True,Active
CTR123CC43588,CUST100044740,Month-to-Month,2024-03-22,12,2025-03-22,True,Expired
CTR4246A5B958,CUST100055341,Month-to-Month,2025-10-28,24,2027-10-28,False,Expired
CTR572949215E,CUST100007905,Fixed Term,2022-05-22,36,2025-05-22,False,Active
CTRABBC135DF9,CUST100044433,Month-to-Month,2019-01-19,24,2021-01-19,False,Active
CTR8E3D7748C8,CUST100085597,Month-to-Month,2019-08-15,0,,False,Active
CTR14F5402502,CUST100029362,Month-to-Month,2023-02-15,12,2024-02-15,False,Active
CTRD0AAD33FAE,CUST100011068,Enterprise SLA,2017-01-16,0,,False,Active
CTREA90DF41CE,CUST100037741,Month-to-Month,2016-12-25,12,2017-12-25,False,Active
CTRF1E0CC0A33,CUST100074386,Fixed Term,2020-03-03,24,2022-03-03,True,Active
CTRE4AD5E0BC2,CUST100045563,Fixed Term,2020-01-09,24,2022-01-09,True,Terminated Early
CTR9843A278D9,CUST100012727,Fixed Term,2021-03-09,24,2023-03-09,False,Active
CTRE3D6C2C00E,CUST100028654,Fixed Term,2023-05-24,0,,False,Pending Renewal
CTRC8E89A2ADB,CUST100095691,Month-to-Month,2021-04-12,0,,False,Active
CTRD78B6D679A,CUST100021364,Fixed Term,2018-07-28,12,2019-07-28,True,Terminated Early
CTRD7E9F52A2C,CUST100012382,Month-to-Month,2019-09-18,36,2022-09-18,False,Expired
CTREC3B982ECF,CUST100091830,Fixed Term,2024-12-25,24,2026-12-25,True,Expired
CTR1148228DCF,CUST100079716,Month-to-Month,2015-09-23,12,2016-09-23,False,Expired
CTR539EC5925D,CUST100022943,Fixed Term,2017-06-09,24,2019-06-09,True,Expired
CTR540F71B1DB,CUST100009416,Fixed Term,2018-07-26,24,2020-07-26,True,Terminated Early
CTR6D1947D034,CUST100062006,Fixed Term,2024-08-02,12,2025-08-02,False,Expired
CTR3FB35CD02B,CUST100080417,Fixed Term,2017-03-21,24,2019-03-21,True,Active
CTR9F1A9ADDD4,CUST100040407,Fixed Term,2015-12-06,0,,True,Active
CTR466048EF33,CUST100090498,Fixed Term,2017-08-15,24,2019-08-15,True,Active
CTR402BAD5E6D,CUST100059814,Fixed Term,2022-06-28,0,,False,Expired
CTR7D50B3ACA5,CUST100092932,Fixed Term,2019-12-17,24,2021-12-17,False,Active
CTRB691F83FAE,CUST100024677,Month-to-Month,2024-01-27,0,,False,Active
CTR7234E9D8DE,CUST100018938,Fixed Term,2025-10-30,0,,True,Expired
CTRD8F4EC2557,CUST100061131,Month-to-Month,2018-08-29,0,,False,Expired
CTR72622A6276,CUST100069198,Month-to-Month,2020-09-28,0,,True,Terminated Early
CTRD5AB1254D2,CUST100097872,Fixed Term,2022-04-21,0,,False,Active
CTR5640AAC604,CUST100082743,Month-to-Month,2018-05-06,24,2020-05-06,True,Active
CTRE33B302CAF,CUST100085537,Fixed Term,2016-09-02,0,,True,Active
CTRC47F910FE3,CUST100063372,Month-to-Month,2018-12-22,24,2020-12-22,False,Active
