usage_id,customer_id,usage_date,data_used_gb,peak_hour_usage_gb,throttled_flag
BWU5A88086BA823,CUST100076197,2026-06-11,3.009,0.08,False
BWUB668A2FCA160,CUST100009418,2026-06-19,2.626,0.662,True
BWU66C3DF00D7B0,CUST100045434,2026-06-20,6.759,0.326,False
BWUE66983CBD731,CUST100012112,2026-06-06,1.932,2.279,False
BWUBE93F847BD47,CUST100042869,2026-06-10,3.044,0.423,False
BWU0A6580F1B256,CUST100053044,2026-07-10,0.339,0.188,False
BWU259620C8222F,CUST100093086,2026-06-20,8.861,0.517,False
BWU7864AE2901ED,CUST100039453,2026-06-12,5.899,0.338,False
BWUAE15F98D12C9,CUST100002069,2026-06-25,0.198,1.299,False
BWUEF3BDEF841EE,CUST100094244,2026-06-04,0.426,1.374,False
BWU249675A49F66,CUST100038917,2026-06-30,2.56,0.894,False
BWU4FB4DA3C4F5D,CUST100027251,2026-07-22,0.464,1.702,False
BWU8F39E07681F2,CUST100057540,2026-06-12,0.932,3.584,False
BWU2E629A314608,CUST100040779,2026-06-26,4.321,1.334,False
BWU9AEB6913AD38,CUST100049782,2026-07-09,1.207,1.25,False
BWU44FC919C110A,CUST100036509,2026-06-07,9.855,0.154,False
BWU477A53F3DEA8,CUST100017976,2026-07-15,2.149,2.703,False
BWU513061880165,CUST100065382,2026-07-05,10.749,0.541,False
BWU89D370A6EEC1,CUST100020968,2026-07-12,8.969,1.067,False
BWUEFB35F7BA2D8,CUST100093059,2026-06-17,2.087,0.381,False
BWUCAD51F37DEC1,CUST100009559,2026-06-29,2.007,0.609,False
BWU961F2212E93E,CUST100058679,2026-07-10,0.638,4.11,True
BWUEE0852B1B993,CUST100062495,2026-06-20,3.776,1.674,False
BWU607E9112D9A2,CUST100036697,2026-06-25,1.857,0.823,False
BWU712ED7E4AA3F,CUST100068605,2026-06-20,2.327,2.448,False
BWUAA97D3F5D4BD,CUST100098906,2026-06-26,1.038,2.456,False
BWU53A956CDBBA7,CUST100022706,2026-07-21,3.912,0.791,False
BWU0870DBBCAFAB,CUST100010281,2026-07-15,4.724,3.872,False
BWU733CDB1FE778,CUST100074940,2026-06-15,2.827,2.822,False
BWU356DC836DD90,CUST100022784,2026-06-07,7.617,1.483,False
BWUF474CC860C43,CUST100062928,2026-07-11,7.084,2.046,True
BWU5D534952F980,CUST100054793,2026-07-11,0.029,0.552,False
BWU6E7DA105D407,CUST100003187,2026-07-10,1.599,0.513,False
BWU1625C6177653,CUST100005836,2026-07-13,2.959,2.43,False
BWU65A0ED04BFA7,CUST100035349,2026-07-18,3.645,1.471,False
BWU6C6D047B8EA8,CUST100025607,2026-07-07,3.28,0.001,True
BWUDA4D6F740251,CUST100074110,2026-06-22,0.371,1.969,False
BWU7E3F025CB7D5,CUST100052985,2026-06-27,5.119,0.178,False
BWU3A772D941206,CUST100090813,2026-07-21,1.383,0.34,False
BWUE05C25A4BD04,CUST100042153,2026-07-01,3.214,0.306,False
BWUA113F1DC8C28,CUST100004876,2026-06-11,0.797,0.729,False
BWUF54C66167BAC,CUST100069149,2026-06-10,0.359,1.58,True
BWU285044CB0FE6,CUST100060378,2026-07-20,5.064,0.12,False
BWU716FC09B3540,CUST100039699,2026-06-13,6.507,0.596,False
BWU1B49156CA782,CUST100088141,2026-06-03,5.146,0.438,False
BWUEE34A015C7CC,CUST100098304,2026-07-13,7.462,0.441,False
BWU66A7D0A3D7BD,CUST100003622,2026-07-09,0.169,0.515,False
BWUF143CA88B163,CUST100095765,2026-07-16,2.501,0.523,False
BWU97C8B3F528A6,CUST100035731,2026-06-18,2.498,0.332,False
BWUF0C48547C4D8,CUST100091515,2026-07-18,6.427,1.292,False
BWU71A8520F05EA,CUST100087259,2026-07-13,4.056,5.079,False
BWU2FD38C0B769D,CUST100040064,2026-06-11,1.61,0.818,False
BWU3A6650094A71,CUST100054725,2026-07-06,3.825,1.528,False
BWU26C20A2E8250,CUST100078626,2026-06-17,3.661,2.909,False
BWU136CC9BFE960,CUST100068060,2026-06-20,1.266,0.924,False
BWUE3F553A760C4,CUST100043005,2026-06-11,10.402,0.413,True
BWU743FA29E1ADA,CUST100026451,2026-06-08,6.279,0.43,False
BWUDA97182FEA45,CUST100028365,2026-07-15,5.267,2.012,False
BWUA48A23CD08DC,CUST100003262,2026-06-25,3.968,0.058,False
BWU2041F4BDCDFC,CUST100047334,2026-06-10,3.997,3.523,False
BWU62A5BBA9EADE,CUST100043498,2026-06-22,5.665,0.325,False
BWU1472833CF2F4,CUST100079538,2026-06-22,8.323,0.959,False
BWU84272C86436E,CUST100077644,2026-06-12,2.579,2.755,False
BWU7380C8FDC2CC,CUST100090830,2026-07-14,3.535,0.846,False
BWU0FDF23D4FED8,CUST100074209,2026-06-11,2.405,4.829,False
BWUAB46BA5239DF,CUST100004674,2026-06-14,10.633,0.867,False
BWUB073EFE3FD4C,CUST100007631,2026-07-02,0.354,0.127,False
BWU690F85223CE3,CUST100013626,2026-06-09,0.207,0.654,True
BWUB3ED278D6A2A,CUST100094534,2026-06-27,1.386,1.203,False
BWU75185072903B,CUST100057607,2026-06-26,2.35,3.04,False
BWUDC9061844386,CUST100098611,2026-06-25,2.216,0.672,False
BWU67A4506B36CF,CUST100049027,2026-06-06,0.921,0.296,False
BWU62DA2BCA31DF,CUST100050398,2026-07-01,3.691,1.319,True
BWUE4B4E8F4B33F,CUST100057520,2026-06-10,1.683,0.177,False
BWU366F30089960,CUST100089944,2026-06-23,2.083,0.837,False
BWUD2D1E9EA3251,CUST100023307,2026-06-08,9.069,0.293,False
BWU1F2EAF484590,CUST100092222,2026-07-04,1.82,2.49,False
BWU92A72F05CAB7,CUST100084932,2026-07-20,1.14,0.041,False
BWU000A55A5DE54,CUST100068362,2026-07-02,5.177,0.381,False
BWU35A4B7C1FCCF,CUST100091787,2026-06-02,0.641,4.633,False
BWU363D3CCD75B1,CUST100008415,2026-06-17,3.119,2.653,False
BWU9F5D4438238A,CUST100098474,2026-07-16,1.053,2.284,False
BWU6E07F7EF710F,CUST100076933,2026-06-06,2.979,1.213,False
BWUD942308141E3,CUST100050068,2026-06-24,2.701,1.486,False
BWU816DD7424089,CUST100061772,2026-06-17,4.346,0.999,False
BWUB2236E1D64F9,CUST100071289,2026-06-09,4.809,1.274,False
BWUA77579B3D3E0,CUST100045272,2026-06-03,12.939,3.514,False
BWUC15CF35FF2AB,CUST100079405,2026-06-20,2.114,0.86,False
BWUB67B6BB20042,CUST100044257,2026-07-05,0.477,0.338,False
BWU6F546B789371,CUST100094593,2026-06-15,14.461,0.807,False
BWUE33FABA52C0C,CUST100001211,2026-06-28,4.572,0.431,True
BWUAD6DC3EE5336,CUST100069790,2026-06-13,2.069,1.725,False
BWU7345E4AC04CC,CUST100028826,2026-07-03,6.821,1.345,False
BWU78EE2E17DA76,CUST100096723,2026-06-19,4.598,0.776,False
BWU9FA573C19F7F,CUST100021682,2026-06-11,0.181,0.501,False
BWUFAD11B9BCB17,CUST100034420,2026-07-18,3.999,0.969,True
BWU6916B3100E79,CUST100084051,2026-07-13,12.143,2.285,False
BWU9ED3F6F54274,CUST100094258,2026-07-11,2.533,1.527,False
BWU034C70BD2FC0,CUST100019162,2026-06-03,4.293,1.118,False
BWU1DECC7C3191C,CUST100097603,2026-07-11,0.883,2.56,False
BWU3931DD26EB2D,CUST100082186,2026-06-06,1.034,0.31,False
BWUB6FC4382F185,CUST100076746,2026-07-22,9.679,0.456,False
BWU6109856BEB65,CUST100015836,2026-07-23,2.389,1.649,False
BWUC17060FF7208,CUST100090034,2026-07-07,1.058,1.324,False
BWUFD2E56DF4F2B,CUST100005271,2026-07-08,1.901,1.729,False
BWU212D48DB2948,CUST100072702,2026-07-16,3.095,4.246,False
BWU616DE3889176,CUST100047679,2026-06-03,10.782,7.292,False
BWU8066B479DC73,CUST100053262,2026-06-05,0.849,1.363,False
BWU03B57E100006,CUST100009668,2026-06-26,0.415,0.15,False
BWU0DBB180FC5B4,CUST100067440,2026-07-19,15.07,0.098,False
BWU62E32C1EACE2,CUST100040371,2026-06-16,2.382,0.794,False
BWU80F8B19DEB00,CUST100095996,2026-07-17,1.445,2.86,False
BWU85B403881B81,CUST100011127,2026-06-09,1.064,1.027,False
BWU2C937D433CDE,CUST100001155,2026-06-09,0.504,0.308,False
BWU4B898A314C1B,CUST100056091,2026-06-07,1.715,1.903,False
BWUAA7780167530,CUST100012079,2026-06-30,1.522,1.898,False
BWU81AD732866E0,CUST100054713,2026-06-21,0.517,1.363,False
BWU1D34B71CCE3D,CUST100013491,2026-06-21,8.644,0.028,False
BWU55090DDE2C40,CUST100002498,2026-06-30,2.082,0.067,True
BWUEE2AAA17262D,CUST100082168,2026-07-13,1.482,1.128,False
BWU8E5539F584F0,CUST100021521,2026-07-11,2.573,0.501,False
BWU1BE5E86C73ED,CUST100013464,2026-06-01,2.144,0.3,False
BWU44356E675578,CUST100022082,2026-06-20,6.518,0.248,False
BWU0518766ABD63,CUST100078299,2026-07-22,3.447,0.046,False
BWU339B23F5517D,CUST100033181,2026-06-06,0.316,0.14,False
BWU258DBD738A58,CUST100064116,2026-07-06,0.427,6.118,False
BWU04866FDC800A,CUST100020350,2026-07-17,1.661,1.743,False
BWU76D3AC48F9FE,CUST100054454,2026-07-12,2.568,4.689,False
BWU8454E015B34B,CUST100016546,2026-07-04,6.784,5.269,False
BWU5E2941166BA3,CUST100098398,2026-06-27,0.245,0.056,False
BWUB062DA32598B,CUST100046922,2026-07-19,2.114,0.191,False
BWUCA4881F073E2,CUST100013718,2026-06-03,17.239,1.345,False
BWUAC5D0049832C,CUST100064522,2026-07-01,1.736,0.209,False
BWUA17611382C74,CUST100074914,2026-06-04,1.995,1.171,False
BWU0885B4F1C6D2,CUST100072773,2026-06-12,0.695,1.577,False
BWU66BFB5234F17,CUST100007415,2026-07-22,5.841,3.961,False
BWUEC983F6BDE92,CUST100050165,2026-07-03,3.463,0.63,False
BWUA62EC6C9110E,CUST100010866,2026-06-15,10.31,1.512,False
BWU4E0C74C4E4F4,CUST100023889,2026-06-04,2.275,4.151,False
BWU158FC5B186D5,CUST100089994,2026-07-18,2.216,2.088,True
BWUDA82F64594A3,CUST100018720,2026-07-22,0.454,3.278,False
BWU860B944D4991,CUST100051635,2026-07-19,0.528,0.059,False
BWU0214AD22A786,CUST100085776,2026-06-12,0.542,0.527,False
BWU6BA057F70E1D,CUST100000953,2026-06-04,4.187,0.056,False
BWUEAB1F0AA63A8,CUST100029777,2026-06-29,2.983,2.201,False
BWU64D6F19B72C1,CUST100003370,2026-07-23,0.297,3.054,False
BWU39BF56F4894B,CUST100022600,2026-06-22,6.97,0.8,False
BWU7A031277DC1E,CUST100085625,2026-06-23,1.134,0.099,False
BWU354AFA41FF02,CUST100058751,2026-07-20,8.901,1.495,False
BWU3EEA8E7E9655,CUST100013998,2026-07-05,3.951,0.071,False
BWU48B07CFB1261,CUST100004762,2026-07-08,5.308,2.425,False
BWU1E107C84ACD6,CUST100007234,2026-07-03,3.93,0.729,True
BWUAD1896A61C59,CUST100065284,2026-07-13,1.21,4.692,False
BWU8DBBA8F78C91,CUST100031053,2026-07-04,7.644,0.264,False
BWUA355AAB9031E,CUST100041848,2026-07-16,3.287,2.401,False
BWU65454DF981B3,CUST100072208,2026-07-06,2.066,4.34,False
BWU2D15922B9F95,CUST100030729,2026-07-18,5.921,1.82,False
BWU76093F3C6B17,CUST100072918,2026-06-30,4.78,0.689,False
BWU61B3A1154D33,CUST100029278,2026-06-05,1.902,0.216,False
BWU129CEAE3E2F7,CUST100073811,2026-07-02,12.7,0.368,False
BWU08CFF71A0774,CUST100097194,2026-06-02,1.553,0.528,False
BWUBB2DCF1331DE,CUST100012003,2026-06-17,0.658,2.87,False
BWU309F4D57286D,CUST100040445,2026-07-18,9.5,4.216,False
BWU17DF12DD8673,CUST100052754,2026-06-04,0.745,3.599,False
BWU840AADAD885D,CUST100010698,2026-07-11,9.558,3.146,False
BWU11234D211306,CUST100084926,2026-07-16,3.84,0.839,False
BWUF6320D846B68,CUST100037367,2026-07-16,6.892,1.002,False
BWUC0443F63DF21,CUST100020560,2026-06-17,0.894,0.42,True
BWU01EC7E22F510,CUST100025783,2026-06-22,14.173,0.644,False
BWU32396F2D2434,CUST100005984,2026-06-06,1.078,3.782,False
BWU56951054ECA1,CUST100012258,2026-06-15,2.304,0.57,False
BWU294D9B7EC41D,CUST100039760,2026-06-29,0.482,2.253,False
BWUFF29A15DB58C,CUST100035936,2026-07-18,9.238,0.03,True
BWU96C31723221D,CUST100091347,2026-06-26,1.551,0.743,False
BWU0919D1326A82,CUST100088494,2026-07-12,1.55,0.071,False
BWUFE43E6569575,CUST100078554,2026-07-21,2.113,4.341,False
BWU4FC76B3675B1,CUST100038659,2026-06-27,2.194,0.574,False
BWU9698A271C53F,CUST100053041,2026-07-13,4.493,0.643,False
BWUF39A4F5DE8BA,CUST100023921,2026-06-08,5.39,3.923,False
BWU120B26189F8E,CUST100054017,2026-07-20,1.75,1.639,False
BWUBAD94383AE86,CUST100002939,2026-07-19,2.725,2.026,False
BWU851A7B8D06BD,CUST100093321,2026-06-06,11.034,1.354,False
BWUDC2AB08C4C47,CUST100062908,2026-06-27,0.985,0.01,False
BWUAC0980AF0845,CUST100036717,2026-06-10,1.435,4.304,False
BWUE945FA6B7227,CUST100080521,2026-06-03,0.924,0.682,False
BWU5EB09751C8FE,CUST100083905,2026-07-11,7.738,1.445,False
BWU66E64A143C3B,CUST100034135,2026-07-20,1.821,3.062,False
BWU2625590CB792,CUST100046679,2026-06-11,10.179,1.103,False
BWU3CF44A4A4ECA,CUST100061977,2026-06-10,0.625,3.723,False
BWUD78E3834C2E1,CUST100060957,2026-07-01,6.987,2.036,False
BWUEAD9BBEBEF0F,CUST100005595,2026-06-07,3.354,1.483,False
BWUD969C9823D91,CUST100081244,2026-07-19,2.462,0.611,False
BWUB2268FA83972,CUST100005623,2026-06-25,22.313,0.083,False
BWUC6D791CE9921,CUST100037624,2026-06-20,2.761,8.376,False
BWUA45B94140E15,CUST100028623,2026-07-06,1.308,1.761,False
BWU5648479CFC12,CUST100054849,2026-07-02,5.278,0.284,False
BWU882DF10508F4,CUST100007642,2026-07-08,0.293,0.814,False
BWUFD9CAC5B3047,CUST100000019,2026-06-17,3.171,1.779,False
BWU51C86191F8DB,CUST100036694,2026-06-20,11.798,0.874,False
BWU7C15BCC7EAA2,CUST100059934,2026-06-18,2.183,2.072,False
BWU110AC684E243,CUST100002008,2026-07-18,5.914,0.508,True
BWUA5A471C5A5B8,CUST100023136,2026-07-02,3.488,0.037,False
BWUE698B4FC9BD1,CUST100078380,2026-07-10,0.599,0.13,False
BWU722E1DAF62D9,CUST100096343,2026-07-21,1.521,3.942,False
BWUF9F3FFF36975,CUST100040932,2026-06-09,4.963,0.495,False
BWUEC634EACEC83,CUST100023183,2026-07-21,5.281,1.922,True
BWUAE9848A8695D,CUST100070444,2026-07-05,1.917,0.623,False
BWU0BD21376C086,CUST100013282,2026-06-30,4.081,0.198,False
BWU2A99D2E5407B,CUST100040270,2026-06-13,3.12,0.704,False
BWUD1E9C250AE7F,CUST100046193,2026-06-21,2.747,3.119,False
BWU5FAA9BAABB7C,CUST100063235,2026-07-12,31.711,0.526,False
BWU891093823249,CUST100065712,2026-07-07,5.711,1.314,False
BWUC157EAAB3802,CUST100023217,2026-06-20,9.387,2.417,False
BWU2DBFFA0C2323,CUST100081532,2026-07-17,3.795,6.319,False
BWU4E60E6A437DF,CUST100092866,2026-06-04,3.753,0.436,False
BWU7E9A3DBDBE66,CUST100064057,2026-06-09,6.47,1.114,False
BWU7DB677C2018F,CUST100059722,2026-07-20,1.645,0.054,False
BWU2D7424FA9C97,CUST100080366,2026-06-27,3.408,0.777,False
BWU4F1FD8127344,CUST100071723,2026-06-10,3.664,0.236,False
BWU90C4186BAD40,CUST100074638,2026-07-14,4.3,0.744,False
BWUAB4F33237C6D,CUST100096225,2026-06-13,14.356,1.317,True
BWU9EFE9BBA75D0,CUST100053569,2026-07-13,1.512,0.453,False
BWUCD257FDEE9FB,CUST100057645,2026-06-17,12.076,1.192,False
BWU7B07D192CCF3,CUST100044297,2026-06-13,7.868,2.653,False
BWU83872B9ACB7B,CUST100034646,2026-07-09,2.18,1.932,False
BWU94E71180A086,CUST100054720,2026-06-04,3.952,0.809,False
BWU553ADD042742,CUST100090472,2026-07-01,6.215,7.753,True
BWU7E2FA360E3D4,CUST100094931,2026-07-14,1.249,2.257,False
BWU7F0C7A71086A,CUST100098685,2026-07-02,0.821,1.419,False
BWUBF0CBFDED8BA,CUST100023383,2026-06-16,0.789,5.834,False
BWU4B2B81AA26EB,CUST100038313,2026-06-08,1.619,2.568,False
BWU088EF24562D3,CUST100052969,2026-07-02,3.136,0.803,False
BWU32FC10FDB0B3,CUST100075421,2026-07-19,2.508,1.805,False
BWUD2FCA10A14E8,CUST100097011,2026-06-26,0.82,2.927,False
BWUCB9B388967C9,CUST100071221,2026-06-27,6.352,0.934,False
BWU3003DAD1DA88,CUST100067157,2026-07-19,1.781,0.162,False
BWU9FEDED2FE7A6,CUST100045707,2026-06-09,8.925,6.819,False
BWUC61D4C47C8BF,CUST100082041,2026-07-09,1.691,3.059,False
BWU92B5DF3D3D56,CUST100047046,2026-07-15,5.347,0.648,False
BWU65FBF8A26514,CUST100007335,2026-06-18,6.72,0.471,False
BWU44F0BD4756CD,CUST100030950,2026-07-13,0.163,0.387,False
BWUD4F1DE97E284,CUST100058594,2026-06-25,7.383,1.568,False
BWU966E3186AC52,CUST100086029,2026-06-16,9.48,1.92,False
BWU7ACE796369D2,CUST100066433,2026-07-16,0.566,0.494,False
BWUB578D300A2E9,CUST100099951,2026-06-03,2.165,2.837,False
BWUF9B964917FA7,CUST100075782,2026-06-01,2.778,1.978,False
BWUE01DD2EB57D0,CUST100093805,2026-06-10,2.342,1.915,False
BWUDE7F1EF15DED,CUST100035088,2026-07-20,10.79,3.685,False
BWUDC68C5DAACB3,CUST100043276,2026-06-17,0.149,3.477,False
BWUE4B000A286EC,CUST100009441,2026-06-08,0.273,3.311,False
BWU3EA8E2217EE2,CUST100041876,2026-06-28,5.876,2.645,False
BWU114B37A4DAD6,CUST100075473,2026-06-04,3.798,2.433,False
BWU295380F4D7A8,CUST100017192,2026-06-29,5.847,0.748,False
BWUA6B3424ACC6A,CUST100058509,2026-07-08,9.725,0.834,False
BWU07760B45916A,CUST100031608,2026-06-20,5.974,0.172,True
BWU7AC20E9B37CB,CUST100057302,2026-06-26,2.567,0.609,False
BWUFA89C4C4530F,CUST100029525,2026-06-13,2.493,0.106,False
BWU85519D7DC463,CUST100095715,2026-07-08,3.972,1.622,False
BWU4DBEA54E8164,CUST100024044,2026-07-06,8.019,2.119,False
BWUADDD7FD88AD8,CUST100093867,2026-06-18,2.076,3.453,False
BWUB4850D028A4F,CUST100079914,2026-06-24,4.551,0.399,False
BWUC5DEDCF5F4C1,CUST100097578,2026-06-03,4.319,0.187,False
BWU94354EA01686,CUST100099642,2026-07-05,0.751,1.895,False
BWU161D7C9FF202,CUST100006147,2026-06-12,0.549,0.836,False
BWU3A19D077869A,CUST100072412,2026-07-23,6.295,0.148,False
BWU06EF42194A55,CUST100011093,2026-06-23,1.53,0.481,False
BWUAB13341BB71D,CUST100037866,2026-06-01,1.516,1.24,False
BWU8064DB490052,CUST100046006,2026-06-07,10.599,0.718,False
BWU411DFE368B88,CUST100038753,2026-07-22,0.142,2.87,False
BWU0208BC05A045,CUST100027744,2026-06-25,2.93,1.063,False
BWU66214CB36F31,CUST100033700,2026-06-24,0.3,2.537,True
BWUFD90AAD8090C,CUST100053257,2026-07-19,3.343,5.461,False
BWU376682EF3EB9,CUST100006385,2026-06-09,1.485,1.656,False
BWUAFB89632D43E,CUST100051530,2026-07-20,14.401,0.12,False
BWUEACD792D674C,CUST100091647,2026-06-09,1.365,1.25,False
BWU56DDFBA5A859,CUST100080563,2026-07-05,0.156,3.352,False
BWU952171540C4B,CUST100090352,2026-07-03,2.877,1.351,True
BWU9BA6C568154A,CUST100036669,2026-07-14,4.842,0.169,False
BWU06BC273DD35F,CUST100016125,2026-06-30,5.696,0.817,False
BWU89C32931D7B7,CUST100070094,2026-06-16,5.561,0.787,False
BWUD2C4D2A84882,CUST100057713,2026-07-22,0.853,0.894,False
BWU33E1AB92E703,CUST100003428,2026-06-17,5.753,0.094,False
BWU1148AD08937D,CUST100053836,2026-07-12,0.693,3.356,False
BWU3E5BD0E145F9,CUST100013816,2026-06-04,1.119,1.404,False
BWU76A0CA16F457,CUST100081140,2026-07-01,0.47,3.66,False
BWUDDD6401061F6,CUST100020585,2026-07-10,0.053,0.368,True
BWU7CC82496E962,CUST100073711,2026-07-06,3.862,0.808,False
BWU4B80DDF5CA1D,CUST100037414,2026-06-29,2.005,0.218,False
BWUD2A07CD73A48,CUST100003871,2026-06-20,1.478,7.744,False
BWU553DCF9E5E22,CUST100056731,2026-07-14,2.756,0.697,False
BWU9666AEE6D4B4,CUST100098455,2026-06-18,0.362,4.267,False
BWU73D3A20B7994,CUST100099842,2026-07-15,1.502,4.361,False
BWU22AA7C05F323,CUST100029441,2026-07-04,9.418,0.382,False
BWU46DBECF66553,CUST100025758,2026-06-19,2.317,1.222,False
BWUD7F0849E58BF,CUST100017823,2026-06-16,2.001,4.072,False
BWU95AF68507A68,CUST100047949,2026-07-14,12.887,1.549,False
BWU34BDB8501620,CUST100083356,2026-07-20,0.821,0.619,False
BWU70DB823F7EB8,CUST100002847,2026-06-02,1.522,1.894,False
BWU8EB69391D6B7,CUST100012964,2026-07-10,0.487,1.809,False
BWU50801424454D,CUST100059626,2026-07-20,1.585,4.073,False
BWU600364DD2AAD,CUST100061630,2026-07-11,4.804,0.573,False
BWUE612D1F0392A,CUST100025240,2026-06-08,6.405,1.448,False
BWU6A829469CFEF,CUST100079823,2026-06-30,0.189,4.913,False
BWU35679F346213,CUST100061787,2026-07-05,2.476,0.806,False
BWU32A5AD20C872,CUST100058620,2026-07-16,22.645,3.953,False
BWU4AABE8A2DB35,CUST100045167,2026-06-20,0.651,1.658,False
BWU4EDE5A525C69,CUST100091537,2026-06-05,6.848,0.436,False
BWU2D7932205805,CUST100075239,2026-06-24,5.824,0.072,False
BWU3B9D8D1C6886,CUST100025198,2026-06-22,3.697,0.946,False
BWUA2E99B476453,CUST100043048,2026-06-13,2.265,1.324,False
BWUD0153289CD1E,CUST100067027,2026-06-22,5.181,3.184,False
BWU2518713A3AED,CUST100096666,2026-06-15,1.434,0.964,False
BWU24EE19F9D9C6,CUST100047834,2026-06-29,2.586,1.241,False
BWUD0BA2C405BCA,CUST100037105,2026-06-17,2.102,3.468,False
BWUF16516417ECE,CUST100089182,2026-07-15,5.24,1.46,False
BWUE03B2E2AD8BC,CUST100052786,2026-06-18,1.235,0.176,False
BWUB9268074AF69,CUST100042011,2026-06-13,3.576,6.092,False
BWU0A0F30264BFD,CUST100039191,2026-06-08,5.977,0.078,False
BWUD0A097AD10C3,CUST100005166,2026-07-20,4.052,1.699,False
BWU7F4611ABB392,CUST100069980,2026-07-11,6.974,0.827,False
BWUD8A12F79BD26,CUST100037874,2026-06-01,6.514,0.889,False
BWUDBC892856042,CUST100023375,2026-06-26,2.043,4.355,True
BWUA6F48DA50101,CUST100081704,2026-06-14,4.957,0.545,False
BWU7499AEAFF9BB,CUST100048068,2026-06-21,5.337,2.834,False
BWUC900BD5304E4,CUST100043152,2026-07-11,0.34,0.807,False
BWU1A9A9ECD7A2D,CUST100086808,2026-06-30,2.113,0.385,False
BWUC8C75D3A9277,CUST100051479,2026-07-11,1.897,0.384,False
BWU3C3FB00A3757,CUST100059446,2026-06-06,4.935,0.681,False
BWUD9BF6B515BB1,CUST100031385,2026-07-02,3.211,2.911,False
BWU3BE2F9864153,CUST100098855,2026-06-11,8.229,1.885,False
BWU53764A492DDF,CUST100077746,2026-06-26,1.218,0.099,False
BWU10C1D5861DD4,CUST100006520,2026-06-04,2.341,0.692,False
BWU7D69414B8257,CUST100021531,2026-06-28,4.852,0.252,False
BWU42FF22B9FC02,CUST100049939,2026-07-18,1.159,0.229,False
BWU323A6E033AFA,CUST100031952,2026-07-22,0.982,3.526,True
BWU0714E49D7C8A,CUST100061927,2026-07-17,0.969,0.75,False
BWUDFFD271B1171,CUST100072472,2026-06-03,1.049,0.138,False
BWU3D27F3B36981,CUST100082894,2026-07-02,6.314,8.808,False
BWU689145C6D7E2,CUST100013456,2026-07-10,6.818,0.099,True
BWU48A4BFD1B0A3,CUST100012195,2026-07-05,0.569,1.087,False
BWUE9FB6A99F9E1,CUST100097380,2026-06-25,6.399,0.293,False
BWU2BF16DD59740,CUST100079614,2026-06-07,1.268,0.111,False
BWU6F51B7000FC7,CUST100089729,2026-06-06,0.188,0.936,False
BWUECFB65F4F723,CUST100065247,2026-06-25,1.085,1.184,False
BWU41396304D9EF,CUST100025017,2026-06-22,3.299,2.52,False
BWUBF9F19318CB8,CUST100038897,2026-07-18,2.205,2.751,True
BWU5053F52A93ED,CUST100078776,2026-07-08,2.991,1.33,False
BWU8EBC74FDA16E,CUST100093816,2026-07-10,0.031,0.433,False
BWUBC236A65E97F,CUST100061920,2026-07-05,5.561,0.2,False
BWUD70740FAC1C7,CUST100058893,2026-06-14,2.749,0.49,False
BWU615D6167AED4,CUST100075982,2026-07-09,2.034,2.359,False
BWU2843A9BA6D32,CUST100090605,2026-06-18,1.976,2.532,False
BWUBBB20452D92E,CUST100025321,2026-06-16,13.678,0.87,False
BWU9FE470A56413,CUST100083155,2026-06-03,6.834,0.283,False
BWU70A9431F7F31,CUST100093984,2026-06-22,8.07,0.092,False
BWU6AEC9E2A4EAF,CUST100078405,2026-06-06,5.542,1.052,False
BWU56F9B5973929,CUST100030379,2026-07-23,2.001,1.702,False
BWUA50E4E51CB08,CUST100026484,2026-07-12,3.648,0.648,False
BWUCA1EA876AB88,CUST100006083,2026-07-23,8.105,0.87,False
BWU8FC26C39FDB3,CUST100089233,2026-06-12,1.165,0.371,False
BWU1A58B5C08C46,CUST100000454,2026-07-14,1.698,1.755,False
BWU11524C1A2BAB,CUST100010123,2026-06-01,1.316,2.299,True
BWUB8812ACBC8A2,CUST100079678,2026-07-19,3.043,3.834,False
BWUB2D382DA9568,CUST100042592,2026-06-20,3.005,0.341,True
BWUCCCEB0636B3F,CUST100081030,2026-07-02,7.416,9.538,False
BWUA0D1A28B3159,CUST100018042,2026-06-22,7.577,4.455,False
BWUCA1A5A5AAACE,CUST100026969,2026-06-09,15.356,1.401,True
BWUAD0379B61380,CUST100084655,2026-07-21,1.63,1.037,False
BWU86AC6210387B,CUST100032690,2026-07-05,1.363,0.143,False
BWUD4C9222E4485,CUST100060635,2026-06-09,0.974,1.934,False
BWUB900285F1E00,CUST100018109,2026-07-04,0.153,1.886,False
BWUE283CE36522B,CUST100039226,2026-06-22,5.192,5.142,False
BWU9C058F5E4BC9,CUST100019343,2026-06-02,3.927,0.53,False
BWUD40406143314,CUST100092870,2026-06-23,0.39,3.342,False
BWU9A8C5CCFF96E,CUST100065549,2026-07-02,11.389,2.102,False
BWU0F4A8A5F7814,CUST100058631,2026-07-18,10.402,5.687,False
BWU5AC4DADB2315,CUST100070733,2026-06-18,0.951,5.323,False
BWU328CFC4108CD,CUST100079734,2026-06-13,0.764,0.065,False
BWUC03FD61E9D2F,CUST100026273,2026-07-04,4.897,2.462,False
BWU1E82510BE827,CUST100057706,2026-06-02,4.946,1.1,False
BWUAFAF741E089F,CUST100007958,2026-06-17,1.482,0.805,False
BWU67960A9AA09F,CUST100062917,2026-06-04,0.493,0.157,False
BWUA31893439760,CUST100089544,2026-06-17,7.217,0.614,False
