dispatch_id,customer_id,technician_id,dispatch_date,issue_type,resolution_time_hr,status
DSPD1AA81CBF5,CUST100058593,TECH1128,2026-03-09,No Service,7.96,Scheduled
DSPA1B055280A,CUST100033649,TECH1417,2026-06-18,Line Repair,1.59,Completed
DSPC7356DC558,CUST100017275,TECH1355,2026-01-31,Slow Internet,10.69,Cancelled
DSP0676BA183C,CUST100045719,TECH1423,2026-01-14,Slow Internet,0.22,Completed
DSP309B8DC028,CUST100032539,TECH1279,2026-07-23,Router Replacement,4.55,Completed
DSPDDA25DB943,CUST100035243,TECH1039,2026-01-30,Equipment Install,0.02,Completed
DSP8EE9E39BC7,CUST100018241,TECH1172,2026-04-02,Slow Internet,2.57,Completed
DSP44719C42F1,CUST100074404,TECH1198,2026-05-27,Equipment Install,2.71,Scheduled
DSPF14802D6FF,CUST100049643,TECH1187,2026-03-21,No Service,0.93,Completed
DSP6A5A708436,CUST100029628,TECH1140,2026-02-28,Slow Internet,6.43,Completed
DSP78951DBF0A,CUST100069381,TECH1374,2026-01-05,Equipment Install,1.7,Completed
DSP705F4CCD09,CUST100038061,TECH1364,2026-05-01,Line Repair,4.24,Cancelled
DSP012B7F14BA,CUST100005019,TECH1367,2026-01-18,Router Replacement,2.06,Scheduled
DSP90D52A5364,CUST100062224,TECH1018,2026-02-23,Router Replacement,0.34,Completed
DSPB92E328D96,CUST100064347,TECH1106,2026-01-21,Line Repair,5.65,Completed
DSP8ECEADC6B1,CUST100034746,TECH1224,2026-01-10,Router Replacement,0.84,Rescheduled
DSPA8E70D65C1,CUST100068001,TECH1389,2026-06-10,Equipment Install,9.33,Scheduled
DSP7602DBAF15,CUST100073404,TECH1466,2026-03-09,No Service,4.6,Completed
DSP56DFCB6A03,CUST100032819,TECH1135,2026-05-28,Line Repair,3.02,Completed
DSPDB0F2A8CB0,CUST100002391,TECH1331,2026-07-09,Router Replacement,3.96,Completed
DSPB12C31109F,CUST100061739,TECH1109,2026-07-15,Equipment Install,1.16,Completed
DSPD76A316333,CUST100020378,TECH1256,2026-03-25,Equipment Install,14.88,Rescheduled
DSP803CE41E23,CUST100030333,TECH1082,2026-07-04,Router Replacement,7.67,Completed
DSP711A93912A,CUST100028761,TECH1183,2026-04-23,Slow Internet,0.28,Completed
DSP9991AE0284,CUST100005164,TECH1311,2026-05-10,Line Repair,0.27,Scheduled
DSP722532D34C,CUST100090843,TECH1313,2026-03-09,Equipment Install,3.27,Completed
DSP625327FB0C,CUST100034122,TECH1165,2026-05-25,Line Repair,0.37,Completed
DSPE5B6168F90,CUST100013905,TECH1051,2026-01-19,Slow Internet,2.79,Completed
DSP8ECA73ECA3,CUST100092744,TECH1291,2026-03-09,Router Replacement,0.87,Scheduled
DSPE70877E572,CUST100070443,TECH1373,2026-05-10,No Service,2.16,Completed
DSP3E8E3FC25F,CUST100038778,TECH1333,2026-05-04,Router Replacement,2.25,Scheduled
DSPFB524047C6,CUST100013620,TECH1333,2026-01-18,Slow Internet,4.68,Rescheduled
DSP2FA77104A8,CUST100053518,TECH1228,2026-01-15,Router Replacement,0.58,Completed
DSPCCA8DDA5FB,CUST100065846,TECH1072,2026-03-02,Line Repair,2.03,Completed
DSP830039A009,CUST100078974,TECH1431,2026-03-13,Line Repair,2.59,Completed
DSP9AA3E08E51,CUST100036642,TECH1094,2026-06-07,No Service,1.6,Completed
DSP8FCBCE9328,CUST100037460,TECH1241,2026-02-16,Line Repair,3.3,Rescheduled
DSP4E052F7B7A,CUST100008260,TECH1347,2026-01-09,Equipment Install,1.41,Completed
DSP00E1193F84,CUST100023711,TECH1138,2026-05-07,Router Replacement,0.11,Completed
DSPF3178EB0FA,CUST100090561,TECH1111,2026-05-12,Slow Internet,4.31,Completed
DSPA12925F6BB,CUST100099352,TECH1068,2026-01-28,Equipment Install,0.29,Completed
DSP071593D04D,CUST100077403,TECH1430,2026-04-07,Router Replacement,0.85,Completed
DSPD2515F0C68,CUST100047830,TECH1205,2026-06-13,Router Replacement,2.63,Completed
DSPBAEC915187,CUST100098800,TECH1428,2026-01-24,Equipment Install,12.21,Completed
DSPDEA2F64E02,CUST100043402,TECH1049,2026-02-22,Equipment Install,1.02,Completed
DSP42F3213B25,CUST100014738,TECH1273,2026-05-05,Slow Internet,0.31,Scheduled
DSP0A17D84662,CUST100088667,TECH1191,2026-04-17,Slow Internet,2.78,Completed
DSPFB87C51C55,CUST100053751,TECH1367,2026-01-02,Equipment Install,0.7,Completed
DSP9A1CE7D2B7,CUST100032435,TECH1295,2026-01-12,Router Replacement,10.62,Completed
DSP097AD76DBB,CUST100083266,TECH1406,2026-02-10,Equipment Install,4.43,Completed
DSP9BB0AFA781,CUST100019089,TECH1103,2026-06-19,No Service,0.82,Completed
DSP66044EE4A2,CUST100046753,TECH1382,2026-06-18,Slow Internet,5.4,Scheduled
DSP01D059710A,CUST100045553,TECH1468,2026-02-20,Router Replacement,6.94,Completed
DSP885D81E1AC,CUST100015538,TECH1206,2026-04-05,Router Replacement,2.5,Completed
DSP5B9D27DE7A,CUST100019970,TECH1470,2026-04-06,No Service,1.16,Completed
DSP0B2D8E84D6,CUST100017029,TECH1103,2026-02-10,No Service,1.85,Completed
DSP8ACB5EC9B8,CUST100017448,TECH1147,2026-03-03,No Service,5.71,Completed
DSPF7B3CAA7C2,CUST100055279,TECH1431,2026-02-09,Router Replacement,0.03,Cancelled
DSP8F48594836,CUST100073563,TECH1136,2026-04-26,Line Repair,3.79,Cancelled
DSP58DCC27D64,CUST100015598,TECH1170,2026-02-24,Equipment Install,7.29,Rescheduled
DSP840BFA5D1F,CUST100052422,TECH1204,2026-03-15,Line Repair,0.7,Completed
DSP9E4C307503,CUST100032271,TECH1483,2026-04-29,Line Repair,2.71,Completed
DSPC300BF2B1F,CUST100042050,TECH1196,2026-05-05,Slow Internet,2.81,Completed
DSP3EE431D08D,CUST100004258,TECH1055,2026-01-13,Slow Internet,0.69,Scheduled
DSP782E90304C,CUST100023991,TECH1265,2026-02-04,Line Repair,1.91,Completed
DSPBDD2C50671,CUST100088624,TECH1409,2026-05-21,Router Replacement,1.34,Completed
DSP0B68842247,CUST100086983,TECH1081,2026-04-10,No Service,0.26,Completed
DSPF65B1370E6,CUST100075921,TECH1012,2026-03-09,No Service,0.52,Scheduled
DSPC867DF5C22,CUST100081130,TECH1223,2026-02-02,No Service,1.02,Completed
DSP19826526E1,CUST100095677,TECH1005,2026-03-26,Line Repair,0.88,Completed
DSP9962997E6C,CUST100022162,TECH1291,2026-06-26,No Service,1.13,Completed
DSP6DDB63823A,CUST100057604,TECH1350,2026-07-04,Line Repair,3.14,Completed
DSPB749E0F7D1,CUST100058138,TECH1392,2026-07-18,Slow Internet,2.45,Completed
DSPDDE42D1E45,CUST100027906,TECH1440,2026-01-17,Line Repair,2.26,Completed
DSPC779264CE8,CUST100003984,TECH1011,2026-03-21,Equipment Install,2.28,Completed
DSPA3FA8B9464,CUST100086297,TECH1255,2026-03-17,Line Repair,3.55,Rescheduled
DSPBB64EA7907,CUST100070635,TECH1157,2026-04-23,Router Replacement,0.79,Completed
DSP5831F807E3,CUST100044717,TECH1441,2026-07-15,Router Replacement,3.64,Completed
DSP27981A3AB1,CUST100082698,TECH1260,2026-07-07,Slow Internet,2.77,Completed
DSP9013005D35,CUST100072883,TECH1192,2026-03-18,Slow Internet,3.11,Completed
DSP80FEF08404,CUST100096635,TECH1375,2026-04-11,Router Replacement,0.5,Completed
DSPE31B982353,CUST100001985,TECH1494,2026-05-07,Router Replacement,4.06,Completed
DSP5673DD8CF3,CUST100064570,TECH1315,2026-06-23,No Service,3.1,Completed
DSP9AF2D8A21F,CUST100056386,TECH1246,2026-01-16,Slow Internet,4.97,Completed
DSP1ED791ECEC,CUST100043746,TECH1421,2026-05-05,Slow Internet,0.24,Completed
DSPBF62B44BC2,CUST100048642,TECH1028,2026-04-22,Router Replacement,1.33,Scheduled
DSP96CD186463,CUST100072446,TECH1496,2026-03-05,No Service,0.18,Completed
DSP54DDA2AE92,CUST100057096,TECH1071,2026-07-19,No Service,0.47,Completed
DSP41DC32C04D,CUST100071643,TECH1334,2026-04-05,Slow Internet,3.46,Completed
DSPB5E8FCE775,CUST100076462,TECH1490,2026-02-07,No Service,1.67,Completed
DSP7575E63933,CUST100068508,TECH1206,2026-03-26,Router Replacement,1.35,Scheduled
DSPC79530041F,CUST100062012,TECH1238,2026-01-21,Router Replacement,0.94,Completed
DSP01D896DA55,CUST100009789,TECH1325,2026-04-01,Slow Internet,1.79,Completed
DSP2EE877E743,CUST100036038,TECH1089,2026-04-12,Router Replacement,6.88,Completed
DSP751D047C92,CUST100031474,TECH1039,2026-02-24,Router Replacement,2.22,Completed
DSP92EEB291CF,CUST100025523,TECH1439,2026-03-21,Line Repair,3.56,Completed
DSPEF6CEFA544,CUST100005144,TECH1160,2026-04-19,Slow Internet,2.16,Completed
DSPAFE504944D,CUST100047027,TECH1193,2026-05-28,Equipment Install,0.54,Completed
DSP43597259AD,CUST100051530,TECH1018,2026-02-26,Slow Internet,2.87,Completed
DSP5DC86DBD25,CUST100020304,TECH1408,2026-04-08,No Service,0.58,Completed
DSP406C202BF4,CUST100007174,TECH1317,2026-07-04,Equipment Install,1.44,Completed
DSPC590D3A07C,CUST100060696,TECH1014,2026-06-07,Line Repair,1.01,Completed
DSP80B529D33A,CUST100015007,TECH1224,2026-04-03,Router Replacement,1.93,Completed
DSP6CD4BE6F65,CUST100096595,TECH1353,2026-07-10,Line Repair,0.79,Completed
DSPC2DC8F2041,CUST100082206,TECH1492,2026-01-28,Router Replacement,1.21,Completed
DSPFA766C4AAE,CUST100090112,TECH1420,2026-03-23,Equipment Install,1.03,Scheduled
DSPC0161442BF,CUST100019584,TECH1040,2026-03-25,No Service,2.86,Completed
DSP9637DACE62,CUST100010293,TECH1025,2026-02-28,Slow Internet,2.11,Completed
DSP54BC43EFD8,CUST100083702,TECH1270,2026-05-10,Line Repair,0.36,Scheduled
DSPFDFC7986B6,CUST100001254,TECH1420,2026-04-13,No Service,0.65,Completed
DSP1042B7F853,CUST100053708,TECH1155,2026-07-12,Line Repair,2.64,Completed
DSP12E4DA1FCE,CUST100094852,TECH1413,2026-04-23,Slow Internet,1.09,Completed
DSP6C195E62D8,CUST100001369,TECH1179,2026-03-13,Router Replacement,6.35,Scheduled
DSP210EE41C21,CUST100089217,TECH1484,2026-07-23,Equipment Install,0.25,Completed
DSPEC830A40F9,CUST100016594,TECH1246,2026-04-05,Equipment Install,0.87,Scheduled
DSP2C7BC64B5A,CUST100020974,TECH1287,2026-06-25,Equipment Install,0.66,Scheduled
DSPA1940D84C7,CUST100035147,TECH1397,2026-04-24,Line Repair,1.44,Completed
DSPB0A36095AE,CUST100008126,TECH1314,2026-01-19,Equipment Install,1.7,Completed
DSPCEA2DB5F34,CUST100088021,TECH1003,2026-01-03,Router Replacement,0.43,Completed
DSP20FB6F2485,CUST100064764,TECH1157,2026-07-19,Equipment Install,6.16,Scheduled
DSP1F82BF2218,CUST100046987,TECH1023,2026-05-20,Equipment Install,4.13,Completed
DSP520056E34C,CUST100076531,TECH1230,2026-02-22,Slow Internet,3.56,Rescheduled
DSP6834A3D731,CUST100043845,TECH1151,2026-03-02,No Service,6.5,Scheduled
DSP311F1388C3,CUST100082744,TECH1366,2026-03-27,Equipment Install,7.52,Scheduled
DSP423FE0FDF0,CUST100032394,TECH1454,2026-06-30,Equipment Install,6.94,Completed
DSPC935D6E808,CUST100007465,TECH1012,2026-02-10,Equipment Install,8.53,Scheduled
DSPEDDD3D43A8,CUST100049842,TECH1383,2026-03-07,No Service,0.9,Completed
DSP0BEDDEEBAF,CUST100067211,TECH1210,2026-04-06,No Service,0.47,Completed
DSPB66D9CA162,CUST100073462,TECH1251,2026-05-18,Equipment Install,4.35,Completed
DSP25C83F6050,CUST100024621,TECH1339,2026-04-18,Router Replacement,0.49,Completed
DSP7F5EF6343E,CUST100083238,TECH1185,2026-05-24,Equipment Install,0.21,Completed
DSP20FF995CB8,CUST100013159,TECH1381,2026-03-09,No Service,1.52,Completed
DSPDC4276BDB7,CUST100052967,TECH1194,2026-04-27,No Service,1.11,Completed
DSP11E3D0B470,CUST100074863,TECH1268,2026-06-06,Equipment Install,0.39,Completed
DSP4BD3709EE9,CUST100035134,TECH1420,2026-01-23,Line Repair,0.2,Completed
DSP9597C3E9A6,CUST100019882,TECH1243,2026-02-19,Slow Internet,0.82,Completed
DSPFD2BCC6695,CUST100061289,TECH1340,2026-07-21,Line Repair,3.98,Completed
DSP2FF5DA44AE,CUST100061719,TECH1411,2026-04-14,Equipment Install,0.26,Completed
DSP68BEF77D75,CUST100070384,TECH1366,2026-01-25,Equipment Install,5.42,Completed
DSP5392634D24,CUST100076425,TECH1380,2026-01-13,No Service,3.31,Completed
DSPFAAB1A0F63,CUST100084522,TECH1104,2026-07-12,Slow Internet,3.81,Cancelled
DSP52C9C50304,CUST100082487,TECH1207,2026-05-30,Router Replacement,0.87,Completed
DSPD406C54CBF,CUST100042024,TECH1467,2026-06-06,Equipment Install,0.69,Completed
DSPCBC22B9295,CUST100039962,TECH1149,2026-01-10,Slow Internet,8.5,Scheduled
DSP7BBC5AEA4A,CUST100016585,TECH1354,2026-06-08,Line Repair,0.77,Completed
DSPB281A662C2,CUST100037202,TECH1387,2026-03-22,Line Repair,8.45,Completed
DSP3BA941B4DA,CUST100000583,TECH1494,2026-01-09,Slow Internet,0.25,Completed
DSP8CBBCB2F18,CUST100064656,TECH1019,2026-04-03,Router Replacement,1.82,Completed
DSP29C9D373F0,CUST100005904,TECH1401,2026-04-24,Line Repair,1.78,Completed
DSP7449071EFD,CUST100040216,TECH1294,2026-02-13,No Service,4.97,Completed
DSP48C79C68C0,CUST100084089,TECH1170,2026-01-20,Slow Internet,7.67,Completed
DSP02CF11964B,CUST100097033,TECH1392,2026-06-18,Line Repair,4.24,Rescheduled
DSP45764F07EF,CUST100027054,TECH1294,2026-01-13,Line Repair,0.44,Completed
DSPD39AD5CAF6,CUST100044746,TECH1062,2026-01-20,Equipment Install,9.75,Completed
DSP11F6BB63C8,CUST100063371,TECH1128,2026-04-24,Line Repair,5.8,Completed
DSPD6719C4DA7,CUST100056799,TECH1265,2026-06-25,Equipment Install,0.31,Completed
DSPBF04A484A5,CUST100089586,TECH1316,2026-02-21,Router Replacement,2.04,Rescheduled
DSPCAD097A1DA,CUST100046153,TECH1114,2026-05-03,Router Replacement,16.55,Rescheduled
DSP124B449874,CUST100036788,TECH1370,2026-02-19,Line Repair,1.11,Scheduled
DSPB2AA5E3BF8,CUST100050204,TECH1258,2026-02-18,Router Replacement,2.46,Rescheduled
DSP1F97697515,CUST100051166,TECH1112,2026-05-18,Equipment Install,4.06,Completed
DSP5397AB3324,CUST100070752,TECH1365,2026-04-15,Router Replacement,1.44,Completed
DSP41365871E3,CUST100046013,TECH1443,2026-05-17,Line Repair,0.76,Scheduled
DSP3C6955D330,CUST100083780,TECH1280,2026-06-06,Slow Internet,0.64,Completed
DSPD68F2969F9,CUST100005582,TECH1102,2026-05-28,Line Repair,2.33,Scheduled
DSP7DF3897B97,CUST100021321,TECH1071,2026-01-10,No Service,2.55,Rescheduled
DSP3AA410A26D,CUST100053543,TECH1128,2026-06-24,Router Replacement,2.03,Completed
DSP6C8ACB2DD1,CUST100059978,TECH1313,2026-02-21,Slow Internet,0.99,Completed
DSP0389FADA26,CUST100004991,TECH1474,2026-03-25,Line Repair,3.89,Completed
DSPD0CC71AF70,CUST100074589,TECH1395,2026-04-10,Router Replacement,2.04,Completed
DSPFC7F960C21,CUST100003798,TECH1408,2026-05-21,Router Replacement,0.66,Completed
DSP15F98E226A,CUST100040370,TECH1240,2026-03-21,No Service,2.79,Completed
DSP1507C754F7,CUST100071842,TECH1108,2026-04-05,No Service,0.26,Completed
DSPE8A41E100F,CUST100027692,TECH1233,2026-06-30,Equipment Install,9.24,Completed
DSP44EDA9BCEE,CUST100044662,TECH1209,2026-03-18,Equipment Install,0.44,Completed
DSPE6AD249079,CUST100030492,TECH1468,2026-07-15,No Service,0.59,Completed
DSP7BC8431932,CUST100079285,TECH1496,2026-05-08,Equipment Install,0.51,Scheduled
DSP9E27290069,CUST100058348,TECH1286,2026-05-26,Router Replacement,2.9,Completed
DSPBE69B1CCEF,CUST100050249,TECH1498,2026-01-24,Router Replacement,1.52,Rescheduled
DSPA9B70C54AE,CUST100014855,TECH1095,2026-02-11,Slow Internet,2.33,Completed
DSPBA77B6A597,CUST100048342,TECH1341,2026-04-20,No Service,4.3,Completed
DSP36C1931898,CUST100087265,TECH1067,2026-02-21,Router Replacement,0.05,Completed
DSP9FCCB536CF,CUST100074628,TECH1344,2026-01-18,Equipment Install,5.82,Completed
DSPBB3FA506D7,CUST100076351,TECH1253,2026-01-06,Slow Internet,5.75,Completed
DSP30EE636470,CUST100089785,TECH1195,2026-06-21,Router Replacement,3.46,Completed
DSPF5B4D0B805,CUST100056176,TECH1215,2026-05-21,Slow Internet,0.2,Completed
DSP998AB8E8DA,CUST100030486,TECH1173,2026-02-20,Slow Internet,5.89,Completed
DSP07CFE1C0D4,CUST100076802,TECH1349,2026-02-19,Router Replacement,0.44,Completed
DSPF3F2BC403D,CUST100071045,TECH1358,2026-05-14,No Service,0.25,Completed
DSPFB23E7B720,CUST100072281,TECH1438,2026-07-15,Slow Internet,4.35,Completed
DSPB37C7A54A6,CUST100066952,TECH1198,2026-01-28,Line Repair,0.08,Scheduled
DSP959B026877,CUST100013597,TECH1481,2026-02-06,Router Replacement,0.1,Scheduled
DSPA8A6CF3993,CUST100046903,TECH1246,2026-02-09,No Service,0.82,Scheduled
DSP9090C99F2F,CUST100032302,TECH1435,2026-02-16,Line Repair,1.06,Scheduled
DSP0B1C5A142F,CUST100018390,TECH1402,2026-04-28,Router Replacement,0.01,Completed
DSPA7F1B52101,CUST100063822,TECH1499,2026-05-30,Router Replacement,5.81,Completed
DSP0EEB35FABD,CUST100044506,TECH1241,2026-03-18,No Service,0.03,Completed
DSPEA6E55273C,CUST100076812,TECH1341,2026-06-05,Equipment Install,1.69,Completed
DSPE19B1AFF7C,CUST100010813,TECH1432,2026-03-24,Router Replacement,2.33,Scheduled
DSPFD28ECE60D,CUST100050873,TECH1235,2026-07-16,Equipment Install,2.25,Completed
DSP6CD5637509,CUST100059915,TECH1309,2026-03-04,Slow Internet,0.33,Completed
DSPFEB9230A7F,CUST100030614,TECH1083,2026-04-26,Equipment Install,2.95,Completed
DSPEF545B28D4,CUST100090704,TECH1459,2026-02-08,Line Repair,5.07,Completed
DSP4BFD98262C,CUST100008088,TECH1406,2026-01-22,Equipment Install,7.16,Completed
DSP0FE2F91226,CUST100081856,TECH1445,2026-04-07,Slow Internet,2.11,Completed
DSP7FA266E1A7,CUST100005000,TECH1013,2026-04-15,Line Repair,3.37,Completed
DSPE08BCC9A2D,CUST100027441,TECH1072,2026-05-20,No Service,0.67,Rescheduled
DSP47E7996C02,CUST100038333,TECH1272,2026-04-08,Slow Internet,0.85,Scheduled
DSP91440401D4,CUST100074514,TECH1176,2026-01-13,Router Replacement,0.94,Completed
DSP5EB6592B1A,CUST100008334,TECH1110,2026-02-17,Slow Internet,8.47,Completed
DSPF609FBC199,CUST100096322,TECH1460,2026-03-13,Slow Internet,3.38,Cancelled
DSPB57804421D,CUST100091418,TECH1076,2026-03-02,Equipment Install,4.99,Completed
DSP08C0FA5046,CUST100026888,TECH1169,2026-06-01,Line Repair,1.51,Completed
DSPD62F89525E,CUST100042956,TECH1284,2026-02-01,Slow Internet,0.67,Scheduled
DSP9ECB912091,CUST100083490,TECH1062,2026-07-23,Router Replacement,6.46,Scheduled
DSP2E9517C92D,CUST100099192,TECH1096,2026-05-19,Router Replacement,5.05,Completed
DSP4CA1E5505E,CUST100033612,TECH1329,2026-05-19,Router Replacement,0.91,Completed
DSP19F67DB4C6,CUST100041641,TECH1289,2026-02-15,Slow Internet,4.34,Scheduled
DSP27ABB5E857,CUST100035525,TECH1147,2026-03-31,Router Replacement,5.09,Scheduled
DSP61A7F5988C,CUST100042456,TECH1154,2026-03-02,Equipment Install,4.39,Rescheduled
DSPA9EC2778FB,CUST100042226,TECH1322,2026-04-19,Equipment Install,0.55,Completed
DSP8A6A968E49,CUST100020543,TECH1010,2026-05-24,Router Replacement,3.29,Scheduled
DSPCE87CF4E95,CUST100054938,TECH1052,2026-07-18,Equipment Install,0.42,Completed
DSP0BB3E77568,CUST100006880,TECH1026,2026-07-07,Equipment Install,0.67,Scheduled
DSPB8B861599F,CUST100043958,TECH1227,2026-04-23,Router Replacement,5.87,Completed
DSP288E146710,CUST100074111,TECH1009,2026-04-05,No Service,0.55,Scheduled
DSP32ACCC7936,CUST100082654,TECH1136,2026-06-05,Router Replacement,1.51,Completed
DSPB81D81EC15,CUST100000493,TECH1005,2026-05-17,Equipment Install,1.71,Rescheduled
DSP7BBECED9DA,CUST100034396,TECH1422,2026-07-15,Line Repair,1.38,Rescheduled
DSP93215FCA97,CUST100015849,TECH1398,2026-03-08,Slow Internet,0.14,Completed
DSPF8C11633E2,CUST100046853,TECH1161,2026-01-01,Line Repair,0.81,Rescheduled
DSPB7AFB9EFF4,CUST100034134,TECH1036,2026-03-08,Equipment Install,1.81,Completed
DSP53917896F9,CUST100005984,TECH1227,2026-01-20,Line Repair,3.96,Completed
DSPE7E1ED993F,CUST100006367,TECH1241,2026-06-08,Line Repair,0.75,Rescheduled
DSP8E8846DC25,CUST100087360,TECH1020,2026-01-16,Slow Internet,8.78,Completed
DSP37DE013B35,CUST100070788,TECH1309,2026-06-17,Slow Internet,0.1,Completed
DSP6EC97A9493,CUST100056570,TECH1321,2026-04-25,No Service,2.53,Completed
DSPE09C4BB1C3,CUST100059776,TECH1003,2026-01-24,Equipment Install,1.59,Completed
DSP02502D57A4,CUST100069019,TECH1472,2026-06-05,Line Repair,3.56,Scheduled
DSPBFF4020B63,CUST100091756,TECH1038,2026-06-02,Slow Internet,0.54,Completed
DSP469B98B032,CUST100048381,TECH1430,2026-03-06,Equipment Install,3.13,Completed
DSP2EB8BF85B4,CUST100006709,TECH1359,2026-04-10,Line Repair,1.28,Completed
DSPCFDE7A3B64,CUST100069863,TECH1437,2026-07-19,Router Replacement,3.65,Completed
DSP7324C53BF8,CUST100084166,TECH1265,2026-05-25,Line Repair,0.95,Completed
DSP8CB6272B29,CUST100029620,TECH1391,2026-03-26,Slow Internet,1.7,Completed
DSP4F7D9B1593,CUST100038154,TECH1070,2026-01-06,Equipment Install,2.23,Cancelled
DSPED2FD2B2F3,CUST100096592,TECH1236,2026-01-06,No Service,2.71,Scheduled
DSP6CFCEB877E,CUST100010961,TECH1275,2026-07-01,Router Replacement,0.11,Completed
DSP7041EAAA83,CUST100010980,TECH1470,2026-05-01,No Service,1.93,Completed
DSP80E31C54AD,CUST100094896,TECH1321,2026-05-12,Equipment Install,0.01,Scheduled
DSPD10E512AC4,CUST100055044,TECH1173,2026-05-18,Slow Internet,0.1,Completed
DSP060F2A50BE,CUST100032997,TECH1475,2026-02-23,Router Replacement,0.22,Completed
DSPA314FAE2B4,CUST100062540,TECH1025,2026-02-14,Router Replacement,2.01,Scheduled
DSP923FB381F7,CUST100032126,TECH1273,2026-01-20,Equipment Install,0.63,Scheduled
DSP34691F3085,CUST100069647,TECH1481,2026-01-11,Equipment Install,1.36,Scheduled
DSPB37E9A1CE8,CUST100023355,TECH1387,2026-05-29,Router Replacement,0.78,Completed
DSPC817D440F6,CUST100083879,TECH1253,2026-05-12,Equipment Install,3.27,Scheduled
DSPC1D4D3FBC8,CUST100009344,TECH1399,2026-02-11,Router Replacement,1.34,Completed
DSP7216E52F8F,CUST100019466,TECH1312,2026-01-02,Equipment Install,1.52,Completed
DSP61BEBE8987,CUST100037233,TECH1450,2026-06-22,Equipment Install,0.68,Completed
DSPECBD8689EF,CUST100012011,TECH1233,2026-01-17,No Service,4.64,Completed
DSP65CCE2676B,CUST100069779,TECH1274,2026-06-03,Router Replacement,7.7,Completed
DSPC56D6ADE26,CUST100061438,TECH1088,2026-04-27,No Service,4.07,Scheduled
DSPE189E091F2,CUST100040209,TECH1408,2026-05-17,Slow Internet,3.49,Completed
DSP90AB6494ED,CUST100071910,TECH1071,2026-04-19,Slow Internet,2.01,Completed
DSP4F1360DB04,CUST100011814,TECH1427,2026-03-15,Router Replacement,3.59,Completed
DSP1D2555E484,CUST100010687,TECH1309,2026-04-02,No Service,0.67,Scheduled
DSPAE98372203,CUST100006158,TECH1245,2026-05-27,No Service,0.59,Completed
DSP03849DA781,CUST100039284,TECH1464,2026-04-20,Slow Internet,11.25,Completed
DSP278A39367A,CUST100069650,TECH1044,2026-03-18,Line Repair,0.02,Completed
DSP110377E9D3,CUST100010828,TECH1084,2026-03-28,Line Repair,1.91,Rescheduled
DSPED46BD03CB,CUST100087679,TECH1007,2026-04-18,Line Repair,1.84,Rescheduled
