visit_id,customer_id,store_id,visit_date,visit_reason,duration_min,outcome
VIS6E8C745537,CUST100097588,STR1019,2026-06-05 08:05:20,Plan Upgrade,12,Resolved
VISA1827AEA14,CUST100034432,STR1215,2026-01-28 23:03:29,Technical Support,39,Resolved
VIS34E22DAE23,CUST100044495,STR1056,2026-03-07 22:38:00,Technical Support,29,Resolved
VISDE4F04DF3B,CUST100077480,STR1222,2026-04-18 22:08:33,Device Purchase,20,Purchase Completed
VISA371273480,CUST100056120,STR1007,2026-02-03 15:47:46,Device Repair,37,Resolved
VIS5B6EE59009,CUST100012344,STR1027,2026-06-26 21:03:50,Technical Support,78,Purchase Completed
VIS62011D1E80,CUST100089707,STR1229,2026-05-17 23:42:54,Plan Upgrade,81,Follow-up Scheduled
VISF4E249436C,CUST100034748,STR1034,2026-04-18 07:41:32,Device Purchase,20,Follow-up Scheduled
VIS566202F838,CUST100002922,STR1181,2026-07-03 22:39:19,Technical Support,31,Resolved
VIS63B9E4E9D2,CUST100082740,STR1097,2026-02-03 08:56:46,Bill Payment,61,Follow-up Scheduled
VIS6FA5915903,CUST100076088,STR1034,2026-03-27 07:35:53,Device Repair,20,Resolved
VIS92561D8D1E,CUST100052229,STR1148,2026-07-18 10:48:48,Account Inquiry,36,Purchase Completed
VISD727666194,CUST100064450,STR1153,2026-06-21 02:21:41,Account Inquiry,58,Follow-up Scheduled
VISD1B495FF62,CUST100058845,STR1049,2026-03-06 01:47:54,Technical Support,46,Resolved
VIS352EE9CFF6,CUST100044514,STR1078,2026-04-18 15:17:33,Device Purchase,6,Resolved
VIS47A4DEF8A0,CUST100011207,STR1051,2026-05-28 08:22:54,Account Inquiry,54,Purchase Completed
VIS9CACDB166E,CUST100029865,STR1028,2026-04-22 03:24:01,Device Repair,86,Resolved
VIS30501D1E3B,CUST100014866,STR1089,2026-03-04 22:24:14,Technical Support,89,Resolved
VIS46CCAF9459,CUST100023246,STR1174,2026-07-15 14:41:45,Account Inquiry,67,Purchase Completed
VISAA85676E1D,CUST100011027,STR1154,2026-01-05 15:31:28,Device Purchase,15,Resolved
VIS988084F6A4,CUST100085201,STR1103,2026-03-10 10:32:12,Device Repair,17,Purchase Completed
VIS993DEAFBDE,CUST100024692,STR1227,2026-07-14 22:22:37,Technical Support,68,Follow-up Scheduled
VISFACC1231A9,CUST100078472,STR1169,2026-01-28 00:57:08,Account Inquiry,16,Unresolved
VISF7DFF2EC70,CUST100066895,STR1141,2026-06-30 23:08:19,Bill Payment,57,Resolved
VISBA8B3393D1,CUST100034943,STR1178,2026-05-25 12:36:12,Device Repair,24,Follow-up Scheduled
VISC26B4D4805,CUST100049930,STR1124,2026-04-20 19:56:26,Plan Upgrade,18,Follow-up Scheduled
VIS3EDAB1895B,CUST100055247,STR1189,2026-07-01 15:14:32,Device Purchase,26,Purchase Completed
VIS0D8E48B3A1,CUST100012341,STR1241,2026-01-19 11:31:47,Technical Support,80,Resolved
VIS229FD47B7A,CUST100000920,STR1111,2026-03-11 17:34:55,Account Inquiry,6,Resolved
VIS6B8C9CCC9C,CUST100051719,STR1084,2026-01-17 23:40:59,Technical Support,31,Resolved
VIS08ADC1584B,CUST100063686,STR1002,2026-05-18 12:18:08,Device Repair,8,Follow-up Scheduled
VIS5AB639308A,CUST100041645,STR1191,2026-06-11 09:04:13,Plan Upgrade,60,Purchase Completed
VIS3DFD22C09E,CUST100017335,STR1186,2026-05-11 22:46:14,Technical Support,56,Purchase Completed
VISE3A1C72904,CUST100042626,STR1174,2026-06-04 07:52:55,Bill Payment,73,Resolved
VISF1ABC5B1DB,CUST100045007,STR1149,2026-02-05 12:28:17,Technical Support,20,Purchase Completed
VIS8CD821E3E3,CUST100036513,STR1143,2026-01-24 02:51:58,Bill Payment,82,Purchase Completed
VIS25B1EB7B12,CUST100061504,STR1153,2026-06-05 13:16:58,Bill Payment,7,Purchase Completed
VISFB82D450E0,CUST100031333,STR1226,2026-02-26 16:23:34,Bill Payment,77,Follow-up Scheduled
VIS875C7AE3F4,CUST100053065,STR1112,2026-03-30 08:27:54,Account Inquiry,85,Resolved
VISBAFF5AFC9F,CUST100052810,STR1146,2026-06-03 17:30:56,Technical Support,54,Resolved
VIS5B3885B3A1,CUST100035905,STR1181,2026-07-12 02:41:27,Device Repair,66,Purchase Completed
VISAA39E21A95,CUST100050651,STR1211,2026-05-03 09:04:02,Device Repair,24,Resolved
VIS4F1EF9FD72,CUST100019663,STR1160,2026-01-16 08:47:39,Plan Upgrade,62,Resolved
VISE0C84DC3D1,CUST100023478,STR1010,2026-02-05 00:23:47,Plan Upgrade,15,Follow-up Scheduled
VIS3BCF5164C1,CUST100099815,STR1045,2026-03-09 00:59:56,Device Repair,39,Resolved
VIS42BEB44554,CUST100055996,STR1160,2026-06-08 21:52:40,Device Repair,66,Resolved
VIS8E8F1D6F90,CUST100097319,STR1000,2026-07-02 11:26:18,Plan Upgrade,41,Resolved
VISBD672A8B81,CUST100082094,STR1011,2026-02-27 16:39:24,Device Purchase,86,Follow-up Scheduled
VISFD9BB0555C,CUST100027847,STR1182,2026-07-14 16:16:57,Bill Payment,36,Resolved
VIS7765CCEBC3,CUST100009243,STR1067,2026-06-09 04:11:17,Device Repair,32,Purchase Completed
VISC588AD6436,CUST100060205,STR1117,2026-02-10 12:15:14,Device Repair,28,Unresolved
VISB6D6F2DA82,CUST100062792,STR1057,2026-02-23 20:03:55,Device Repair,40,Resolved
VIS5964D379D9,CUST100037114,STR1057,2026-02-27 09:12:50,Device Purchase,30,Resolved
VIS5A916A8EB5,CUST100075879,STR1171,2026-04-15 06:19:45,Plan Upgrade,49,Purchase Completed
VIS5C8F55B1C7,CUST100012244,STR1101,2026-07-12 00:06:29,Device Repair,31,Resolved
VIS4C7819F080,CUST100029126,STR1211,2026-04-13 18:32:09,Account Inquiry,29,Resolved
VISC93F2E5145,CUST100079682,STR1166,2026-07-16 07:36:07,Device Purchase,78,Follow-up Scheduled
VIS81EA802169,CUST100075242,STR1135,2026-07-17 21:52:27,Device Repair,25,Follow-up Scheduled
VIS07CAC14092,CUST100039565,STR1215,2026-07-03 15:31:45,Plan Upgrade,71,Resolved
VISBD171310FD,CUST100018166,STR1156,2026-01-20 17:09:12,Device Repair,84,Follow-up Scheduled
VIS661D039204,CUST100020384,STR1180,2026-06-01 03:09:12,Device Purchase,87,Resolved
VIS357EDF2EA7,CUST100085251,STR1103,2026-03-05 12:23:49,Account Inquiry,18,Follow-up Scheduled
VIS9A3BDC4C2E,CUST100019659,STR1025,2026-06-15 02:35:58,Device Repair,78,Follow-up Scheduled
VISFD7B43C748,CUST100039439,STR1177,2026-02-13 14:11:17,Plan Upgrade,80,Purchase Completed
VISCABBDA30FF,CUST100049842,STR1104,2026-05-07 06:56:02,Bill Payment,85,Resolved
VIS4CF2327EAB,CUST100088785,STR1176,2026-02-04 22:29:56,Device Repair,37,Purchase Completed
VIS50727D5BBC,CUST100096336,STR1246,2026-01-03 06:24:48,Bill Payment,54,Resolved
VIS371912F0F4,CUST100008276,STR1201,2026-03-18 02:42:18,Bill Payment,82,Resolved
VIS26570CE326,CUST100041359,STR1092,2026-04-09 18:17:37,Plan Upgrade,12,Resolved
VIS3A80372E59,CUST100083006,STR1008,2026-05-21 02:21:08,Bill Payment,8,Purchase Completed
VISC65FA60AF5,CUST100029261,STR1158,2026-03-31 13:26:04,Device Purchase,20,Resolved
VIS5919DEF775,CUST100071179,STR1093,2026-07-17 00:26:28,Technical Support,80,Resolved
VIS2274D71BCB,CUST100009509,STR1132,2026-05-28 02:14:40,Device Purchase,34,Resolved
VISB1734460A9,CUST100053232,STR1246,2026-05-28 04:04:26,Technical Support,58,Purchase Completed
VIS00A05130BF,CUST100091315,STR1151,2026-01-15 02:11:39,Bill Payment,46,Resolved
VIS60B7C2A3CD,CUST100029963,STR1220,2026-06-03 18:44:12,Account Inquiry,65,Purchase Completed
VIS95929C4E90,CUST100095120,STR1029,2026-05-08 04:56:42,Technical Support,47,Resolved
VIS6C9A806297,CUST100033382,STR1020,2026-04-09 08:49:53,Account Inquiry,54,Resolved
VISB05ECE2A9C,CUST100003416,STR1236,2026-05-24 06:04:45,Device Repair,69,Purchase Completed
VIS6F7747EF02,CUST100001773,STR1081,2026-01-08 06:48:41,Bill Payment,77,Resolved
VIS0477EC5B27,CUST100052183,STR1100,2026-04-15 07:34:30,Bill Payment,7,Follow-up Scheduled
VISA1F2ECA3B4,CUST100057529,STR1036,2026-06-21 20:09:24,Plan Upgrade,84,Follow-up Scheduled
VIS5FBD543293,CUST100008680,STR1029,2026-03-09 08:04:58,Device Repair,55,Purchase Completed
VIS429BE79777,CUST100037159,STR1221,2026-03-19 19:49:36,Bill Payment,39,Resolved
VIS1A30C60AC7,CUST100032340,STR1245,2026-06-05 13:33:41,Plan Upgrade,63,Purchase Completed
VIS527CB12E46,CUST100087315,STR1174,2026-05-03 05:19:29,Technical Support,35,Purchase Completed
VISA16BCB6122,CUST100023989,STR1144,2026-05-28 02:37:35,Account Inquiry,80,Purchase Completed
VISBE0B00AAAA,CUST100069581,STR1154,2026-05-31 10:44:03,Account Inquiry,73,Resolved
VIS235F9B76B0,CUST100013505,STR1180,2026-02-06 17:15:21,Plan Upgrade,68,Purchase Completed
VIS3D43823954,CUST100021969,STR1090,2026-01-19 15:42:03,Device Repair,42,Resolved
VIS64A0680B0C,CUST100086528,STR1214,2026-03-05 15:54:18,Technical Support,85,Follow-up Scheduled
VIS9119D05151,CUST100096800,STR1072,2026-01-06 12:20:34,Device Purchase,89,Follow-up Scheduled
VIS04B4509834,CUST100062427,STR1115,2026-02-11 17:18:01,Technical Support,59,Purchase Completed
VIS329D78DF2F,CUST100010590,STR1083,2026-06-17 07:40:13,Bill Payment,32,Resolved
VISAA11301D40,CUST100076313,STR1244,2026-05-04 23:23:39,Bill Payment,55,Follow-up Scheduled
VISF61E8E1A2F,CUST100045301,STR1024,2026-05-21 09:52:00,Account Inquiry,24,Purchase Completed
VISE8140A8370,CUST100090648,STR1074,2026-03-07 18:20:39,Bill Payment,42,Purchase Completed
VIS7C0F76FBD0,CUST100087681,STR1224,2026-04-12 17:04:05,Plan Upgrade,61,Purchase Completed
VIS3400AC22A5,CUST100042980,STR1230,2026-07-03 06:57:00,Account Inquiry,30,Resolved
VIS10D68ACF07,CUST100012519,STR1233,2026-02-07 23:57:08,Bill Payment,29,Resolved
VIS99EF9FBD50,CUST100054521,STR1122,2026-03-27 11:11:13,Bill Payment,85,Purchase Completed
VIS1CFDF49416,CUST100050434,STR1161,2026-01-02 07:37:45,Technical Support,9,Follow-up Scheduled
VIS4B865B3046,CUST100079504,STR1242,2026-02-04 14:40:37,Device Purchase,13,Resolved
VISC1D9FAB2EE,CUST100059216,STR1044,2026-04-03 15:30:59,Account Inquiry,59,Resolved
VIS7FC5285EA3,CUST100030971,STR1184,2026-04-21 13:09:39,Account Inquiry,57,Purchase Completed
VISCF59E5D4CE,CUST100034075,STR1034,2026-02-14 04:38:56,Bill Payment,43,Resolved
VIS3FF17B4159,CUST100067660,STR1014,2026-07-13 03:55:37,Device Purchase,64,Purchase Completed
VIS9192FF7553,CUST100000942,STR1111,2026-05-31 08:21:40,Plan Upgrade,12,Purchase Completed
VIS6F5423AAB3,CUST100080886,STR1087,2026-04-23 20:15:16,Bill Payment,35,Resolved
VIS7C2B9588DC,CUST100075214,STR1121,2026-01-06 06:38:18,Technical Support,25,Resolved
VIS71F12FD5C8,CUST100031901,STR1182,2026-05-16 20:44:20,Technical Support,42,Purchase Completed
VISC60A53DBC4,CUST100039505,STR1152,2026-06-17 09:42:13,Bill Payment,66,Resolved
VIS9BD8C5CB18,CUST100058903,STR1234,2026-02-01 15:54:10,Bill Payment,68,Purchase Completed
VIS0747F1AF26,CUST100049382,STR1177,2026-02-20 15:48:39,Technical Support,64,Resolved
VIS4F92A65949,CUST100026508,STR1111,2026-04-09 07:18:06,Bill Payment,42,Resolved
VIS5A83D0F895,CUST100087664,STR1223,2026-05-16 11:43:52,Account Inquiry,56,Follow-up Scheduled
VISE7FD407194,CUST100088777,STR1005,2026-06-30 15:10:08,Account Inquiry,70,Resolved
VISFCBE6BB7B3,CUST100088666,STR1200,2026-04-02 23:16:56,Technical Support,37,Unresolved
VISFD9B804466,CUST100064451,STR1073,2026-07-04 03:16:15,Plan Upgrade,64,Follow-up Scheduled
VIS40EC10F746,CUST100084644,STR1119,2026-06-22 16:06:23,Device Repair,89,Resolved
VISC0C274A975,CUST100013552,STR1249,2026-01-08 19:28:56,Plan Upgrade,60,Follow-up Scheduled
VIS415516E3E6,CUST100018729,STR1056,2026-03-03 07:14:41,Bill Payment,49,Resolved
VIS5737CF5614,CUST100069433,STR1198,2026-01-12 23:44:46,Bill Payment,44,Purchase Completed
VISE9D98B713B,CUST100055114,STR1167,2026-01-08 19:36:52,Device Repair,35,Follow-up Scheduled
VIS0E19186235,CUST100051662,STR1051,2026-03-25 23:20:59,Technical Support,54,Purchase Completed
VISDA7A18F364,CUST100089277,STR1248,2026-01-16 04:04:15,Plan Upgrade,20,Follow-up Scheduled
VIS0A6D07813C,CUST100061694,STR1173,2026-06-23 22:18:16,Account Inquiry,68,Resolved
VIS4AE49FDC07,CUST100045971,STR1101,2026-04-27 21:15:29,Device Purchase,15,Resolved
VIS6FCEBF9B7D,CUST100059807,STR1146,2026-06-06 05:16:29,Plan Upgrade,64,Resolved
VIS751EC73350,CUST100015030,STR1127,2026-01-29 08:10:01,Bill Payment,40,Resolved
VISF879765948,CUST100078579,STR1148,2026-06-11 14:14:16,Bill Payment,73,Resolved
VISC0D356FD7D,CUST100025306,STR1052,2026-03-30 19:16:53,Plan Upgrade,8,Resolved
VISA606A0CDB4,CUST100022465,STR1222,2026-01-13 04:42:54,Bill Payment,8,Resolved
VIS6905B9BB2E,CUST100076402,STR1135,2026-06-16 02:27:51,Account Inquiry,19,Unresolved
VIS05CE15E909,CUST100091174,STR1031,2026-02-10 06:47:30,Device Repair,32,Purchase Completed
VISA7DAC1C352,CUST100002064,STR1190,2026-03-19 10:55:59,Technical Support,81,Follow-up Scheduled
VISCE1B8C4E05,CUST100090222,STR1242,2026-01-10 01:22:58,Bill Payment,25,Resolved
VISAB6997B9E9,CUST100050025,STR1092,2026-03-14 05:36:52,Technical Support,6,Resolved
VIS8AB464FB47,CUST100055148,STR1175,2026-03-06 08:07:27,Account Inquiry,40,Purchase Completed
VISB47CAFD4FF,CUST100032013,STR1020,2026-06-12 20:30:36,Device Repair,28,Resolved
VISE7DF6287B9,CUST100063053,STR1001,2026-02-06 00:22:50,Device Purchase,43,Resolved
VISFBD50057B6,CUST100095412,STR1081,2026-06-28 01:16:54,Bill Payment,23,Resolved
VIS6F7C2C0A63,CUST100091751,STR1222,2026-01-27 14:27:12,Bill Payment,60,Follow-up Scheduled
VISAB93F3AF54,CUST100005586,STR1138,2026-04-10 18:50:42,Device Repair,43,Follow-up Scheduled
VIS03D309F9C2,CUST100063500,STR1167,2026-06-26 13:15:41,Technical Support,89,Resolved
VISA6137396BD,CUST100039627,STR1157,2026-06-03 11:26:09,Bill Payment,38,Purchase Completed
VISAB4681A328,CUST100003039,STR1118,2026-01-08 10:55:09,Device Repair,49,Follow-up Scheduled
VIS1FBEC22E40,CUST100060339,STR1059,2026-04-07 14:42:40,Account Inquiry,45,Resolved
VIS5FB794D2A9,CUST100038359,STR1119,2026-02-22 03:45:11,Account Inquiry,59,Resolved
VISDF5757AAF8,CUST100059720,STR1148,2026-03-17 10:46:42,Device Repair,61,Resolved
VIS97C0F3C614,CUST100020881,STR1226,2026-01-01 08:29:16,Device Purchase,28,Follow-up Scheduled
VIS93F28D36F7,CUST100091110,STR1006,2026-02-04 09:42:18,Technical Support,65,Follow-up Scheduled
VIS109498CB16,CUST100017640,STR1213,2026-03-07 08:22:12,Device Purchase,74,Follow-up Scheduled
VIS76FD81BD8C,CUST100046164,STR1230,2026-04-29 06:22:00,Device Repair,62,Resolved
VIS8BD8C239AF,CUST100044950,STR1097,2026-07-22 09:05:12,Technical Support,74,Resolved
VISF97A0A3B1C,CUST100082806,STR1239,2026-06-05 08:24:14,Account Inquiry,50,Resolved
VIS86028F6F31,CUST100007604,STR1133,2026-03-10 13:36:52,Technical Support,46,Purchase Completed
VIS62C172D249,CUST100099766,STR1056,2026-03-04 20:16:03,Device Purchase,52,Resolved
VIS672FEAB41B,CUST100050390,STR1226,2026-01-26 15:38:38,Technical Support,78,Follow-up Scheduled
VISD04D93B171,CUST100071737,STR1208,2026-05-01 16:37:48,Device Purchase,16,Follow-up Scheduled
VISCDB03B7890,CUST100090244,STR1082,2026-07-06 23:24:02,Device Purchase,57,Purchase Completed
VISD0FFCF63EC,CUST100067746,STR1218,2026-03-19 12:53:21,Account Inquiry,25,Resolved
VISD17B3B6C66,CUST100050900,STR1199,2026-02-09 07:27:33,Technical Support,56,Purchase Completed
VISC837E2DD1A,CUST100067635,STR1085,2026-05-02 02:59:40,Device Purchase,52,Unresolved
VIS69B6F2CB8C,CUST100025026,STR1235,2026-02-03 12:31:45,Device Purchase,42,Follow-up Scheduled
VIS633EADD918,CUST100098303,STR1193,2026-03-03 21:33:57,Device Repair,58,Resolved
VIS9E9C4A00E0,CUST100002576,STR1029,2026-05-20 13:04:29,Plan Upgrade,68,Resolved
VIS5DEDA9E133,CUST100007242,STR1156,2026-05-24 03:41:52,Device Repair,61,Purchase Completed
VIS7A2D8C4649,CUST100009767,STR1137,2026-04-12 16:47:55,Device Purchase,24,Purchase Completed
VIS3CD8CF8793,CUST100038615,STR1214,2026-01-29 18:34:32,Device Purchase,37,Unresolved
VIS7DDE057F88,CUST100016163,STR1013,2026-05-23 11:20:34,Bill Payment,30,Resolved
VIS89D83A74C4,CUST100098309,STR1014,2026-04-23 18:24:06,Plan Upgrade,48,Purchase Completed
VIS3CCF5906CC,CUST100006583,STR1095,2026-05-08 19:21:03,Device Repair,19,Purchase Completed
VIS84B90CEA1A,CUST100048160,STR1025,2026-03-09 23:15:47,Device Purchase,11,Purchase Completed
VIS17D39CF5B5,CUST100063118,STR1039,2026-01-23 09:28:03,Technical Support,80,Resolved
VIS2F27C30820,CUST100023811,STR1203,2026-01-21 04:22:25,Account Inquiry,20,Resolved
VIS4BD7365193,CUST100085802,STR1210,2026-03-19 15:55:31,Bill Payment,19,Unresolved
VISD7F2A677DA,CUST100079146,STR1204,2026-01-10 22:30:17,Bill Payment,70,Purchase Completed
VIS570165EA97,CUST100092833,STR1243,2026-07-04 22:54:01,Bill Payment,67,Resolved
VISEFAC9327CB,CUST100054227,STR1214,2026-05-18 12:25:14,Device Purchase,83,Follow-up Scheduled
VIS959E1787BA,CUST100002322,STR1052,2026-06-18 12:28:51,Plan Upgrade,12,Resolved
VIS6254C15064,CUST100015582,STR1121,2026-05-29 04:03:53,Device Purchase,26,Follow-up Scheduled
VISC52C499F29,CUST100001996,STR1020,2026-04-03 07:47:31,Device Repair,18,Resolved
VISBE3EB461A5,CUST100040381,STR1007,2026-06-10 01:54:24,Device Repair,55,Follow-up Scheduled
VIS01437ABB0D,CUST100042173,STR1039,2026-05-15 06:05:39,Device Repair,10,Purchase Completed
VISD941394146,CUST100081598,STR1115,2026-05-25 05:46:49,Device Purchase,41,Resolved
VIS83A5720E94,CUST100072663,STR1054,2026-01-26 05:57:59,Plan Upgrade,86,Resolved
VISAFE83CA5FB,CUST100044406,STR1104,2026-07-03 19:03:05,Device Repair,36,Follow-up Scheduled
VIS1F30DEF984,CUST100081696,STR1107,2026-06-28 14:01:04,Plan Upgrade,29,Purchase Completed
VIS07FA371EC8,CUST100076726,STR1197,2026-01-06 21:48:43,Technical Support,18,Unresolved
VIS1F75B01B4D,CUST100042492,STR1038,2026-07-15 00:26:20,Account Inquiry,25,Purchase Completed
VIS9EC20AFBD3,CUST100028390,STR1185,2026-06-22 23:45:26,Device Repair,5,Resolved
VIS3B6E3B55EE,CUST100032256,STR1105,2026-04-13 05:51:03,Plan Upgrade,42,Purchase Completed
VIS53A3392250,CUST100084967,STR1050,2026-03-25 09:05:55,Device Purchase,44,Resolved
VISE21706C949,CUST100071432,STR1078,2026-01-11 14:42:08,Device Repair,15,Purchase Completed
VISDA7F9AB386,CUST100079503,STR1125,2026-03-19 05:01:09,Plan Upgrade,9,Resolved
VIS80B8B24E0C,CUST100006611,STR1089,2026-02-07 08:35:23,Device Purchase,85,Unresolved
VISF909C2486F,CUST100025999,STR1247,2026-04-20 10:52:47,Technical Support,65,Unresolved
VISA861CE0A79,CUST100068549,STR1040,2026-04-05 13:39:42,Bill Payment,14,Resolved
VIS9228EF4151,CUST100005834,STR1074,2026-02-03 19:06:49,Account Inquiry,83,Resolved
VIS8010C1AC7E,CUST100016995,STR1102,2026-07-07 06:07:37,Device Repair,73,Purchase Completed
VISA343A48408,CUST100098176,STR1114,2026-04-12 22:30:53,Technical Support,77,Purchase Completed
VIS1931B25AA1,CUST100067308,STR1105,2026-02-20 05:59:06,Technical Support,55,Purchase Completed
VISDE9336A1B2,CUST100091365,STR1144,2026-05-31 20:08:04,Plan Upgrade,65,Resolved
VIS5101324C91,CUST100037700,STR1107,2026-02-06 02:15:48,Technical Support,87,Resolved
VISAEF6F50D54,CUST100067408,STR1033,2026-02-27 06:28:20,Account Inquiry,81,Follow-up Scheduled
VIS5E350BAB9B,CUST100028460,STR1220,2026-01-25 23:33:11,Technical Support,26,Follow-up Scheduled
VIS10F85F678E,CUST100014081,STR1047,2026-06-07 13:36:15,Account Inquiry,13,Follow-up Scheduled
VIS8F9A9D024A,CUST100052862,STR1223,2026-05-25 22:36:58,Bill Payment,60,Resolved
VIS9326BF4EC3,CUST100003669,STR1039,2026-02-19 11:55:10,Technical Support,7,Resolved
VIS2A36634C93,CUST100053862,STR1064,2026-07-06 00:48:03,Bill Payment,84,Purchase Completed
VIS5B1DCBF094,CUST100020466,STR1036,2026-03-06 23:55:27,Plan Upgrade,71,Resolved
VIS3DF554BF3D,CUST100017057,STR1050,2026-05-14 23:55:50,Device Purchase,59,Unresolved
VISCEEE67D03E,CUST100060797,STR1097,2026-05-22 19:06:30,Account Inquiry,39,Follow-up Scheduled
VIS43FA8F0A7F,CUST100021222,STR1219,2026-04-08 14:22:23,Device Repair,74,Resolved
VIS6E278F890C,CUST100062647,STR1076,2026-06-12 09:47:28,Account Inquiry,53,Purchase Completed
VISC3C442C31D,CUST100066343,STR1193,2026-05-15 18:01:37,Plan Upgrade,45,Resolved
VIS5D5C5F8199,CUST100043102,STR1220,2026-05-05 16:48:30,Bill Payment,6,Resolved
VIS323E6583F8,CUST100002557,STR1029,2026-06-27 21:33:44,Device Repair,88,Resolved
VIS8CD96141C7,CUST100074436,STR1084,2026-03-28 16:01:25,Account Inquiry,20,Resolved
VIS26DCB65FD6,CUST100038243,STR1050,2026-03-17 21:46:34,Bill Payment,79,Follow-up Scheduled
VIS8DA249442B,CUST100076659,STR1200,2026-07-14 15:36:33,Bill Payment,50,Follow-up Scheduled
VISACDB9207ED,CUST100078900,STR1103,2026-05-10 17:07:00,Plan Upgrade,58,Purchase Completed
VISD7F9F3C249,CUST100073085,STR1129,2026-05-30 15:26:43,Account Inquiry,39,Resolved
VIS0274287713,CUST100029702,STR1058,2026-01-08 15:46:26,Technical Support,20,Purchase Completed
VIS5F52709D76,CUST100035267,STR1144,2026-04-04 19:48:47,Account Inquiry,79,Resolved
VIS83C7996C5E,CUST100023995,STR1069,2026-01-11 02:20:42,Technical Support,23,Purchase Completed
VIS4A57409398,CUST100052991,STR1217,2026-02-18 17:00:25,Account Inquiry,30,Resolved
VIS98EAE2A2EA,CUST100048266,STR1095,2026-06-01 23:44:38,Technical Support,72,Purchase Completed
VISD6913EF74F,CUST100002789,STR1078,2026-07-09 10:45:49,Account Inquiry,36,Purchase Completed
VIS0E957994CE,CUST100001323,STR1060,2026-01-27 11:01:57,Plan Upgrade,78,Purchase Completed
VISBC7C680C52,CUST100093384,STR1164,2026-06-02 09:33:26,Plan Upgrade,59,Follow-up Scheduled
VIS73A769F137,CUST100022152,STR1065,2026-04-17 21:43:42,Bill Payment,81,Resolved
VIS0E55D77597,CUST100062337,STR1141,2026-03-28 09:09:19,Device Purchase,21,Follow-up Scheduled
VISB6AB194832,CUST100044952,STR1246,2026-05-18 18:59:02,Account Inquiry,47,Unresolved
VIS6ABF275AE5,CUST100056310,STR1181,2026-04-11 18:30:44,Account Inquiry,24,Follow-up Scheduled
VIS4AA97C5281,CUST100062945,STR1240,2026-07-22 04:04:51,Account Inquiry,9,Follow-up Scheduled
VISBF25EDB318,CUST100029625,STR1230,2026-05-05 12:21:44,Plan Upgrade,25,Unresolved
VIS3EFE3F4858,CUST100020262,STR1241,2026-04-20 06:10:20,Device Purchase,9,Purchase Completed
VIS3405680AD9,CUST100091623,STR1085,2026-02-21 07:13:29,Technical Support,69,Resolved
VISFD55667A51,CUST100066238,STR1090,2026-03-28 20:56:01,Bill Payment,32,Follow-up Scheduled
VIS422BB932FD,CUST100083316,STR1125,2026-02-26 11:10:54,Technical Support,39,Resolved
VISA8099384F6,CUST100015348,STR1241,2026-05-06 03:10:01,Technical Support,60,Unresolved
